"master_metadata_album_artist_name","master_metadata_track_name","master_metadata_album_album_name","spotify_track_uri","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"Stardust","Music Sounds Better With You","Music Sounds Better With You","spotify:track:303ccTay2FiDTZ9fZ2AdBt","",0.735,0.72,1,-7.04,1,0.336,0.00105,0.15,0.382,0.364,124.174,"audio_features","303ccTay2FiDTZ9fZ2AdBt","spotify:track:303ccTay2FiDTZ9fZ2AdBt","https://api.spotify.com/v1/tracks/303ccTay2FiDTZ9fZ2AdBt","https://api.spotify.com/v1/audio-analysis/303ccTay2FiDTZ9fZ2AdBt",403293,4
"Kid Cudi","Soundtrack 2 My Life","Man On The Moon: The End Of Day (Int'l Version)","spotify:track:0Ns3nvzgfC6Yh3j5apV66n","hip hop, ohio hip hop, pop rap, rap",0.408,0.756,9,-6.759,0,0.135,0.461,1.24e-05,0.368,0.453,86.415,"audio_features","0Ns3nvzgfC6Yh3j5apV66n","spotify:track:0Ns3nvzgfC6Yh3j5apV66n","https://api.spotify.com/v1/tracks/0Ns3nvzgfC6Yh3j5apV66n","https://api.spotify.com/v1/audio-analysis/0Ns3nvzgfC6Yh3j5apV66n",235627,4
"Kid Cudi","Enter Galactic (Love Connection Part I)","Man On The Moon: The End Of Day (Int'l Version)","spotify:track:0WSWYAYnr0aR9a0fvIeyYc","hip hop, ohio hip hop, pop rap, rap",0.747,0.706,10,-8.032,0,0.0379,0.107,0.00107,0.454,0.819,120.006,"audio_features","0WSWYAYnr0aR9a0fvIeyYc","spotify:track:0WSWYAYnr0aR9a0fvIeyYc","https://api.spotify.com/v1/tracks/0WSWYAYnr0aR9a0fvIeyYc","https://api.spotify.com/v1/audio-analysis/0WSWYAYnr0aR9a0fvIeyYc",260200,4
"Kid Cudi","Sky Might Fall","Man On The Moon: The End Of Day (Int'l Version)","spotify:track:4bBEPE5GmdBIFusBEPlRpQ","hip hop, ohio hip hop, pop rap, rap",0.562,0.716,10,-7.654,0,0.151,0.243,0.129,0.244,0.354,194.274,"audio_features","4bBEPE5GmdBIFusBEPlRpQ","spotify:track:4bBEPE5GmdBIFusBEPlRpQ","https://api.spotify.com/v1/tracks/4bBEPE5GmdBIFusBEPlRpQ","https://api.spotify.com/v1/audio-analysis/4bBEPE5GmdBIFusBEPlRpQ",220907,4
"Kid Cudi","Alive (Nightmare)","Man On The Moon: The End Of Day (Int'l Version)","spotify:track:6tg2Nnovkz4ytqnOFAYf4X","hip hop, ohio hip hop, pop rap, rap",0.708,0.811,6,-4.985,0,0.0417,0.282,0,0.197,0.71,101.784,"audio_features","6tg2Nnovkz4ytqnOFAYf4X","spotify:track:6tg2Nnovkz4ytqnOFAYf4X","https://api.spotify.com/v1/tracks/6tg2Nnovkz4ytqnOFAYf4X","https://api.spotify.com/v1/audio-analysis/6tg2Nnovkz4ytqnOFAYf4X",246760,4
"Kid Cudi","Simple As...","Man On The Moon: The End Of Day (Int'l Version)","spotify:track:5TC8MQflxpxmChgiaIlj63","hip hop, ohio hip hop, pop rap, rap",0.803,0.74,1,-4.703,1,0.104,0.249,0.000405,0.628,0.518,94.995,"audio_features","5TC8MQflxpxmChgiaIlj63","spotify:track:5TC8MQflxpxmChgiaIlj63","https://api.spotify.com/v1/tracks/5TC8MQflxpxmChgiaIlj63","https://api.spotify.com/v1/audio-analysis/5TC8MQflxpxmChgiaIlj63",151333,4
"Kid Cudi","Heart Of A Lion (Kid Cudi Theme Music)","Man On The Moon: The End Of Day (Int'l Version)","spotify:track:5o8WGxOQbBFEJmu7WlRodP","hip hop, ohio hip hop, pop rap, rap",0.727,0.445,11,-9.535,0,0.0329,0.287,0.00658,0.0927,0.384,125.016,"audio_features","5o8WGxOQbBFEJmu7WlRodP","spotify:track:5o8WGxOQbBFEJmu7WlRodP","https://api.spotify.com/v1/tracks/5o8WGxOQbBFEJmu7WlRodP","https://api.spotify.com/v1/audio-analysis/5o8WGxOQbBFEJmu7WlRodP",261360,4
"Kid Cudi","Is There Any Love","Man On The Moon: The End Of Day","spotify:track:4OfOH8frnjADa3I2CMYWKD","hip hop, ohio hip hop, pop rap, rap",0.879,0.835,6,-6.403,1,0.366,0.331,0,0.0902,0.855,85.61,"audio_features","4OfOH8frnjADa3I2CMYWKD","spotify:track:4OfOH8frnjADa3I2CMYWKD","https://api.spotify.com/v1/tracks/4OfOH8frnjADa3I2CMYWKD","https://api.spotify.com/v1/audio-analysis/4OfOH8frnjADa3I2CMYWKD",210787,4
"Big Time Rush","Til I Forget About You","BTR","spotify:track:3LYpOXGpnSAHycs2YBKMEx","boy band, dance pop, pop, post-teen pop",0.57,0.865,5,-3.656,1,0.0477,0.00575,0,0.157,0.529,122.02,"audio_features","3LYpOXGpnSAHycs2YBKMEx","spotify:track:3LYpOXGpnSAHycs2YBKMEx","https://api.spotify.com/v1/tracks/3LYpOXGpnSAHycs2YBKMEx","https://api.spotify.com/v1/audio-analysis/3LYpOXGpnSAHycs2YBKMEx",237840,4
"Big Time Rush","Big Time Rush","BTR","spotify:track:2oq45s3fJdRUsY2u9eMAw8","boy band, dance pop, pop, post-teen pop",0.609,0.885,11,-2.943,0,0.0527,0.0316,0,0.283,0.85,121.066,"audio_features","2oq45s3fJdRUsY2u9eMAw8","spotify:track:2oq45s3fJdRUsY2u9eMAw8","https://api.spotify.com/v1/tracks/2oq45s3fJdRUsY2u9eMAw8","https://api.spotify.com/v1/audio-analysis/2oq45s3fJdRUsY2u9eMAw8",197560,4
"Big Time Rush","Halfway There","BTR","spotify:track:2dq3CylL7hxKaPpAaEff3J","boy band, dance pop, pop, post-teen pop",0.542,0.899,8,-4.713,1,0.0532,0.000898,0,0.143,0.348,143,"audio_features","2dq3CylL7hxKaPpAaEff3J","spotify:track:2dq3CylL7hxKaPpAaEff3J","https://api.spotify.com/v1/tracks/2dq3CylL7hxKaPpAaEff3J","https://api.spotify.com/v1/audio-analysis/2dq3CylL7hxKaPpAaEff3J",212813,4
"Big Time Rush","Any Kind of Guy","BTR","spotify:track:3YEmVyZ4TJVn5dO5bTTb9U","boy band, dance pop, pop, post-teen pop",0.675,0.762,9,-3.729,0,0.0468,0.198,0,0.0771,0.702,111.978,"audio_features","3YEmVyZ4TJVn5dO5bTTb9U","spotify:track:3YEmVyZ4TJVn5dO5bTTb9U","https://api.spotify.com/v1/tracks/3YEmVyZ4TJVn5dO5bTTb9U","https://api.spotify.com/v1/audio-analysis/3YEmVyZ4TJVn5dO5bTTb9U",220467,4
"Big Time Rush","Confetti Falling","24/seven","spotify:track:2dMjy70ufAcxK2ib7pEW4n","boy band, dance pop, pop, post-teen pop",0.557,0.796,3,-4.147,1,0.0482,0.00411,0,0.0951,0.457,127.999,"audio_features","2dMjy70ufAcxK2ib7pEW4n","spotify:track:2dMjy70ufAcxK2ib7pEW4n","https://api.spotify.com/v1/tracks/2dMjy70ufAcxK2ib7pEW4n","https://api.spotify.com/v1/audio-analysis/2dMjy70ufAcxK2ib7pEW4n",242973,4
"Big Time Rush","Crazy For U","24/seven","spotify:track:3jFfr89lnSmb4QBtfG8JBP","boy band, dance pop, pop, post-teen pop",0.681,0.842,0,-4.305,1,0.0705,0.042,0,0.0998,0.832,171.941,"audio_features","3jFfr89lnSmb4QBtfG8JBP","spotify:track:3jFfr89lnSmb4QBtfG8JBP","https://api.spotify.com/v1/tracks/3jFfr89lnSmb4QBtfG8JBP","https://api.spotify.com/v1/audio-analysis/3jFfr89lnSmb4QBtfG8JBP",187120,4
"Big Time Rush","Music Sounds Better (feat. Mann)","Elevate","spotify:track:2W3q0NH2xpYHfUhS7TFVDs","boy band, dance pop, pop, post-teen pop",0.674,0.85,3,-4.668,0,0.0595,0.00598,0,0.0837,0.73,124.031,"audio_features","2W3q0NH2xpYHfUhS7TFVDs","spotify:track:2W3q0NH2xpYHfUhS7TFVDs","https://api.spotify.com/v1/tracks/2W3q0NH2xpYHfUhS7TFVDs","https://api.spotify.com/v1/audio-analysis/2W3q0NH2xpYHfUhS7TFVDs",189120,4
"Big Time Rush","City Is Ours","BTR","spotify:track:1dxV1g42Pja9TTwzKx0QwF","boy band, dance pop, pop, post-teen pop",0.5,0.912,11,-3.93,1,0.139,0.0714,0,0.225,0.524,122.976,"audio_features","1dxV1g42Pja9TTwzKx0QwF","spotify:track:1dxV1g42Pja9TTwzKx0QwF","https://api.spotify.com/v1/tracks/1dxV1g42Pja9TTwzKx0QwF","https://api.spotify.com/v1/audio-analysis/1dxV1g42Pja9TTwzKx0QwF",192520,4
"Big Time Rush","Famous","BTR","spotify:track:0Yi2tncq8XyB8RXERFhrK1","boy band, dance pop, pop, post-teen pop",0.626,0.882,1,-3.962,1,0.0491,0.00278,0,0.352,0.794,123.494,"audio_features","0Yi2tncq8XyB8RXERFhrK1","spotify:track:0Yi2tncq8XyB8RXERFhrK1","https://api.spotify.com/v1/tracks/0Yi2tncq8XyB8RXERFhrK1","https://api.spotify.com/v1/audio-analysis/0Yi2tncq8XyB8RXERFhrK1",186400,4
"Big Time Rush","Boyfriend (feat. Snoop Dogg)","BTR","spotify:track:6AFCrpROY07wx5td98Nkkj","boy band, dance pop, pop, post-teen pop",0.671,0.899,6,-4.71,0,0.139,0.0513,0,0.192,0.629,83.26,"audio_features","6AFCrpROY07wx5td98Nkkj","spotify:track:6AFCrpROY07wx5td98Nkkj","https://api.spotify.com/v1/tracks/6AFCrpROY07wx5td98Nkkj","https://api.spotify.com/v1/audio-analysis/6AFCrpROY07wx5td98Nkkj",215067,4
"Big Time Rush","I Know You Know (feat. Cymphonique)","BTR","spotify:track:56Iiuchlwtw7qGmUlDlsd6","boy band, dance pop, pop, post-teen pop",0.391,0.807,11,-5.714,0,0.105,0.0211,0,0.074,0.56,95.976,"audio_features","56Iiuchlwtw7qGmUlDlsd6","spotify:track:56Iiuchlwtw7qGmUlDlsd6","https://api.spotify.com/v1/tracks/56Iiuchlwtw7qGmUlDlsd6","https://api.spotify.com/v1/audio-analysis/56Iiuchlwtw7qGmUlDlsd6",175587,4
"Big Time Rush","Like Nobody's Around","24/seven","spotify:track:4kpewfJPc1FWCuOMaDha1k","boy band, dance pop, pop, post-teen pop",0.586,0.896,3,-4.572,1,0.11,0.114,0,0.175,0.381,94.954,"audio_features","4kpewfJPc1FWCuOMaDha1k","spotify:track:4kpewfJPc1FWCuOMaDha1k","https://api.spotify.com/v1/tracks/4kpewfJPc1FWCuOMaDha1k","https://api.spotify.com/v1/audio-analysis/4kpewfJPc1FWCuOMaDha1k",176360,4
"Big Time Rush","Count On You (feat. Jordin Sparks)","BTR","spotify:track:3EoYNnDswdgTG2FIqM5wbA","boy band, dance pop, pop, post-teen pop",0.636,0.691,2,-4.448,1,0.0353,0.202,0,0.161,0.288,91.961,"audio_features","3EoYNnDswdgTG2FIqM5wbA","spotify:track:3EoYNnDswdgTG2FIqM5wbA","https://api.spotify.com/v1/tracks/3EoYNnDswdgTG2FIqM5wbA","https://api.spotify.com/v1/audio-analysis/3EoYNnDswdgTG2FIqM5wbA",209933,4
"Big Time Rush","Cover Girl","Elevate","spotify:track:3sGVkMbmVKhKHhczDxsq1U","boy band, dance pop, pop, post-teen pop",0.765,0.718,3,-5.939,1,0.03,0.0923,0,0.307,0.808,102.041,"audio_features","3sGVkMbmVKhKHhczDxsq1U","spotify:track:3sGVkMbmVKhKHhczDxsq1U","https://api.spotify.com/v1/tracks/3sGVkMbmVKhKHhczDxsq1U","https://api.spotify.com/v1/audio-analysis/3sGVkMbmVKhKHhczDxsq1U",180280,4
"Kid Cudi","Day 'N' Nite - Crookers Remix","Man On The Moon: The End Of Day (Int'l Version)","spotify:track:34sGnIHB3ZthMvHpNX1i7e","hip hop, ohio hip hop, pop rap, rap",0.756,0.705,11,-4.744,0,0.0462,0.0326,0.0503,0.0552,0.962,129.993,"audio_features","34sGnIHB3ZthMvHpNX1i7e","spotify:track:34sGnIHB3ZthMvHpNX1i7e","https://api.spotify.com/v1/tracks/34sGnIHB3ZthMvHpNX1i7e","https://api.spotify.com/v1/audio-analysis/34sGnIHB3ZthMvHpNX1i7e",281747,4
"Kid Cudi","Up Up & Away","Man On The Moon: The End Of Day (Int'l Version)","spotify:track:5CGDrFkXmbdetIgUt77V9g","hip hop, ohio hip hop, pop rap, rap",0.661,0.881,10,-6.226,0,0.0887,0.0698,3.19e-05,0.364,0.58,119.972,"audio_features","5CGDrFkXmbdetIgUt77V9g","spotify:track:5CGDrFkXmbdetIgUt77V9g","https://api.spotify.com/v1/tracks/5CGDrFkXmbdetIgUt77V9g","https://api.spotify.com/v1/audio-analysis/5CGDrFkXmbdetIgUt77V9g",227360,4
"Grover Washington, Jr.","Just the Two of Us","Winelight","spotify:track:5fdNHVZHbWB1AaXk4RBGVD","",0.743,0.429,10,-14.576,0,0.0902,0.447,0.362,0.0455,0.597,95.406,"audio_features","5fdNHVZHbWB1AaXk4RBGVD","spotify:track:5fdNHVZHbWB1AaXk4RBGVD","https://api.spotify.com/v1/tracks/5fdNHVZHbWB1AaXk4RBGVD","https://api.spotify.com/v1/audio-analysis/5fdNHVZHbWB1AaXk4RBGVD",443773,4
"Andrew Oldham Orchestra","The Last Time","The Rolling Stones Songbook","spotify:track:7wLtyMDljwAziOVC9d3FOh","",0.294,0.919,9,-4.866,1,0.0526,0.017,0.221,0.041,0.729,169.921,"audio_features","7wLtyMDljwAziOVC9d3FOh","spotify:track:7wLtyMDljwAziOVC9d3FOh","https://api.spotify.com/v1/tracks/7wLtyMDljwAziOVC9d3FOh","https://api.spotify.com/v1/audio-analysis/7wLtyMDljwAziOVC9d3FOh",226587,4
"Dusty Springfield","Son Of A Preacher Man","Dusty In Memphis","spotify:track:6ek9SiEj5a65WIs2EV7qiM","adult standards, brill building pop, british invasion, classic uk pop, folk, folk rock, mellow gold, motown, soul",0.404,0.43,4,-12.327,1,0.224,0.538,0,0.0802,0.641,180.061,"audio_features","6ek9SiEj5a65WIs2EV7qiM","spotify:track:6ek9SiEj5a65WIs2EV7qiM","https://api.spotify.com/v1/tracks/6ek9SiEj5a65WIs2EV7qiM","https://api.spotify.com/v1/audio-analysis/6ek9SiEj5a65WIs2EV7qiM",148053,4
"The Beatles","Hey Jude - Remastered 2015","1 (Remastered)","spotify:track:0aym2LBJBk9DAYuHHutrIl","beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",0.386,0.607,10,-7.7,1,0.0261,0.0112,1.38e-05,0.088,0.532,147.207,"audio_features","0aym2LBJBk9DAYuHHutrIl","spotify:track:0aym2LBJBk9DAYuHHutrIl","https://api.spotify.com/v1/tracks/0aym2LBJBk9DAYuHHutrIl","https://api.spotify.com/v1/audio-analysis/0aym2LBJBk9DAYuHHutrIl",425653,4
"The Chemical Brothers","Block Rockin' Beats","Brotherhood","spotify:track:2wPFy7SAFnt9Nj2TipWcqb","alternative dance, big beat, breakbeat, electronica, new rave, rave",0.606,0.977,1,-3.642,1,0.06,0.0206,0.5,0.179,0.809,109.41,"audio_features","2wPFy7SAFnt9Nj2TipWcqb","spotify:track:2wPFy7SAFnt9Nj2TipWcqb","https://api.spotify.com/v1/tracks/2wPFy7SAFnt9Nj2TipWcqb","https://api.spotify.com/v1/audio-analysis/2wPFy7SAFnt9Nj2TipWcqb",294027,4
"Peter Bjorn and John","Young Folks","Writer's Block","spotify:track:4dyx5SzxPPaD8xQIid5Wjj","alternative dance, baroque pop, indie pop, indie rock, modern rock, new rave, swedish alternative rock, swedish indie pop",0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,"audio_features","4dyx5SzxPPaD8xQIid5Wjj","spotify:track:4dyx5SzxPPaD8xQIid5Wjj","https://api.spotify.com/v1/tracks/4dyx5SzxPPaD8xQIid5Wjj","https://api.spotify.com/v1/audio-analysis/4dyx5SzxPPaD8xQIid5Wjj",276693,4
"Shakira","She Wolf","She Wolf (Expanded Edition)","spotify:track:4cS2HQ6jK80vqdY9ofpztx","colombian pop, dance pop, latin, latin pop, pop",0.865,0.69,7,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983,"audio_features","4cS2HQ6jK80vqdY9ofpztx","spotify:track:4cS2HQ6jK80vqdY9ofpztx","https://api.spotify.com/v1/tracks/4cS2HQ6jK80vqdY9ofpztx","https://api.spotify.com/v1/audio-analysis/4cS2HQ6jK80vqdY9ofpztx",188867,4
"The Doors","Light My Fire","The Doors","spotify:track:5uvosCdMlFdTXhoazkTI5R","acid rock, classic rock, psychedelic rock, rock",0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,"audio_features","5uvosCdMlFdTXhoazkTI5R","spotify:track:5uvosCdMlFdTXhoazkTI5R","https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R","https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R",429760,4
"Gnarls Barkley","Crazy","St. Elsewhere","spotify:track:1vxw6aYJls2oq3gW0DujAo","atl hip hop, neo soul",0.855,0.587,8,-4.589,1,0.0336,0.0505,0.00714,0.105,0.64,111.97,"audio_features","1vxw6aYJls2oq3gW0DujAo","spotify:track:1vxw6aYJls2oq3gW0DujAo","https://api.spotify.com/v1/tracks/1vxw6aYJls2oq3gW0DujAo","https://api.spotify.com/v1/audio-analysis/1vxw6aYJls2oq3gW0DujAo",177466,4
"Tame Impala","The Less I Know The Better","Currents","spotify:track:6K4t31amVTZDgR3sKmwUJJ","australian psych, neo-psychedelic",0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,"audio_features","6K4t31amVTZDgR3sKmwUJJ","spotify:track:6K4t31amVTZDgR3sKmwUJJ","https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ","https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ",216320,4
"Tarkan","ªimarik","Ölürüm Sana","spotify:track:6vEL7E8TGzrxuxbrgdlkLL","turkish pop",0.775,0.818,7,-8.687,1,0.164,0.0518,0,0.114,0.826,97.06,"audio_features","6vEL7E8TGzrxuxbrgdlkLL","spotify:track:6vEL7E8TGzrxuxbrgdlkLL","https://api.spotify.com/v1/tracks/6vEL7E8TGzrxuxbrgdlkLL","https://api.spotify.com/v1/audio-analysis/6vEL7E8TGzrxuxbrgdlkLL",235218,3
"Ne-Yo","So Sick","In My Own Words","spotify:track:6brl7bwOHmGFkNw3MBqssT","dance pop, pop, r&b, urban contemporary",0.452,0.574,6,-8.336,1,0.31,0.246,0,0.189,0.58,92.791,"audio_features","6brl7bwOHmGFkNw3MBqssT","spotify:track:6brl7bwOHmGFkNw3MBqssT","https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT","https://api.spotify.com/v1/audio-analysis/6brl7bwOHmGFkNw3MBqssT",207187,4
"The Doors","Break on Through (To the Other Side)","The Doors","spotify:track:6ToM0uwxtPKo9CMpbPGYvM","acid rock, classic rock, psychedelic rock, rock",0.421,0.751,9,-9.584,1,0.0472,0.2,0,0.17,0.789,89.839,"audio_features","6ToM0uwxtPKo9CMpbPGYvM","spotify:track:6ToM0uwxtPKo9CMpbPGYvM","https://api.spotify.com/v1/tracks/6ToM0uwxtPKo9CMpbPGYvM","https://api.spotify.com/v1/audio-analysis/6ToM0uwxtPKo9CMpbPGYvM",145867,4
"t.A.T.u.","Ya Soshla S Uma","200 KM/H In The Wrong Lane (10th Anniversary Edition)","spotify:track:34v2sh3ilJ1Qqn1Ep40cgg","dance pop, girl group",0.615,0.778,1,-5.229,1,0.0396,0.0522,0.154,0.104,0.414,90.005,"audio_features","34v2sh3ilJ1Qqn1Ep40cgg","spotify:track:34v2sh3ilJ1Qqn1Ep40cgg","https://api.spotify.com/v1/tracks/34v2sh3ilJ1Qqn1Ep40cgg","https://api.spotify.com/v1/audio-analysis/34v2sh3ilJ1Qqn1Ep40cgg",214253,4
"Black Eyed Peas","My Humps","Monkey Business","spotify:track:20jYtEun4dUdYZ9foaOC48","dance pop, pop, pop rap",0.802,0.682,1,-5.924,0,0.222,0.111,1.39e-05,0.109,0.586,123.95,"audio_features","20jYtEun4dUdYZ9foaOC48","spotify:track:20jYtEun4dUdYZ9foaOC48","https://api.spotify.com/v1/tracks/20jYtEun4dUdYZ9foaOC48","https://api.spotify.com/v1/audio-analysis/20jYtEun4dUdYZ9foaOC48",326960,4
"Tyler, The Creator","I THINK","IGOR","spotify:track:4f8Mh5wuWHOsfXtzjrJB3t","hip hop, rap",0.826,0.579,8,-8.241,0,0.0801,0.00881,0,0.129,0.431,121.075,"audio_features","4f8Mh5wuWHOsfXtzjrJB3t","spotify:track:4f8Mh5wuWHOsfXtzjrJB3t","https://api.spotify.com/v1/tracks/4f8Mh5wuWHOsfXtzjrJB3t","https://api.spotify.com/v1/audio-analysis/4f8Mh5wuWHOsfXtzjrJB3t",212013,4
"Nelly Furtado","Maneater","Loose","spotify:track:4wH4dJgrsxONID6KS2tDQM","canadian latin, canadian pop, dance pop, pop, pop rap",0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,"audio_features","4wH4dJgrsxONID6KS2tDQM","spotify:track:4wH4dJgrsxONID6KS2tDQM","https://api.spotify.com/v1/tracks/4wH4dJgrsxONID6KS2tDQM","https://api.spotify.com/v1/audio-analysis/4wH4dJgrsxONID6KS2tDQM",258893,4
"Phil Collins","Another Day in Paradise - 2016 Remaster","...But Seriously (Deluxe Edition)","spotify:track:1NCuYqMc8hKMb4cpNTcJbD","mellow gold, rock drums, soft rock",0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,"audio_features","1NCuYqMc8hKMb4cpNTcJbD","spotify:track:1NCuYqMc8hKMb4cpNTcJbD","https://api.spotify.com/v1/tracks/1NCuYqMc8hKMb4cpNTcJbD","https://api.spotify.com/v1/audio-analysis/1NCuYqMc8hKMb4cpNTcJbD",322133,4
"Playboi Carti","Not PLaying","Whole Lotta Red","spotify:track:03rcC8SVxCa9UdY5qgkITe","atl hip hop, plugg, rap, trap",0.815,0.762,2,-5.045,1,0.219,0.00821,0,0.337,0.317,140.092,"audio_features","03rcC8SVxCa9UdY5qgkITe","spotify:track:03rcC8SVxCa9UdY5qgkITe","https://api.spotify.com/v1/tracks/03rcC8SVxCa9UdY5qgkITe","https://api.spotify.com/v1/audio-analysis/03rcC8SVxCa9UdY5qgkITe",130306,4
"Playboi Carti","JumpOutTheHouse","Whole Lotta Red","spotify:track:0cgD36xPIJBdKUNJRHYDgP","atl hip hop, plugg, rap, trap",0.87,0.461,1,-5.786,1,0.201,0.00456,0,0.11,0.485,144.053,"audio_features","0cgD36xPIJBdKUNJRHYDgP","spotify:track:0cgD36xPIJBdKUNJRHYDgP","https://api.spotify.com/v1/tracks/0cgD36xPIJBdKUNJRHYDgP","https://api.spotify.com/v1/audio-analysis/0cgD36xPIJBdKUNJRHYDgP",93385,4
"Black Eyed Peas","Where Is The Love?","Elephunk","spotify:track:1FreAz1lmnDi5aKLB6GdFM","dance pop, pop, pop rap",0.835,0.687,5,-3.18,1,0.184,0.101,0,0.132,0.828,94.059,"audio_features","1FreAz1lmnDi5aKLB6GdFM","spotify:track:1FreAz1lmnDi5aKLB6GdFM","https://api.spotify.com/v1/tracks/1FreAz1lmnDi5aKLB6GdFM","https://api.spotify.com/v1/audio-analysis/1FreAz1lmnDi5aKLB6GdFM",272533,4
"Black Eyed Peas","I Gotta Feeling","THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version]","spotify:track:4kLLWz7srcuLKA7Et40PQR","dance pop, pop, pop rap",0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,"audio_features","4kLLWz7srcuLKA7Et40PQR","spotify:track:4kLLWz7srcuLKA7Et40PQR","https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR","https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR",289133,4
"Interactive Noise","Dreamlike","Dreamlike","spotify:track:2IQ55IFyww2HtADa9Ewsdq","progressive psytrance, psychedelic trance, trance mexicano",0.681,0.871,8,-7.395,1,0.0467,0.404,0.853,0.0934,0.413,140.014,"audio_features","2IQ55IFyww2HtADa9Ewsdq","spotify:track:2IQ55IFyww2HtADa9Ewsdq","https://api.spotify.com/v1/tracks/2IQ55IFyww2HtADa9Ewsdq","https://api.spotify.com/v1/audio-analysis/2IQ55IFyww2HtADa9Ewsdq",384000,5
"Big Time Rush","Song For You (feat. Karmin)","24/seven","spotify:track:3rSDDS9aOdU04OM5kJaept","boy band, dance pop, pop, post-teen pop",0.647,0.828,9,-5.317,1,0.0545,0.00096,0,0.0945,0.698,96.941,"audio_features","3rSDDS9aOdU04OM5kJaept","spotify:track:3rSDDS9aOdU04OM5kJaept","https://api.spotify.com/v1/tracks/3rSDDS9aOdU04OM5kJaept","https://api.spotify.com/v1/audio-analysis/3rSDDS9aOdU04OM5kJaept",195813,4
"SB Maffija","Hotel Maffija","Hotel Maffija","spotify:track:45usm4EhTn4gf5F9XlGiTo","polish hip hop",0.841,0.616,5,-8.769,1,0.235,0.312,0,0.117,0.654,142.975,"audio_features","45usm4EhTn4gf5F9XlGiTo","spotify:track:45usm4EhTn4gf5F9XlGiTo","https://api.spotify.com/v1/tracks/45usm4EhTn4gf5F9XlGiTo","https://api.spotify.com/v1/audio-analysis/45usm4EhTn4gf5F9XlGiTo",221512,4
"Lana Del Rey","Blue Jeans - Remastered 2011","Born To Die","spotify:track:1NsczXihNwzVMRLxTehCmM","art pop, pop",0.55,0.829,3,-4.399,1,0.0629,0.437,0,0.0801,0.493,117.956,"audio_features","1NsczXihNwzVMRLxTehCmM","spotify:track:1NsczXihNwzVMRLxTehCmM","https://api.spotify.com/v1/tracks/1NsczXihNwzVMRLxTehCmM","https://api.spotify.com/v1/audio-analysis/1NsczXihNwzVMRLxTehCmM",209440,4
"Tyler, The Creator","CHERRY BOMB","Cherry Bomb","spotify:track:1sJZgGyZJookIoyLi9jDOV","hip hop, rap",0.594,0.817,2,-3.389,1,0.0521,0.001,0.8,0.155,0.151,133.868,"audio_features","1sJZgGyZJookIoyLi9jDOV","spotify:track:1sJZgGyZJookIoyLi9jDOV","https://api.spotify.com/v1/tracks/1sJZgGyZJookIoyLi9jDOV","https://api.spotify.com/v1/audio-analysis/1sJZgGyZJookIoyLi9jDOV",269352,4
"Gorillaz","Empire Ants (feat. Little Dragon)","Plastic Beach","spotify:track:3a6PN6BRB8PP3ms48s7kU1","alternative hip hop",0.601,0.772,0,-4.137,0,0.031,0.181,0.0543,0.0928,0.294,99.445,"audio_features","3a6PN6BRB8PP3ms48s7kU1","spotify:track:3a6PN6BRB8PP3ms48s7kU1","https://api.spotify.com/v1/tracks/3a6PN6BRB8PP3ms48s7kU1","https://api.spotify.com/v1/audio-analysis/3a6PN6BRB8PP3ms48s7kU1",283573,4
"U2","Iris (Hold Me Close)","Songs Of Innocence","spotify:track:7kbQE1Xbyf7kvcn4DVICiR","irish rock, permanent wave, rock",0.513,0.781,4,-9.606,0,0.0348,0.00784,0.0336,0.16,0.102,126.974,"audio_features","7kbQE1Xbyf7kvcn4DVICiR","spotify:track:7kbQE1Xbyf7kvcn4DVICiR","https://api.spotify.com/v1/tracks/7kbQE1Xbyf7kvcn4DVICiR","https://api.spotify.com/v1/audio-analysis/7kbQE1Xbyf7kvcn4DVICiR",319457,4
