"ts","artistName","trackName","ms_played"
"2021-08-11 15:54","Kid Cudi","Day 'N' Nite (Nightmare)",938
"2021-08-11 15:54","JAY-Z","Run This Town",3136
"2021-08-11 15:54","Jaden","Icon",40057
"2021-08-11 15:54","Frank Ocean","Chanel",960
"2021-08-11 15:55","Childish Gambino","Redbone",74047
"2021-08-11 15:55","Kanye West","Monster",1088
"2021-08-11 15:55","Tyler, The Creator","RUNITUP (feat. Teezo Touchdown)",8469
"2021-08-11 15:56","The Game","Hate It Or Love It",4117
"2021-08-11 15:56","Metro Boomin","10 Freaky Girls (with 21 Savage)",0
"2021-08-11 15:59","Young Thug","The London (feat. J. Cole & Travis Scott)",200106
"2021-08-11 16:01","Kanye West","Follow God",104591
"2021-08-11 16:04","A$AP Rocky","Babushka Boi",187105
"2021-08-11 16:06","Tyler, The Creator","BEST INTEREST",127921
"2021-08-11 16:10","Mac Miller","The Spins",195873
"2021-08-11 16:11","Steve Lacy","C U Girl",84366
"2021-08-11 16:14","Kanye West","Bound 2",210863
"2021-08-11 16:16","J. Cole","p r i d e . i s . t h e . d e v i l (with Lil Baby)",77660
"2021-08-11 16:17","A$AP Rocky","Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",85973
"2021-08-11 16:17","French Montana","Unforgettable",1621
"2021-08-11 16:17","Tyler, The Creator","LUMBERJACK",1898
"2021-08-11 16:17","Kanye West","POWER",1194
"2021-08-11 16:17","Metro Boomin","Overdue (with Travis Scott)",1237
"2021-08-11 16:20","Frank Ocean","Pink + White",170092
"2021-08-11 16:23","Meek Mill","Going Bad (feat. Drake)",180522
"2021-08-11 16:25","Tyler, The Creator","MANIFESTO (feat. Domo Genesis)",67656
"2021-08-11 16:39","Tyler, The Creator","SIR BAUDELAIRE (feat. DJ Drama)",23196
"2021-08-11 16:42","Tyler, The Creator","LEMONHEAD (feat. 42 Dugg)",130980
"2021-08-11 16:44","Tyler, The Creator","WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)",121572
"2021-08-11 16:46","Tyler, The Creator","LUMBERJACK",138312
"2021-08-11 16:49","Tyler, The Creator","HOT WIND BLOWS (feat. Lil Wayne)",155292
"2021-08-11 16:52","Tyler, The Creator","MASSA",223718
"2021-08-11 16:56","Tyler, The Creator","RUNITUP (feat. Teezo Touchdown)",229564
"2021-08-11 16:59","Tyler, The Creator","MANIFESTO (feat. Domo Genesis)",175122
"2021-08-11 17:09","Tyler, The Creator","SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)",588139
"2021-08-11 17:10","Tyler, The Creator","MOMMA TALK",70926
"2021-08-11 17:14","Tyler, The Creator","RISE! (feat. DAISY WORLD)",203588
"2021-08-11 18:38","Tyler, The Creator","BLESSED",55453
"2021-08-11 18:38","Tyler, The Creator","JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams)",15509
"2021-08-11 18:40","Chief Keef","Love Don't Live Here",135232
"2021-08-11 18:43","Lil Tjay","Shoot for the Stars (feat. Fivio Foreign)",147134
"2021-08-11 19:51","Motörhead","Ace of Spades",139
"2021-08-11 19:51","NLE Choppa","Shotta Flow (Feat. Blueface) [Remix]",73073
"2021-08-11 19:55","Motörhead","Ace of Spades",2252
"2021-08-11 19:55","Lil Tjay","Shoot for the Stars (feat. Fivio Foreign)",284736
"2021-08-11 19:55","NLE Choppa","Shotta Flow (Feat. Blueface) [Remix]",4990
"2021-08-11 20:00","Chief Keef","Love Don't Live Here",268674
"2021-08-12 00:52","Wilki","Baœka",9420
"2021-08-12 00:53","Wilki","Baœka",0
"2021-08-12 00:53","Sentino","Zapytaj O Mnie",23701
"2021-08-12 00:54","Wilki","Baœka",0
"2021-08-12 00:58","Gym Class Heroes","Cupid's Chokehold / Breakfast in America",243773
"2021-08-12 00:58","Chris Brown","Gimme That",44900
"2021-08-12 00:59","Wilki","Baœka",277
"2021-08-12 00:59","Chief Keef","Bad (feat. Tadoe)",32725
"2021-08-12 00:59","Kaz Ba³agane","Blueface",6591
"2021-08-12 00:59","Kaz Ba³agane","Blueface",4906
"2021-08-12 00:59","Kaz Ba³agane","Blueface",6677
"2021-08-12 00:59","Kaz Ba³agane","Blueface",6976
"2021-08-12 01:00","Wilki","Baœka",9088
"2021-08-12 01:00","Kaz Ba³agane","Blueface",52031
"2021-08-12 01:01","Wilki","Baœka",3904
"2021-08-12 01:02","Blur","Girls & Boys",25280
"2021-08-12 01:02","Kaz Ba³agane","Blueface",9280
"2021-08-12 01:03","Oki","Amerykañskie Teledyski",19413
"2021-08-12 01:03","Faithless","Why Go? (feat. Estelle)",2880
"2021-08-12 01:03","Radiohead","Creep",48597
"2021-08-12 01:04","Faithless","Insomnia",15616
"2021-08-12 01:04","Kaz Ba³agane","Blueface",31957
"2021-08-12 01:05","Dr. Dre","Forgot About Dre",27968
"2021-08-12 01:06","The Weeknd","Too Late",57002
"2021-08-12 01:08","Malik Montana","Rundki (feat. Diho, Alberto & Bibic)",146240
"2021-08-12 01:08","Sea of Thieves","Bosun Bill",21482
"2021-08-12 01:12","Kanye West","I Wonder",202090
"2021-08-12 01:13","$tatic Goonz","ORANGATANGABANGIN",92885
"2021-08-12 01:16","Fleetwood Mac","Dreams - 2004 Remaster",173418
"2021-08-12 01:20","DJ Khaled","POPSTAR (feat. Drake)",200221
"2021-08-12 01:23","Fleetwood Mac","Seven Wonders - 2017 Remaster",203716
"2021-08-12 14:08","Fleetwood Mac","Dreams - 2004 Remaster",1429
"2021-08-12 14:08","Fleetwood Mac","Seven Wonders - 2017 Remaster",1088
"2021-08-12 14:09","Talking Heads","This Must Be the Place (Naive Melody) - 2005 Remaster",832
"2021-08-12 14:09","Grateful Dead","Althea - 2013 Remaster",1578
"2021-08-12 14:09","Pharrell Williams","Frontin' (feat. Jay-Z) - Club Mix",960
"2021-08-12 14:09","A$AP Rocky","Canal St. (feat. Bones)",4330
"2021-08-12 14:27","Tyler, The Creator","SIR BAUDELAIRE (feat. DJ Drama)",48810
"2021-08-12 14:31","Tyler, The Creator","LEMONHEAD (feat. 42 Dugg)",168100
"2021-08-12 14:33","Tyler, The Creator","WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)",121572
"2021-08-12 14:35","Tyler, The Creator","LUMBERJACK",138312
"2021-08-12 14:38","Tyler, The Creator","HOT WIND BLOWS (feat. Lil Wayne)",155292
"2021-08-12 14:39","Tyler, The Creator","MASSA",43751
"2021-08-12 14:39","Tyler, The Creator","SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues)",11285
"2021-08-12 14:39","Tyler, The Creator","MANIFESTO (feat. Domo Genesis)",8746
"2021-08-12 14:40","YoungBoy Never Broke Again","Nevada",7231
"2021-08-12 14:40","The Kid LAROI","TRAGIC (feat. Youngboy Never Broke Again & Internet Money)",0
"2021-08-12 14:40","YoungBoy Never Broke Again","Make No Sense",5610
"2021-08-12 14:40","Juice WRLD","Bandit (with YoungBoy Never Broke Again)",14677
"2021-08-12 14:40","Tyler, The Creator","WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)",48917
"2021-08-12 14:45","Lil Baby","Hats Off (feat. Travis Scott)",257428
"2021-08-12 14:48","Polo G","No Return (with The Kid LAROI & Lil Durk)",168728
"2021-08-12 14:51","KSI","No Time (feat. Lil Durk)",180066
"2021-08-12 14:53","Only The Family","Hellcats & Trackhawks",146844
"2021-08-12 14:57","DJ Khaled","EVERY CHANCE I GET (feat. Lil Baby & Lil Durk)",236524
"2021-08-12 16:33","Pooh Shiesty","Back In Blood (feat. Lil Durk)",184489
"2021-08-12 16:40","Lil Durk","3 Headed Goat (feat. Lil Baby & Polo G)",169531
"2021-08-12 16:44","Lil Durk","Still Trappin' (with King Von)",276003
"2021-08-12 16:45","A Boogie Wit da Hoodie","24 Hours (feat. Lil Durk)",13074
"2021-08-12 16:47","Lil Baby","Still Runnin (feat. Meek Mill)",173419
"2021-08-12 17:57","Lil Tjay","Shoot for the Stars (feat. Fivio Foreign)",2136
"2021-08-12 17:57","Lil Durk","Finesse Out The Gang Way (feat. Lil Baby)",63830
"2021-08-12 18:01","Blur","Girls & Boys",259386
"2021-08-12 18:04","Blur","Coffee & TV",153962
"2021-08-12 18:08","Blur","Country House",178329
"2021-08-12 20:07","Pop Smoke","Mannequin (feat. Lil Tjay)",10111
"2021-08-12 20:07","Pop Smoke","Tell The Vision (feat. Kanye West & Pusha T)",136444
"2021-08-12 20:09","Chief Keef","Love Don't Live Here",100800
"2021-08-13 10:39","Chief Keef","Love Don't Live Here",14826
"2021-08-13 13:02","Pop Smoke","Mannequin (feat. Lil Tjay)",703
"2021-08-13 13:02","Motörhead","Ace of Spades",4543
"2021-08-13 13:02","Pop Smoke","Tell The Vision (feat. Kanye West & Pusha T)",448
"2021-08-13 13:02","Pop Smoke","Tell The Vision (feat. Kanye West & Pusha T)",469
"2021-08-13 13:02","Lil Tjay","Shoot for the Stars (feat. Fivio Foreign)",640
"2021-08-13 13:02","Blur","Country House",661
"2021-08-13 13:02","Blur","Country House",469
"2021-08-13 13:02","Blur","Coffee & TV",1642
"2021-08-13 13:02","NLE Choppa","Shotta Flow (Feat. Blueface) [Remix]",149
"2021-08-13 14:17","Pop Smoke","Mannequin (feat. Lil Tjay)",160560
"2021-08-13 14:19","Pop Smoke","Mannequin (feat. Lil Tjay)",185
"2021-08-13 14:19","Chief Keef","Love Don't Live Here",2321
"2021-08-13 14:19","Motörhead","Ace of Spades",255
"2021-08-13 14:19","Motörhead","Ace of Spades",2670
"2021-08-13 14:19","Pop Smoke","Tell The Vision (feat. Kanye West & Pusha T)",255
"2021-08-13 14:19","Lil Tjay","Shoot for the Stars (feat. Fivio Foreign)",84976
"2021-08-13 14:19","Lil Tjay","Shoot for the Stars (feat. Fivio Foreign)",301
"2021-08-13 14:19","Blur","Country House",2182
"2021-08-13 14:19","Blur","Coffee & TV",8335
"2021-08-13 14:19","NLE Choppa","Shotta Flow (Feat. Blueface) [Remix]",417
"2021-08-13 14:19","NLE Choppa","Shotta Flow (Feat. Blueface) [Remix]",2113
"2021-08-13 14:23","Blur","Girls & Boys",259386
"2021-08-13 14:27","Pop Smoke","Tell The Vision (feat. Kanye West & Pusha T)",1996
"2021-08-13 14:27","Blur","Country House",3947
"2021-08-13 14:27","Blur","Coffee & TV",169450
"2021-08-13 14:30","Pop Smoke","Mannequin (feat. Lil Tjay)",160560
"2021-08-13 14:31","Lil Tjay","Shoot for the Stars (feat. Fivio Foreign)",91433
"2021-08-13 14:31","NLE Choppa","Shotta Flow (Feat. Blueface) [Remix]",3343
"2021-08-13 14:32","Wilki","Baœka",1114
"2021-08-13 14:32","Chief Keef","Love Don't Live Here",42608
"2021-08-13 14:32","Motörhead","Ace of Spades",22662
"2021-08-13 14:32","Lil Durk","Still Trappin' (with King Von)",208
"2021-08-13 14:35","Lil Baby","Still Runnin (feat. Meek Mill)",162353
"2021-08-13 18:05","Iyaz","Replay",682
"2021-08-13 18:05","Jay Sean","Down",1856
"2021-08-13 18:05","Jay Sean","Down",6933
"2021-08-13 18:06","Meek Mill","On Me (feat. Cardi B)",4096
"2021-08-13 18:06","Lil Baby","Still Runnin (feat. Meek Mill)",19882
"2021-08-13 18:06","Meek Mill","R.I.C.O. (feat. Drake)",10495
"2021-08-13 18:06","Meek Mill","Dreams and Nightmares",7701
"2021-08-13 18:06","Meek Mill","Going Bad (feat. Drake)",6186
"2021-08-13 18:06","Meek Mill","Trauma",2815
"2021-08-13 18:09","Meek Mill","Tic Tac Toe (feat. Kodak Black)",185261
"2021-08-13 18:10","Meek Mill","Slay (feat. A$AP Ferg)",6506
"2021-08-13 18:10","Meek Mill","24/7 (feat. Ella Mai)",49533
"2021-08-13 18:11","Lil Baby","Still Runnin (feat. Meek Mill)",62954
"2021-08-14 10:54","Kanye West","Every Hour",1215
"2021-08-14 10:54","Lil Baby","Still Runnin (feat. Meek Mill)",290666
"2021-08-14 10:54","Kanye West","Selah",1557
"2021-08-14 10:54","Kanye West","Monster",9407
"2021-08-14 10:54","Kanye West","Follow God",1514
"2021-08-14 10:56","Kanye West","On God",136350
"2021-08-14 10:57","Sentino","¯ycie które znam",9685
"2021-08-14 10:57","Sentino","La Línea",8661
"2021-08-14 10:57","Kanye West","Everything We Need",53131
"2021-08-14 10:58","Sentino","Rio",23018
"2021-08-14 10:58","Sentino","Algeciras",2794
"2021-08-14 11:01","Sentino","Rémy Martin",169500
"2021-08-14 11:03","Sentino","Rio",141428
"2021-08-14 11:07","Sentino","Sicario",206829
"2021-08-14 11:08","Kollegah","Hoodtales IV",96009
"2021-08-14 11:10","Sentino","Algeciras",132619
"2021-08-14 11:13","Sentino","Rio",141428
"2021-08-14 11:16","Sentino","¯ycie które znam",186818
"2021-08-14 11:19","Sentino","La Línea",172500
"2021-08-14 11:22","Sentino","Ró¿owy Py³",169714
"2021-08-14 11:24","Sentino","Rio",141428
"2021-08-14 11:36","Sentino","Vitalyi",162549
"2021-08-14 11:42","Lil Durk","Still Trappin'",335556
"2021-08-14 11:45","Lil Baby","Still Runnin (feat. Meek Mill)",162843
"2021-08-14 11:48","Lil Durk","Still Trappin'",172185
"2021-08-14 12:48","Lil Baby","Still Runnin (feat. Meek Mill)",173419
"2021-08-14 12:49","Jay Sean","Down",42562
"2021-08-14 12:50","Lil Baby","Still Runnin (feat. Meek Mill)",35898
"2021-08-14 12:52","Lil Durk","Still Trappin'",172185
"2021-08-14 12:55","Lil Baby","Still Runnin (feat. Meek Mill)",173419
"2021-08-14 12:58","Jay Sean","Down",183367
"2021-08-14 13:02","Chief Keef","Bad (feat. Tadoe)",198857
"2021-08-14 13:10","Chief Keef","Text",228000
"2021-08-14 13:12","Chief Keef","Mailbox",77003
"2021-08-14 20:43","Chief Keef","Mailbox",118430
"2021-08-14 20:47","Chief Keef","Cook",225103
"2021-08-14 21:23","Gorillaz","She's My Collar (feat. Kali Uchis)",169219
"2021-08-14 21:26","Lil Durk","Still Trappin'",172185
"2021-08-14 21:29","Iyaz","Replay",1207
"2021-08-14 21:29","Lil Baby","Still Runnin (feat. Meek Mill)",173419
"2021-08-14 21:29","Jay Sean","Down",6338
"2021-08-14 21:32","Soulja Boy","Kiss Me Thru The Phone",21664
"2021-08-15 11:47","Psychologia, któr¹ warto znaæ","1: Z³udzenia, postanowienia i zmiany",28096
"2021-08-15 11:47","Lil Baby","Still Runnin (feat. Meek Mill)",14250
"2021-08-15 11:50","Lil Durk","Still Trappin'",172185
"2021-08-15 11:53","Lil Baby","Still Runnin (feat. Meek Mill)",173419
"2021-08-15 11:56","Jay Sean","Down",212506
"2021-08-15 11:59","Oki","MVP",146813
"2021-08-15 12:02","Iyaz","Replay",64
"2021-08-15 12:02","Iyaz","Replay",2953
"2021-08-15 12:02","King Von","The Code (feat. Polo G)",202413
"2021-08-15 12:02","Radiohead","Karma Police",831
"2021-08-15 12:18","Iyaz","Replay",3310
"2021-08-15 12:18","King Von","The Code (feat. Polo G)",202413
"2021-08-15 12:23","Radiohead","Karma Police",264066
"2021-08-15 12:32","Kanye West","I Wonder",203573
"2021-08-15 12:35","Lil Durk","Still Trappin'",172185
"2021-08-15 12:38","Lil Baby","Still Runnin (feat. Meek Mill)",173419
"2021-08-15 12:39","Kanye West","I Wonder",27690
"2021-08-15 12:39","Kukon","Pijê wódê i s³ucham Ich Troje",2688
"2021-08-15 12:42","Quebonafide","MATCHA LATTE",177504
"2021-08-15 12:45","King Von","Took Her To The O",196179
"2021-08-15 12:48","DUSTY LOCANE","ROLLIN N CONTROLLIN FREESTYLE",191208
"2021-08-15 12:52","Nelly","Hot In Herre",228240
"2021-08-15 12:54","Oki","Worki W T³um",122790
"2021-08-15 12:58","Radiohead","Creep",238640
"2021-08-15 13:01","Quebonafide","TEEN KASIA",161792
"2021-08-15 13:04","Malik Montana","Rundki (feat. Diho, Alberto & Bibic)",147239
"2021-08-15 13:07","Soulja Boy","Kiss Me Thru The Phone",193386
"2021-08-15 13:10","Nelly","Ride Wit Me",36373
"2021-08-15 13:14","chillwagon","huœtawka",18060
"2021-08-15 13:14","Radiohead","Fake Plastic Trees",6640
"2021-08-15 13:17","King Von","Crazy Story, Pt. 3",160983
"2021-08-15 13:17","Grateful Dead","Althea - 2013 Remaster",534
"2021-08-15 13:22","Talking Heads","This Must Be the Place (Naive Melody) - 2005 Remaster",296146
"2021-08-15 13:26","Pharrell Williams","Frontin' (feat. Jay-Z) - Club Mix",236506
"2021-08-15 13:30","A$AP Rocky","Canal St. (feat. Bones)",227426
"2021-08-15 13:33","A$AP Rocky","Fine Whine (feat. Joe Fox, Future & M.I.A.)",218546
"2021-08-15 13:36","Fivio Foreign","Big Drip",24021
"2021-08-15 13:36","Polo G","Clueless (with Pop Smoke & Fivio Foreign)",165404
"2021-08-15 20:44","Fivio Foreign","Big Drip",144269
"2021-08-15 20:46","Lil Tjay","Zoo York (feat. Fivio Foreign & Pop Smoke)",110665
"2021-08-16 12:08","Lil Tjay","Zoo York (feat. Fivio Foreign & Pop Smoke)",104073
"2021-08-16 12:11","Sentino","Biznesmenel",184747
"2021-08-16 12:15","Tion Wayne","Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",252520
"2021-08-16 12:19","Lil Tjay","Headshot (feat. Polo G & Fivio Foreign)",144349
"2021-08-16 12:28","Polo G","Clueless (with Pop Smoke & Fivio Foreign)",146637
"2021-08-16 12:29","Caribou","Odessa",2048
"2021-08-16 12:29","Foster The People","Call It What You Want",1045
"2021-08-16 12:29","Sentino","Zapytaj O Mnie",810
"2021-08-16 12:29","Sentino","Zapytaj O Mnie",576
"2021-08-16 12:29","Sentino","Zapytaj O Mnie",2240
"2021-08-16 12:29","Lordofon","Harakiri",1344
"2021-08-16 12:29","Ram Di Dam","Flashbacks",2112
"2021-08-16 12:29","Bobby Shmurda","Hot N*gga",18943
"2021-08-16 12:29","David Guetta","Love Is Gone",1023
"2021-08-16 12:29","Malik Montana","Rundki (feat. Diho, Alberto & Bibic)",1002
"2021-08-16 12:29","Digitalism","Circles",703
"2021-08-16 12:29","Kanye West","I Wonder",640
"2021-08-16 12:29","T.I.","Live Your Life",661
"2021-08-16 12:29","Gunna","Yao Ming",1557
"2021-08-16 12:29","Baby Bash","Cyclone (feat. T-Pain)",341
"2021-08-16 12:29","T.I.","Dead And Gone",576
"2021-08-16 12:29","TEDE","Wielkie Jo³",341
"2021-08-16 12:29","JAY-Z","Otis",576
"2021-08-16 12:29","Jay Sean","Down",1152
"2021-08-16 12:29","Gym Class Heroes","Cupid's Chokehold / Breakfast in America",554
"2021-08-16 12:29","The Weeknd","Too Late",661
"2021-08-16 12:29","Usher","Yeah! (feat. Lil Jon & Ludacris)",1173
"2021-08-16 12:29","¯abson","Internaziomal",1685
"2021-08-16 12:29","Nelly Furtado","Promiscuous",1002
"2021-08-16 12:30","JAY-Z","No Church In The Wild",384
"2021-08-16 12:30","T.I.","On Top Of The World",4416
"2021-08-16 12:30","Gotye","Somebody That I Used To Know",490
"2021-08-16 12:30","Rick Ross","Hustlin'",362
"2021-08-16 12:31","Kavinsky","Nightcall",8149
"2021-08-16 12:31","t.A.T.u.","Ya Soshla S Uma",2453
"2021-08-16 12:31","Ne-Yo","So Sick",1877
"2021-08-16 12:31","Myslovitz","Scenariusz dla moich s¹siadów",5013
"2021-08-16 12:31","Black Eyed Peas","My Humps",1600
"2021-08-16 12:31","Black Eyed Peas","My Humps",682
"2021-08-16 12:31","Tyler, The Creator","I THINK",511
"2021-08-16 12:31","Londonbeat","I've Been Thinking About You",0
"2021-08-16 12:31","Londonbeat","I've Been Thinking About You",2090
"2021-08-16 12:32","Joji","worldstar money (interlude)",3029
"2021-08-16 12:32","Lana Del Rey","National Anthem",1216
"2021-08-16 12:32","Led Zeppelin","Whole Lotta Love - Remaster",1066
"2021-08-16 12:32","SALES","Chinese New Year",3264
"2021-08-16 12:32","Redbone","Come and Get Your Love - Single Version",1215
"2021-08-16 12:32","Pink Floyd","Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",2623
"2021-08-16 12:32","Gorillaz","DARE",1813
"2021-08-16 12:32","Deep Purple","Child in Time",2538
"2021-08-16 12:32","Big Brother & The Holding Company","Piece of My Heart",3114
"2021-08-16 12:34","YG","HANDGUN (feat. A$AP Rocky)",15061
"2021-08-16 12:34","YG","666 (feat. YoungBoy Never Broke Again)",8789
"2021-08-16 12:34","YG","TOO BRAZY (feat. Mozzy)",7359
"2021-08-16 12:34","YG","BULLETPROOF (feat. Jay 305)",88128
"2021-08-16 12:34","YG","SLAY (feat. Quavo)",9002
"2021-08-16 12:35","YG","BOMPTOWN FINEST",7658
"2021-08-16 12:35","YG","CANT GET IN KANADA",1813
"2021-08-16 12:35","YG","CANT GET IN KANADA",7317
"2021-08-16 12:35","YG","BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",5226
"2021-08-16 12:35","YG","FREE THE HOMIES INTERLUDE",2239
"2021-08-16 12:35","YG","FREE THE HOMIES INTERLUDE",362
"2021-08-16 12:35","YG","POWER (feat. Ty Dolla $ign)",14357
"2021-08-16 12:35","YG","PUSSY MONEY FAME",7061
"2021-08-16 12:35","YG","Keshia Had A Baby (feat. Rose Gold)",2346
"2021-08-16 12:35","YG","DEEPER THAN RAP",3989
"2021-08-16 12:35","YG","10 TIMES",4031
"2021-08-16 12:36","YG","Stop Snitchin",38485
"2021-08-16 12:37","slowthai","Toaster",2901
"2021-08-16 12:37","YG","Go Loko (feat. Tyga, Jon Z)",53397
"2021-08-16 12:38","YG","Do Not Disturb (feat. Kamaiyah, G-Eazy)",618
"2021-08-16 12:38","slowthai","Rainbow",3733
"2021-08-16 12:38","slowthai","Ladies",3840
"2021-08-16 12:38","slowthai","Polaroid",3456
"2021-08-16 12:38","slowthai","Peace Of Mind",38826
"2021-08-16 12:38","slowthai","Toaster",2389
"2021-08-16 12:38","Tyler, The Creator","ARE WE STILL FRIENDS?",2261
"2021-08-16 12:38","Lana Del Rey","Video Games",895
"2021-08-16 12:38","slowthai","T N Biscuits",2325
"2021-08-16 12:39","Tyler, The Creator","I DON'T LOVE YOU ANYMORE",1023
"2021-08-16 12:39","Adi Nowak","Tweet Jajko",12394
"2021-08-16 12:39","Adi Nowak","Kosh",7231
"2021-08-16 12:39","ScHoolboy Q","CrasH",960
"2021-08-16 12:39","Wu-Tang Clan","Wu-Tang: 7th Chamber - Part II (feat. GZA, Raekwon, Method Man, Inspectah Deck, Ghostface Killah, RZA & Ol' Dirty Bastard) - Conclusion",2432
"2021-08-16 12:39","Slums Attack","Na tych ulicach",1749
"2021-08-16 12:39","Paktofonika","Play + Rec",3178
"2021-08-16 12:39","Adi Nowak","Songi i Fotki",3328
"2021-08-16 12:39","Adi Nowak","Fraktalove",4821
"2021-08-16 12:39","Bonus RPK","Do Bia³ego Rana",1301
"2021-08-16 12:39","Paktofonika","ToNieMy",3605
"2021-08-16 12:40","Bruno Mars","Perm",1151
"2021-08-16 12:40","$uicideboy$","Carrollton",2943
"2021-08-16 12:40","Taco Hemingway","Wosk",3946
"2021-08-16 12:40","A$AP Twelvyy","Riviera (feat. Joey Bada$$ & Telana)",9130
"2021-08-16 12:40","A$AP Mob","London Town (feat. A$AP Rocky, A$AP Ant & Playboi Carti)",1280
"2021-08-16 12:40","Kap G","Freakin 'N' Geekin",6698
"2021-08-16 12:40","Sia","Move Your Body - Alan Walker Remix",7189
"2021-08-16 14:39","slowthai","Nothing Great About Britain",2176
"2021-08-16 14:39","Belly","Money Go",7466
"2021-08-16 14:39","slowthai","Dead Leaves",704
"2021-08-16 14:39","Travis Scott","Quintana (feat. Wale)",8661
"2021-08-16 14:39","Drake","Company",27882
"2021-08-16 14:42","slowthai","Nothing Great About Britain",189852
"2021-08-16 14:45","slowthai","Doorman",184201
"2021-08-16 14:50","slowthai","Dead Leaves",281391
"2021-08-16 14:54","slowthai","Gorgeous",255721
"2021-08-16 14:57","slowthai","Crack",136886
"2021-08-16 15:00","slowthai","Grow Up (feat. Jaykae)",180159
"2021-08-16 15:03","slowthai","Inglorious (feat. Skepta)",188552
"2021-08-16 15:06","slowthai","Toaster",184753
"2021-08-16 15:08","slowthai","Peace Of Mind",147627
"2021-08-16 15:11","slowthai","Missing",140699
"2021-08-16 15:13","slowthai","Northampton's Child",150068
"2021-08-16 15:13","slowthai","Missing",3520
"2021-08-16 15:15","slowthai","Northampton's Child",111733
"2021-08-16 15:18","slowthai","Drug Dealer",187839
"2021-08-16 16:21","slowthai","North Nights",111447
"2021-08-16 16:22","Mata","La la la (oh oh)",2687
"2021-08-16 16:22","White 2115","Oh oh (lalala)",2922
"2021-08-16 16:23","Mata","La la la (oh oh)",15232
"2021-08-16 17:31","Mata","La la la (oh oh)",38143
"2021-08-16 17:31","Mata","Schodki",1502
"2021-08-16 17:31","White 2115","Oh oh (lalala)",126871
"2021-08-16 17:34","Mata","Kiss cam (podryw roku)",170508
"2021-08-16 17:35","Mata","La la la (oh oh)",21247
"2021-08-16 17:40","Mata","Patoreakcja",296916
"2021-08-16 17:43","White 2115","Oh oh (lalala)",143413
"2021-08-16 17:46","Mata","Schodki",235773
"2021-08-16 17:52","Mata","GOMBAO 33",340106
"2021-08-16 17:55","Mata","100 dni do matury",184316
"2021-08-16 17:58","White 2115","Oh oh (lalala)",143413
"2021-08-16 18:00","White 2115","Oh oh (lalala)",143413
"2021-08-16 18:02","White 2115","Oh oh (lalala)",143413
"2021-08-16 18:05","White 2115","Oh oh (lalala)",143413
"2021-08-16 18:07","White 2115","Oh oh (lalala)",143413
"2021-08-16 18:10","White 2115","Oh oh (lalala)",143413
"2021-08-16 18:12","White 2115","Oh oh (lalala)",143413
"2021-08-16 18:14","White 2115","Oh oh (lalala)",143413
"2021-08-16 18:17","White 2115","Oh oh (lalala)",143413
"2021-08-16 18:19","White 2115","Oh oh (lalala)",143413
"2021-08-16 18:34","slowthai","Dead Leaves",2647
"2021-08-16 18:34","White 2115","Oh oh (lalala)",93360
"2021-08-16 18:35","slowthai","Inglorious (feat. Skepta)",96014
"2021-08-16 18:38","White 2115","Oh oh (lalala)",143413
"2021-08-16 18:42","Lil Tjay","Zoo York (feat. Fivio Foreign & Pop Smoke)",1950
"2021-08-16 18:42","Young M.A","Hello Baby feat. Fivio Foreign",6571
"2021-08-16 18:42","Fivio Foreign","Big Drip",1160
"2021-08-16 18:42","Mata","Schodki",233828
"2021-08-16 18:43","Young M.A","Hello Baby feat. Fivio Foreign",2623
"2021-08-16 18:43","Fivio Foreign","Trust",101494
"2021-08-16 18:46","Drake","Demons (feat. Fivio Foreign & Sosa Geek)",148421
"2021-08-16 18:47","Fivio Foreign","Wetty",40936
"2021-08-16 18:49","Nas","Spicy (feat. Fivio Foreign & A$AP Ferg)",166523
"2021-08-16 19:38","King Von","I Am What I Am (feat. Fivio Foreign)",218000
"2021-08-16 19:47","Pop Smoke","Showin Off Pt.2 (feat. Fivio Foreign)",192000
"2021-08-16 19:50","Pop Smoke","Sweetheart (feat. Fivio Foreign)",156373
"2021-08-16 19:53","Fivio Foreign","Move Like a Boss (feat. Young M.A)",175774
"2021-08-16 19:55","Fivio Foreign","Unruly",158955
"2021-08-16 20:04","Fivio Foreign","Drive By",151216
"2021-08-16 20:07","Fivio Foreign","13 Going On 30",181472
"2021-08-16 20:08","Fivio Foreign","Bop It (feat. Polo G)",58114
"2021-08-17 12:13","Fivio Foreign","Bop It (feat. Polo G)",42
"2021-08-17 12:14","Toosii","spin music (feat. Fivio Foreign)",35434
"2021-08-17 12:17","Fivio Foreign","Demons & Goblins (feat. Meek Mill)",184790
