"spotify_track_uri","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"spotify:track:4z77VPWmxxMosO4o2jD8uT","polish pop","0.573","0.93","2","-4.965","1","0.0759","0.219","0","0.276","0.587","90.014","audio_features","4z77VPWmxxMosO4o2jD8uT","spotify:track:4z77VPWmxxMosO4o2jD8uT","https://api.spotify.com/v1/tracks/4z77VPWmxxMosO4o2jD8uT","https://api.spotify.com/v1/audio-analysis/4z77VPWmxxMosO4o2jD8uT","226413","4"
"spotify:track:26VOWQqmxwoAY7kTOyo5wx","acoustic guitar cover, classify, instrumental acoustic guitar","0.579","0.297","6","-14.114","1","0.05","0.791","0.726","0.141","0.556","104.176","audio_features","26VOWQqmxwoAY7kTOyo5wx","spotify:track:26VOWQqmxwoAY7kTOyo5wx","https://api.spotify.com/v1/tracks/26VOWQqmxwoAY7kTOyo5wx","https://api.spotify.com/v1/audio-analysis/26VOWQqmxwoAY7kTOyo5wx","257453","4"
"spotify:track:3eR23VReFzcdmS7TYCrhCe","edm, pop, pop dance, tropical house","0.64","0.533","0","-6.596","1","0.0706","0.119","0","0.0864","0.515","99.968","audio_features","3eR23VReFzcdmS7TYCrhCe","spotify:track:3eR23VReFzcdmS7TYCrhCe","https://api.spotify.com/v1/tracks/3eR23VReFzcdmS7TYCrhCe","https://api.spotify.com/v1/audio-analysis/3eR23VReFzcdmS7TYCrhCe","220781","4"
"spotify:track:1sgDyuLooyvEML4oHspNza","edm, pop, pop dance, tropical house","0.58","0.586","1","-6.883","1","0.0357","0.344","0","0.0755","0.507","147.988","audio_features","1sgDyuLooyvEML4oHspNza","spotify:track:1sgDyuLooyvEML4oHspNza","https://api.spotify.com/v1/tracks/1sgDyuLooyvEML4oHspNza","https://api.spotify.com/v1/audio-analysis/1sgDyuLooyvEML4oHspNza","199549","4"
"spotify:track:4HeHaOxLsjC8CU8NusTpHf","polish trap","0.833","0.749","2","-5.79","1","0.23","0.184","0","0.28","0.611","153.833","audio_features","4HeHaOxLsjC8CU8NusTpHf","spotify:track:4HeHaOxLsjC8CU8NusTpHf","https://api.spotify.com/v1/tracks/4HeHaOxLsjC8CU8NusTpHf","https://api.spotify.com/v1/audio-analysis/4HeHaOxLsjC8CU8NusTpHf","153147","4"
"spotify:track:1OozJMmjaGAgX8WPTTMpcG","neo mellow, pop, viral pop","0.512","0.245","2","-8.828","0","0.0338","0.851","0","0.131","0.266","93.971","audio_features","1OozJMmjaGAgX8WPTTMpcG","spotify:track:1OozJMmjaGAgX8WPTTMpcG","https://api.spotify.com/v1/tracks/1OozJMmjaGAgX8WPTTMpcG","https://api.spotify.com/v1/audio-analysis/1OozJMmjaGAgX8WPTTMpcG","178355","4"
"spotify:track:0BQyBocr0AQ5qUSSSbwoF5","instrumental acoustic guitar","0.433","0.048","2","-14.529","1","0.0633","0.972","0.89","0.127","0.148","64.592","audio_features","0BQyBocr0AQ5qUSSSbwoF5","spotify:track:0BQyBocr0AQ5qUSSSbwoF5","https://api.spotify.com/v1/tracks/0BQyBocr0AQ5qUSSSbwoF5","https://api.spotify.com/v1/audio-analysis/0BQyBocr0AQ5qUSSSbwoF5","163195","4"
"spotify:track:3LpXbJAtSPRY0cWQ8CUdai","polish hip hop, polish trap","0.746","0.597","5","-9.352","0","0.0678","0.137","6.41e-06","0.669","0.319","107.02","audio_features","3LpXbJAtSPRY0cWQ8CUdai","spotify:track:3LpXbJAtSPRY0cWQ8CUdai","https://api.spotify.com/v1/tracks/3LpXbJAtSPRY0cWQ8CUdai","https://api.spotify.com/v1/audio-analysis/3LpXbJAtSPRY0cWQ8CUdai","188693","4"
"spotify:track:26yzq5AGBiREULkrnWIR35","polish alternative, polish pop, talent show","0.392","0.41","7","-11.699","0","0.0606","0.869","0.649","0.327","0.0593","122.855","audio_features","26yzq5AGBiREULkrnWIR35","spotify:track:26yzq5AGBiREULkrnWIR35","https://api.spotify.com/v1/tracks/26yzq5AGBiREULkrnWIR35","https://api.spotify.com/v1/audio-analysis/26yzq5AGBiREULkrnWIR35","460596","4"
"spotify:track:6ikDZX0oc8EKGj2vdMAEDv","dance pop, piano rock, pop, pop rock","0.606","0.613","4","-6.758","1","0.0306","0.0182","0","0.125","0.258","123.943","audio_features","6ikDZX0oc8EKGj2vdMAEDv","spotify:track:6ikDZX0oc8EKGj2vdMAEDv","https://api.spotify.com/v1/tracks/6ikDZX0oc8EKGj2vdMAEDv","https://api.spotify.com/v1/audio-analysis/6ikDZX0oc8EKGj2vdMAEDv","207617","4"
"spotify:track:2xdwCJLfKCkat14mlgR26M","art pop, electropop, pop","0.671","0.336","10","-8.494","0","0.241","0.705","0.00751","0.0577","0.518","75.051","audio_features","2xdwCJLfKCkat14mlgR26M","spotify:track:2xdwCJLfKCkat14mlgR26M","https://api.spotify.com/v1/tracks/2xdwCJLfKCkat14mlgR26M","https://api.spotify.com/v1/audio-analysis/2xdwCJLfKCkat14mlgR26M","212496","4"
"spotify:track:5ophZLHA9mwSZhQSmboyDN","permanent wave, pop","0.432","0.613","4","-6.785","0","0.0349","0.00581","0.0151","0.312","0.0911","136.362","audio_features","5ophZLHA9mwSZhQSmboyDN","spotify:track:5ophZLHA9mwSZhQSmboyDN","https://api.spotify.com/v1/tracks/5ophZLHA9mwSZhQSmboyDN","https://api.spotify.com/v1/audio-analysis/5ophZLHA9mwSZhQSmboyDN","217267","4"
"spotify:track:5vteuuQ7C2pAqPF8Bnx5Nr","polish hip hop","0.725","0.775","3","-9.432","0","0.432","0.54","0","0.121","0.697","109.104","audio_features","5vteuuQ7C2pAqPF8Bnx5Nr","spotify:track:5vteuuQ7C2pAqPF8Bnx5Nr","https://api.spotify.com/v1/tracks/5vteuuQ7C2pAqPF8Bnx5Nr","https://api.spotify.com/v1/audio-analysis/5vteuuQ7C2pAqPF8Bnx5Nr","182064","4"
"spotify:track:3hElIRa4dB7ZJpWJ3gx04i","polish pop","0.607","0.898","1","-6.479","1","0.0322","0.00725","3.39e-06","0.375","0.639","140.044","audio_features","3hElIRa4dB7ZJpWJ3gx04i","spotify:track:3hElIRa4dB7ZJpWJ3gx04i","https://api.spotify.com/v1/tracks/3hElIRa4dB7ZJpWJ3gx04i","https://api.spotify.com/v1/audio-analysis/3hElIRa4dB7ZJpWJ3gx04i","205520","4"
"spotify:track:02MWAaffLxlfxAUY7c5dvx","gauze pop, indietronica, shiver pop","0.761","0.525","11","-6.9","1","0.0944","0.44","6.7e-06","0.0921","0.531","80.87","audio_features","02MWAaffLxlfxAUY7c5dvx","spotify:track:02MWAaffLxlfxAUY7c5dvx","https://api.spotify.com/v1/tracks/02MWAaffLxlfxAUY7c5dvx","https://api.spotify.com/v1/audio-analysis/02MWAaffLxlfxAUY7c5dvx","238805","4"
"spotify:track:0DMWkbUyktgDO1PBU3zAnN","poezja spiewana, polish alternative, polish pop","0.6","0.64","6","-8.865","0","0.0342","0.0243","1.56e-06","0.156","0.527","135.984","audio_features","0DMWkbUyktgDO1PBU3zAnN","spotify:track:0DMWkbUyktgDO1PBU3zAnN","https://api.spotify.com/v1/tracks/0DMWkbUyktgDO1PBU3zAnN","https://api.spotify.com/v1/audio-analysis/0DMWkbUyktgDO1PBU3zAnN","215342","4"
"spotify:track:748mdHapucXQri7IAO8yFK","dance pop, pop","0.762","0.701","8","-3.541","1","0.0286","0.235","0.000158","0.123","0.742","110.968","audio_features","748mdHapucXQri7IAO8yFK","spotify:track:748mdHapucXQri7IAO8yFK","https://api.spotify.com/v1/tracks/748mdHapucXQri7IAO8yFK","https://api.spotify.com/v1/audio-analysis/748mdHapucXQri7IAO8yFK","208867","4"
"spotify:track:10qp6sCeSEXUpzQQ76RxK9","europop, eurovision, swedish idol pop, swedish pop","0.609","0.687","6","-5.719","1","0.0308","0.0392","0","0.176","0.475","102.014","audio_features","10qp6sCeSEXUpzQQ76RxK9","spotify:track:10qp6sCeSEXUpzQQ76RxK9","https://api.spotify.com/v1/tracks/10qp6sCeSEXUpzQQ76RxK9","https://api.spotify.com/v1/audio-analysis/10qp6sCeSEXUpzQQ76RxK9","188947","4"
"spotify:track:4ySKFsc5k1AgBcMNMsv5h2","hollywood, pop","0.602","0.629","9","-5.796","1","0.0274","0.0548","2.23e-06","0.0813","0.47","78.009","audio_features","4ySKFsc5k1AgBcMNMsv5h2","spotify:track:4ySKFsc5k1AgBcMNMsv5h2","https://api.spotify.com/v1/tracks/4ySKFsc5k1AgBcMNMsv5h2","https://api.spotify.com/v1/audio-analysis/4ySKFsc5k1AgBcMNMsv5h2","295453","4"
"spotify:track:04vpVveiJZ0bqkwCBBpEth","fingerstyle, instrumental acoustic guitar","0.409","0.157","6","-13.157","1","0.0884","0.956","0.854","0.11","0.275","178.844","audio_features","04vpVveiJZ0bqkwCBBpEth","spotify:track:04vpVveiJZ0bqkwCBBpEth","https://api.spotify.com/v1/tracks/04vpVveiJZ0bqkwCBBpEth","https://api.spotify.com/v1/audio-analysis/04vpVveiJZ0bqkwCBBpEth","181500","4"
"spotify:track:3oNKjHYfg4HAP1ivjUit9n","polish pop","0.962","0.619","2","-7.978","1","0.128","0.0962","0.000426","0.0327","0.558","125.019","audio_features","3oNKjHYfg4HAP1ivjUit9n","spotify:track:3oNKjHYfg4HAP1ivjUit9n","https://api.spotify.com/v1/tracks/3oNKjHYfg4HAP1ivjUit9n","https://api.spotify.com/v1/audio-analysis/3oNKjHYfg4HAP1ivjUit9n","178554","4"
"spotify:track:4uytiW8D73yWQHkg1PzYlB","hollywood","0.427","0.377","5","-8.136","1","0.0334","0.682","0","0.105","0.245","125.081","audio_features","4uytiW8D73yWQHkg1PzYlB","spotify:track:4uytiW8D73yWQHkg1PzYlB","https://api.spotify.com/v1/tracks/4uytiW8D73yWQHkg1PzYlB","https://api.spotify.com/v1/audio-analysis/4uytiW8D73yWQHkg1PzYlB","297933","4"
"spotify:track:4jPy3l0RUwlUI9T5XHBW2m","cali rap, pop rap","0.701","0.716","7","-3.671","0","0.0361","0.174","0","0.324","0.732","91.007","audio_features","4jPy3l0RUwlUI9T5XHBW2m","spotify:track:4jPy3l0RUwlUI9T5XHBW2m","https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m","https://api.spotify.com/v1/audio-analysis/4jPy3l0RUwlUI9T5XHBW2m","140533","4"
"spotify:track:25zU3Mo74b4uzIqop5Hc4T","polish hip hop","0.7","0.381","7","-9.857","1","0.116","0.513","0","0.366","0.468","130.109","audio_features","25zU3Mo74b4uzIqop5Hc4T","spotify:track:25zU3Mo74b4uzIqop5Hc4T","https://api.spotify.com/v1/tracks/25zU3Mo74b4uzIqop5Hc4T","https://api.spotify.com/v1/audio-analysis/25zU3Mo74b4uzIqop5Hc4T","204973","4"
"spotify:track:5dPPhS7tKdX0UtjhEjvdRi","dance pop, hip hop, pop rap, rap, southern hip hop, trap","0.765","0.629","7","-5.831","1","0.0433","0.0442","0","0.174","0.383","91.525","audio_features","5dPPhS7tKdX0UtjhEjvdRi","spotify:track:5dPPhS7tKdX0UtjhEjvdRi","https://api.spotify.com/v1/tracks/5dPPhS7tKdX0UtjhEjvdRi","https://api.spotify.com/v1/audio-analysis/5dPPhS7tKdX0UtjhEjvdRi","204600","4"
"spotify:track:310d8Vawp5kYDYrGrrTAzl","folk-pop, metropopolis, modern rock, pop rock, stomp and holler","0.52","0.655","3","-6.519","1","0.0394","0.105","0.00384","0.124","0.29","126.593","audio_features","310d8Vawp5kYDYrGrrTAzl","spotify:track:310d8Vawp5kYDYrGrrTAzl","https://api.spotify.com/v1/tracks/310d8Vawp5kYDYrGrrTAzl","https://api.spotify.com/v1/audio-analysis/310d8Vawp5kYDYrGrrTAzl","273853","4"
"spotify:track:6OKtVfaZ6G0xSbYHh2BfRo","dance pop, piano rock, pop, pop rock","0.585","0.64","5","-6.528","1","0.0413","0.0274","8.28e-06","0.393","0.296","151.951","audio_features","6OKtVfaZ6G0xSbYHh2BfRo","spotify:track:6OKtVfaZ6G0xSbYHh2BfRo","https://api.spotify.com/v1/tracks/6OKtVfaZ6G0xSbYHh2BfRo","https://api.spotify.com/v1/audio-analysis/6OKtVfaZ6G0xSbYHh2BfRo","199093","4"
"spotify:track:6SRWhUJcD2YKahCwHavz3X","electro house","0.43","0.606","4","-5.115","0","0.0431","0.131","0","0.173","0.123","169.988","audio_features","6SRWhUJcD2YKahCwHavz3X","spotify:track:6SRWhUJcD2YKahCwHavz3X","https://api.spotify.com/v1/tracks/6SRWhUJcD2YKahCwHavz3X","https://api.spotify.com/v1/audio-analysis/6SRWhUJcD2YKahCwHavz3X","211680","4"
"spotify:track:5QO79kh1waicV47BqGRL3g","canadian contemporary r&b, canadian pop, pop","0.68","0.826","0","-5.487","1","0.0309","0.0212","1.24e-05","0.543","0.644","118.051","audio_features","5QO79kh1waicV47BqGRL3g","spotify:track:5QO79kh1waicV47BqGRL3g","https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g","https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g","215627","4"
"spotify:track:4pNApnaUWAL2J4KO2eqokq","pop","0.46","0.632","4","-6.031","1","0.0302","0.0158","0","0.0822","0.399","79.846","audio_features","4pNApnaUWAL2J4KO2eqokq","spotify:track:4pNApnaUWAL2J4KO2eqokq","https://api.spotify.com/v1/tracks/4pNApnaUWAL2J4KO2eqokq","https://api.spotify.com/v1/audio-analysis/4pNApnaUWAL2J4KO2eqokq","223333","4"
"spotify:track:3kWcNl9IThew9vwO8UM3fD","polish alternative, polish pop, talent show","0.559","0.727","5","-6.323","0","0.0301","0.0229","0","0.118","0.726","163.001","audio_features","3kWcNl9IThew9vwO8UM3fD","spotify:track:3kWcNl9IThew9vwO8UM3fD","https://api.spotify.com/v1/tracks/3kWcNl9IThew9vwO8UM3fD","https://api.spotify.com/v1/audio-analysis/3kWcNl9IThew9vwO8UM3fD","238107","4"
"spotify:track:7bEDDsy2LFC0KSqhZp5nPE","indie poptimism, modern alternative rock, modern rock, pop rock, rock","0.515","0.821","0","-2.333","1","0.0309","0.00794","0","0.0787","0.425","86.995","audio_features","7bEDDsy2LFC0KSqhZp5nPE","spotify:track:7bEDDsy2LFC0KSqhZp5nPE","https://api.spotify.com/v1/tracks/7bEDDsy2LFC0KSqhZp5nPE","https://api.spotify.com/v1/audio-analysis/7bEDDsy2LFC0KSqhZp5nPE","205173","4"
"spotify:track:0cqRj7pUJDkTCEsJkx8snD","pop","0.647","0.8","7","-5.384","1","0.165","0.0647","0","0.334","0.942","160.078","audio_features","0cqRj7pUJDkTCEsJkx8snD","spotify:track:0cqRj7pUJDkTCEsJkx8snD","https://api.spotify.com/v1/tracks/0cqRj7pUJDkTCEsJkx8snD","https://api.spotify.com/v1/audio-analysis/0cqRj7pUJDkTCEsJkx8snD","219200","4"
"spotify:track:2Fxmhks0bxGSBdJ92vM42m","art pop, electropop, pop","0.701","0.425","7","-10.965","1","0.375","0.328","0.13","0.1","0.562","135.128","audio_features","2Fxmhks0bxGSBdJ92vM42m","spotify:track:2Fxmhks0bxGSBdJ92vM42m","https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m","https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m","194088","4"
"spotify:track:1esZgaqm0YKN87CIP3orJ3","romanian pop","0.797","0.649","3","-5.506","0","0.182","0.24","0.0012","0.153","0.437","117.971","audio_features","1esZgaqm0YKN87CIP3orJ3","spotify:track:1esZgaqm0YKN87CIP3orJ3","https://api.spotify.com/v1/tracks/1esZgaqm0YKN87CIP3orJ3","https://api.spotify.com/v1/audio-analysis/1esZgaqm0YKN87CIP3orJ3","200212","4"
"spotify:track:4JgSGk8yY0hQE9aENUSqVm","dance pop, latin, latin pop, mexican pop, pop","0.745","0.904","6","-2.045","0","0.047","0.256","1.02e-06","0.0843","0.731","93.977","audio_features","4JgSGk8yY0hQE9aENUSqVm","spotify:track:4JgSGk8yY0hQE9aENUSqVm","https://api.spotify.com/v1/tracks/4JgSGk8yY0hQE9aENUSqVm","https://api.spotify.com/v1/audio-analysis/4JgSGk8yY0hQE9aENUSqVm","181573","4"
"spotify:track:5PjdY0CKGZdEuoNab3yDmX","australian hip hop","0.591","0.764","1","-5.484","1","0.0483","0.0383","0","0.103","0.478","169.928","audio_features","5PjdY0CKGZdEuoNab3yDmX","spotify:track:5PjdY0CKGZdEuoNab3yDmX","https://api.spotify.com/v1/tracks/5PjdY0CKGZdEuoNab3yDmX","https://api.spotify.com/v1/audio-analysis/5PjdY0CKGZdEuoNab3yDmX","141806","4"
"spotify:track:7rLdIfSV0rjIsBJYUGP54L","instrumental acoustic guitar","0.614","0.294","5","-10.626","1","0.0613","0.912","0.944","0.104","0.18","106.151","audio_features","7rLdIfSV0rjIsBJYUGP54L","spotify:track:7rLdIfSV0rjIsBJYUGP54L","https://api.spotify.com/v1/tracks/7rLdIfSV0rjIsBJYUGP54L","https://api.spotify.com/v1/audio-analysis/7rLdIfSV0rjIsBJYUGP54L","108385","3"
"spotify:track:1ViGe38tmbdDapmz5ReZQR","polish pop","0.853","0.734","7","-4.642","1","0.0733","0.0651","0","0.338","0.382","130.078","audio_features","1ViGe38tmbdDapmz5ReZQR","spotify:track:1ViGe38tmbdDapmz5ReZQR","https://api.spotify.com/v1/tracks/1ViGe38tmbdDapmz5ReZQR","https://api.spotify.com/v1/audio-analysis/1ViGe38tmbdDapmz5ReZQR","298154","4"
"spotify:track:7kAykEQsPsC67ML8qQmOSW","dance pop, piano rock, pop, pop rock","0.756","0.64","11","-6.093","0","0.0498","0.189","0.000141","0.132","0.553","104.993","audio_features","7kAykEQsPsC67ML8qQmOSW","spotify:track:7kAykEQsPsC67ML8qQmOSW","https://api.spotify.com/v1/tracks/7kAykEQsPsC67ML8qQmOSW","https://api.spotify.com/v1/audio-analysis/7kAykEQsPsC67ML8qQmOSW","211960","4"
"spotify:track:7LLuJyHtLcoh2A0l9A6nTH","instrumental acoustic guitar","0.598","0.244","0","-11.868","1","0.108","0.914","0.927","0.0978","0.227","119.734","audio_features","7LLuJyHtLcoh2A0l9A6nTH","spotify:track:7LLuJyHtLcoh2A0l9A6nTH","https://api.spotify.com/v1/tracks/7LLuJyHtLcoh2A0l9A6nTH","https://api.spotify.com/v1/audio-analysis/7LLuJyHtLcoh2A0l9A6nTH","108383","4"
"spotify:track:1eCjdezQunzTqt2LJH1rUZ","polish alternative, polish pop, talent show","0.645","0.586","10","-7.168","1","0.028","0.067","0.000185","0.105","0.337","87.989","audio_features","1eCjdezQunzTqt2LJH1rUZ","spotify:track:1eCjdezQunzTqt2LJH1rUZ","https://api.spotify.com/v1/tracks/1eCjdezQunzTqt2LJH1rUZ","https://api.spotify.com/v1/audio-analysis/1eCjdezQunzTqt2LJH1rUZ","217680","4"
"spotify:track:2Q9d7ioRLIML42xctLcDgq","polish alternative rap, polish pop","0.484","0.552","8","-8.605","1","0.0442","0.182","0.00478","0.106","0.129","152.123","audio_features","2Q9d7ioRLIML42xctLcDgq","spotify:track:2Q9d7ioRLIML42xctLcDgq","https://api.spotify.com/v1/tracks/2Q9d7ioRLIML42xctLcDgq","https://api.spotify.com/v1/audio-analysis/2Q9d7ioRLIML42xctLcDgq","219547","3"
"spotify:track:14sOS5L36385FJ3OL8hew4","edm, pop, pop dance, tropical house","0.693","0.575","9","-6.998","1","0.0801","0.374","0","0.252","0.492","117.999","audio_features","14sOS5L36385FJ3OL8hew4","spotify:track:14sOS5L36385FJ3OL8hew4","https://api.spotify.com/v1/tracks/14sOS5L36385FJ3OL8hew4","https://api.spotify.com/v1/audio-analysis/14sOS5L36385FJ3OL8hew4","211362","4"
"spotify:track:3TVU2IdyjXCv6ZJoM9V49l","instrumental acoustic guitar","0.55","0.0538","2","-18.363","1","0.0606","0.977","0.941","0.102","0.195","114.614","audio_features","3TVU2IdyjXCv6ZJoM9V49l","spotify:track:3TVU2IdyjXCv6ZJoM9V49l","https://api.spotify.com/v1/tracks/3TVU2IdyjXCv6ZJoM9V49l","https://api.spotify.com/v1/audio-analysis/3TVU2IdyjXCv6ZJoM9V49l","183434","4"
"spotify:track:2eND3ds7B2pUtJgpQJv3r0","english indie rock, garage rock revival, modern alternative rock, modern rock, reading indie","0.61","0.884","4","-4.612","0","0.0347","0.000264","0.00116","0.0892","0.546","113.968","audio_features","2eND3ds7B2pUtJgpQJv3r0","spotify:track:2eND3ds7B2pUtJgpQJv3r0","https://api.spotify.com/v1/tracks/2eND3ds7B2pUtJgpQJv3r0","https://api.spotify.com/v1/audio-analysis/2eND3ds7B2pUtJgpQJv3r0","291360","4"
"spotify:track:2vaa0nnDnNTlxCh7fCmjsr","shanty","0.712","0.27","7","-4.382","0","0.0541","0.935","0","0.0582","0.728","120.416","audio_features","2vaa0nnDnNTlxCh7fCmjsr","spotify:track:2vaa0nnDnNTlxCh7fCmjsr","https://api.spotify.com/v1/tracks/2vaa0nnDnNTlxCh7fCmjsr","https://api.spotify.com/v1/audio-analysis/2vaa0nnDnNTlxCh7fCmjsr","132293","4"
"spotify:track:5GXNpvgo6UtLhe2wYBYWy1","polish pop","0.571","0.818","2","-4.658","1","0.0479","0.0474","0","0.305","0.491","122.112","audio_features","5GXNpvgo6UtLhe2wYBYWy1","spotify:track:5GXNpvgo6UtLhe2wYBYWy1","https://api.spotify.com/v1/tracks/5GXNpvgo6UtLhe2wYBYWy1","https://api.spotify.com/v1/audio-analysis/5GXNpvgo6UtLhe2wYBYWy1","218160","4"
"spotify:track:3Wrjm47oTz2sjIgck11l5e","indie rock italiano, italian pop","0.714","0.8","11","-4.808","0","0.0504","0.127","0","0.359","0.589","134.002","audio_features","3Wrjm47oTz2sjIgck11l5e","spotify:track:3Wrjm47oTz2sjIgck11l5e","https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e","https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e","211560","4"
"spotify:track:37BZB0z9T8Xu7U3e65qxFy","canadian contemporary r&b, canadian pop, pop","0.65","0.825","0","-4.645","1","0.0325","0.0215","2.44e-05","0.0936","0.593","118.091","audio_features","37BZB0z9T8Xu7U3e65qxFy","spotify:track:37BZB0z9T8Xu7U3e65qxFy","https://api.spotify.com/v1/tracks/37BZB0z9T8Xu7U3e65qxFy","https://api.spotify.com/v1/audio-analysis/37BZB0z9T8Xu7U3e65qxFy","191014","4"
"spotify:track:3Be7CLdHZpyzsVijme39cW","edm, pop, pop dance, tropical house","0.75","0.664","8","-5.908","0","0.154","0.275","0","0.0632","0.617","105.023","audio_features","3Be7CLdHZpyzsVijme39cW","spotify:track:3Be7CLdHZpyzsVijme39cW","https://api.spotify.com/v1/tracks/3Be7CLdHZpyzsVijme39cW","https://api.spotify.com/v1/audio-analysis/3Be7CLdHZpyzsVijme39cW","208156","4"
"spotify:track:6FBPQuYFZIne5cpTASUOGR","polish alternative rock","0.664","0.733","6","-6.745","0","0.0593","0.24","0","0.379","0.816","136.097","audio_features","6FBPQuYFZIne5cpTASUOGR","spotify:track:6FBPQuYFZIne5cpTASUOGR","https://api.spotify.com/v1/tracks/6FBPQuYFZIne5cpTASUOGR","https://api.spotify.com/v1/audio-analysis/6FBPQuYFZIne5cpTASUOGR","201733","4"
"spotify:track:1gsYCXkisSnnjBb3qwYZoc","alternative r&b, chill r&b, dance pop, pop, pop r&b, pop rap, r&b, urban contemporary","0.565","0.531","2","-6.09","1","0.197","0.497","1.94e-06","0.102","0.237","129.424","audio_features","1gsYCXkisSnnjBb3qwYZoc","spotify:track:1gsYCXkisSnnjBb3qwYZoc","https://api.spotify.com/v1/tracks/1gsYCXkisSnnjBb3qwYZoc","https://api.spotify.com/v1/audio-analysis/1gsYCXkisSnnjBb3qwYZoc","182858","4"
"spotify:track:1OaXpp6SWunsKt4vh2o6mD","polish hip hop, polish trap","0.827","0.564","0","-7.543","1","0.263","0.444","0","0.104","0.419","118.005","audio_features","1OaXpp6SWunsKt4vh2o6mD","spotify:track:1OaXpp6SWunsKt4vh2o6mD","https://api.spotify.com/v1/tracks/1OaXpp6SWunsKt4vh2o6mD","https://api.spotify.com/v1/audio-analysis/1OaXpp6SWunsKt4vh2o6mD","280160","4"
"spotify:track:6cwksnUp4ZHs6hpobaThG8","classic polish pop, polish rock, sung poetry","0.696","0.6","0","-6.842","1","0.0846","0.449","6.23e-06","0.104","0.594","74.994","audio_features","6cwksnUp4ZHs6hpobaThG8","spotify:track:6cwksnUp4ZHs6hpobaThG8","https://api.spotify.com/v1/tracks/6cwksnUp4ZHs6hpobaThG8","https://api.spotify.com/v1/audio-analysis/6cwksnUp4ZHs6hpobaThG8","218307","4"
"spotify:track:7qEHsqek33rTcFNT9PFqLf","pop, uk pop","0.501","0.405","1","-5.679","1","0.0319","0.751","0","0.105","0.446","109.891","audio_features","7qEHsqek33rTcFNT9PFqLf","spotify:track:7qEHsqek33rTcFNT9PFqLf","https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf","https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf","182161","4"
"spotify:track:6J7U49QGecWb3WqIqfSYc0","swedish pop","0.611","0.88","7","-6.571","0","0.0378","0.000817","1.01e-05","0.0598","0.771","144.996","audio_features","6J7U49QGecWb3WqIqfSYc0","spotify:track:6J7U49QGecWb3WqIqfSYc0","https://api.spotify.com/v1/tracks/6J7U49QGecWb3WqIqfSYc0","https://api.spotify.com/v1/audio-analysis/6J7U49QGecWb3WqIqfSYc0","164200","4"
"spotify:track:5QLhl7uDuDypn7kN34RFPj","modern rock, rock","0.51","0.616","6","-6.997","1","0.0473","0.00255","6.38e-06","0.0523","0.32","110.346","audio_features","5QLhl7uDuDypn7kN34RFPj","spotify:track:5QLhl7uDuDypn7kN34RFPj","https://api.spotify.com/v1/tracks/5QLhl7uDuDypn7kN34RFPj","https://api.spotify.com/v1/audio-analysis/5QLhl7uDuDypn7kN34RFPj","213482","4"
"spotify:track:4wzt5Rrk3W98pHXAqutuJw","permanent wave, pop","0.415","0.554","7","-10.839","0","0.0334","0.00541","0.00202","0.155","0.163","120.318","audio_features","4wzt5Rrk3W98pHXAqutuJw","spotify:track:4wzt5Rrk3W98pHXAqutuJw","https://api.spotify.com/v1/tracks/4wzt5Rrk3W98pHXAqutuJw","https://api.spotify.com/v1/audio-analysis/4wzt5Rrk3W98pHXAqutuJw","311292","4"
"spotify:track:0XPAZsTvRvBK2GRK2nCZnc","polish rock","0.487","0.693","2","-8.688","1","0.0715","0.109","0.000125","0.0871","0.911","135.292","audio_features","0XPAZsTvRvBK2GRK2nCZnc","spotify:track:0XPAZsTvRvBK2GRK2nCZnc","https://api.spotify.com/v1/tracks/0XPAZsTvRvBK2GRK2nCZnc","https://api.spotify.com/v1/audio-analysis/0XPAZsTvRvBK2GRK2nCZnc","282280","4"
"spotify:track:3zHq9ouUJQFQRf3cm1rRLu","dance pop, edm, electropop, indietronica, metropopolis, pop, uk pop","0.262","0.606","8","-6.646","1","0.0484","0.247","0","0.125","0.275","189.857","audio_features","3zHq9ouUJQFQRf3cm1rRLu","spotify:track:3zHq9ouUJQFQRf3cm1rRLu","https://api.spotify.com/v1/tracks/3zHq9ouUJQFQRf3cm1rRLu","https://api.spotify.com/v1/audio-analysis/3zHq9ouUJQFQRf3cm1rRLu","252534","4"
