id,date,time,white,black,white elo,black elo,time control,opening code,opening name,length,termination,result,hero points,has eval,has increment,link
514,2021.04.01,14:56:59,Mlodziak77,willthethrill420,1694,1682,180+2,C46,Four Knights Game: Halloween Gambit,20,Checkmate,1-0,1,True,True,https://lichess.org/h9N7fFK9
515,2021.04.01,14:47:55,Mlodziak77,neri_luiz,1701,1669,180+2,B23,Sicilian Defense: Closed,26,Checkmate,0-1,0,True,True,https://lichess.org/jUeM32Kr
516,2021.04.01,14:34:40,Mlodziak77,Ahmed_Elfishawy_55,1687,1708,180+2,B06,Modern Defense,14,Resign,1-0,1,False,True,https://lichess.org/0Rh524kq
517,2021.04.01,12:36:04,Mlodziak77,gousssam,1680,1759,180+2,B23,Sicilian Defense: Grand Prix Attack,22,Resign,1-0,1,True,True,https://lichess.org/9MmfNuFU
518,2021.04.01,11:06:14,Mlodziak77,HugoGrotius,1663,1711,180+2,C46,Four Knights Game: Halloween Gambit,32,Resign,1-0,1,True,True,https://lichess.org/PWr9oscp
519,2021.04.01,10:38:48,Mlodziak77,mjavadghalandari,1654,1720,180+2,C46,Four Knights Game: Halloween Gambit,34,Time forfeit,1-0,1,True,True,https://lichess.org/xa9eSWlD
520,2021.04.01,10:00:19,Mlodziak77,Brakden,1660,1649,180+2,B23,Sicilian Defense: Closed,16,Resign,0-1,0,False,True,https://lichess.org/a9UByALH
521,2021.04.01,09:45:12,Mlodziak77,Pangranatcik,1646,1500,180+2,C46,Three Knights Opening,8,Checkmate,1-0,1,False,True,https://lichess.org/zzE3f3uW
522,2021.04.01,09:29:59,Mlodziak77,Jamblich,1634,1622,180+2,A06,Zukertort Opening: Tennison Gambit,10,Resign,1-0,1,False,True,https://lichess.org/nZ9sGYu5
523,2021.03.30,15:48:46,Mlodziak77,Marthinusjvv,1634,1597,180+2,C46,Four Knights Game: Halloween Gambit,25,Resign,0-1,0,False,True,https://lichess.org/xTra7N1p
524,2021.03.30,14:43:24,Mlodziak77,JUCEAROS,1639,1670,180+2,B23,Sicilian Defense: Closed,12,Resign,0-1,0,False,True,https://lichess.org/YMn1DUyo
525,2021.03.28,19:20:04,Mlodziak77,RomainGDN,1656,1689,180+2,B12,Caro-Kann Defense: MarĂłczy Variation,25,Resign,0-1,0,False,True,https://lichess.org/f6rvaDzS
526,2021.03.28,12:56:15,Mlodziak77,Azat-1,1669,1639,180+2,C41,Philidor Defense,12,Resign,0-1,0,False,True,https://lichess.org/xTwFxPQg
527,2021.03.28,12:52:06,Mlodziak77,Mati72,1675,1625,180+2,C46,Four Knights Game: Halloween Gambit,24,Resign,0-1,0,False,True,https://lichess.org/5Kxk1icy
528,2021.03.28,10:27:54,Mlodziak77,pacogarm,1675,1704,180+2,B23,Sicilian Defense: Closed,30,Checkmate,1-0,1,True,True,https://lichess.org/rWoPnGF2
529,2021.03.27,21:56:14,Mlodziak77,HolyChess00,1682,1570,180+2,C46,Four Knights Game: Halloween Gambit,47,Resign,0-1,0,False,True,https://lichess.org/SKlQu3lM
530,2021.03.27,21:54:05,Mlodziak77,Semparaca,1677,1614,180+2,C46,Three Knights Opening,24,Resign,1-0,1,False,True,https://lichess.org/kv9dL3OZ
531,2021.03.27,18:03:04,Mlodziak77,VDangwal,1689,1690,180+2,B23,Sicilian Defense: Grand Prix Attack,58,Resign,0-1,0,False,True,https://lichess.org/wtLmGIqX
532,2021.03.27,16:30:44,Mlodziak77,SaeedR0,1667,1580,180+2,C46,Four Knights Game: Halloween Gambit,12,Resign,1-0,1,False,True,https://lichess.org/HNMaHmXJ
