id,date,time,white,black,white elo,black elo,time control,opening code,opening name,length,termination,result,hero points,has eval,has increment,link
362,2018.08.20,03:26:26,chuck1000,tymekkk,1311,1369,180+2,A01,Nimzowitsch Larsen: Attack Indian Variation,38,-,0-1,1,False,True,Chess.com
363,2018.08.22,14:22:51,brianmaluleka,tymekkk,1450,1357,180+2,D30,Queens Gambit: Declined 3.Nf3 Nf6,23,-,1-0,0,False,True,Chess.com
364,2018.07.02,11:58:16,scottkgarfield,tymekkk,1249,1367,180+2,B12,Caro Kann: Defense Advance Short Variation with 4 Nf3,20,-,1-0,0,False,True,Chess.com
365,2018.06.12,09:50:17,rejzer,tymekkk,1349,1417,600,E61,Kings Indian: Defense Normal Smyslov Variation,26,-,0-1,1,False,False,Chess.com
366,2018.06.18,14:28:58,otovisk,tymekkk,1362,1393,600,C00,French Defense: Knight Variation,19,-,0-1,1,False,False,Chess.com
367,2018.06.22,23:24:04,RomanAnders,tymekkk,1324,1423,180+2,B10,Caro Kann: Defense 2.Nf3 d5,81,-,0-1,1,False,True,Chess.com
368,2018.06.22,23:35:33,Calinounou,tymekkk,1391,1404,180+2,C00,French Defense: Knight Variation 2...d5,27,-,1-0,0,False,True,Chess.com
369,2018.06.22,23:47:47,Calinounou,tymekkk,1391,1403,180+2,C00,French Defense: Knight Variation,32,-,0-1,1,False,True,Chess.com
370,2018.06.23,00:17:55,mhc,tymekkk,1478,1420,180+2,B12,Caro Kann: Defense Modern Variation,61,-,1/2-1/2,0.5,False,True,Chess.com
371,2018.06.23,13:09:32,abdullah65,tymekkk,1268,1400,180+2,A48,Indian Game: East Indian London System 3...Bg7 4.e3 O O,38,-,1-0,0,False,True,Chess.com
372,2018.06.30,20:18:19,abdulla244,tymekkk,1384,1383,180+2,A01,Nimzowitsch Larsen: Attack Indian Variation 2.Bb2 g6,27,-,0-1,1,False,True,Chess.com
373,2018.04.05,10:02:47,budan231,tymekkk,1271,1396,600,C00,French Defense: Kings Indian Attack 2...d5,27,-,0-1,1,False,False,Chess.com
374,2018.04.06,09:18:38,Revitt,tymekkk,1508,1442,600,C00,French Defense: La Bourdonnais Variation 2...d5,44,-,0-1,1,False,False,Chess.com
375,2018.03.07,09:20:25,mauryadk,tymekkk,1406,1353,600,C00,French Defense: Knight Variation 2...d5,11,-,1-0,0,False,False,Chess.com
376,2018.02.07,09:12:05,Ans-ar,tymekkk,1374,1377,600,A04,Reti Opening: 1...Nf6 2.Nc3,13,-,1-0,0,False,False,Chess.com
377,2017.12.08,13:15:26,reefpov,tymekkk,1405,1404,300+5,E61,Kings Indian: Defense Normal Variation 4.Nf3,53,-,1/2-1/2,0.5,False,True,Chess.com
378,2017.09.22,12:11:35,Tabatcharan,tymekkk,1353,1422,300+5,D30,Queens Gambit: Declined 3.Nf3 Nf6,46,-,1-0,0,False,True,Chess.com
379,2017.08.02,21:15:18,vaja5555,tymekkk,1515,1446,180+2,C00,French Defense: Knight Variation 2...d5,21,-,1-0,0,False,True,Chess.com
380,2017.08.09,13:17:43,arnold163,tymekkk,1483,1463,600,A45,Indian Game: Fantasy Variation,23,-,0-1,1,False,False,Chess.com
381,2017.04.05,07:00:07,KD24,tymekkk,1295,1463,180+2,A45,Indian Game:,28,-,0-1,1,False,True,Chess.com
382,2017.04.06,06:12:11,Shubham4848,tymekkk,1341,1465,180+2,C02,French Defense: Advance Paulsen Attack 5...Qb6,31,-,0-1,1,False,True,Chess.com
383,2017.04.06,06:23:35,rizbrt009,tymekkk,1408,1456,600,B50,Sicilian Defense: 2.Nf3 d6,17,-,1-0,0,False,False,Chess.com
384,2017.04.08,22:22:49,liamlumiere,tymekkk,1462,1448,180+2,C00,French Defense: La Bourdonnais Variation,58,-,1-0,0,False,True,Chess.com
385,2017.04.12,09:05:45,gioser093,tymekkk,1436,1456,180+2,C00,French Defense: La Bourdonnais Variation 2...d5,45,-,0-1,1,False,True,Chess.com
386,2017.04.17,20:30:05,gibo71,tymekkk,1370,1429,180+2,B88,Sicilian Defense: Open Scheveningen Sozin Leonhardt Variation,32,-,1-0,0,False,True,Chess.com
387,2017.04.20,09:03:57,AdrianSlateanu,tymekkk,1363,1457,600,B10,Caro Kann: Defense Hillbilly Attack 2...d5,31,-,0-1,1,False,False,Chess.com
388,2017.04.20,21:46:40,martindepa,tymekkk,1658,1453,180+2,B18,Caro Kann: Defense Classical Variation 5.Ng3 Bg6 6.N1e2,13,-,1-0,0,False,True,Chess.com
389,2017.04.21,08:30:06,lotg,tymekkk,1580,1459,180+2,B18,Caro Kann: Defense Classical Variation 5.Ng3 Bg6 6.Nf3 Nd7 7.Bd3,35,-,1-0,0,False,True,Chess.com
390,2017.03.06,14:15:41,KinLovesFoxes,tymekkk,1042,1391,600,B23,Sicilian Defense: Closed Portland Attack,16,-,0-1,1,False,False,Chess.com
391,2017.03.06,16:21:13,jorge_illia,tymekkk,1206,1336,600,C00,French Defense: Knight Variation 2...d5 3.e5 c5,23,-,0-1,1,False,False,Chess.com
392,2017.03.06,16:36:34,Randomname1317,tymekkk,1324,1478,600,C41,Philidor Defense:,40,-,0-1,1,False,False,Chess.com
393,2017.03.06,16:53:36,aldontam,tymekkk,1549,1428,600,A16,English Opening: Anglo Indian Queens Knight Variation 2...g6 3.Nf3 Bg7,54,-,1-0,0,False,False,Chess.com
394,2017.03.06,21:02:16,muzaferuzun,tymekkk,1564,1500,600,C02,French Defense: Advance Nimzowitsch System,27,-,0-1,1,False,False,Chess.com
395,2017.03.08,20:22:25,PAULOSERIO,tymekkk,1421,1456,600,C02,French Defense: Advance Nimzowitsch System,49,-,0-1,1,False,False,Chess.com
396,2017.03.08,20:43:51,PAULOSERIO,tymekkk,1424,1450,600,B50,Sicilian Defense: 2.Nf3 d6,41,-,1-0,0,False,False,Chess.com
397,2017.03.08,21:31:01,fearoftdark,tymekkk,1394,1421,600,C42,Petrovs Defense: Classical Karklins Martinovsky Variation,8,-,1-0,0,False,False,Chess.com
398,2017.03.10,10:19:44,tilenmuha,tymekkk,1412,1429,600,B20,Sicilian Defense:,22,-,0-1,1,False,False,Chess.com
399,2017.03.11,14:04:42,Erwinsyah444,tymekkk,1432,1439,600,C02,French Defense: Advance Paulsen Main Line 6...Bd7,32,-,0-1,1,False,False,Chess.com
400,2017.03.11,19:25:58,Giwrgos231,tymekkk,1542,1426,600,B95,Sicilian Defense: Open Najdorf Variation 6.Bg5 e6,59,-,1-0,0,False,False,Chess.com
401,2017.03.11,20:16:26,vejas,tymekkk,1429,1462,600,D02,Queens Pawn: Opening Symmetrical Variation,67,-,1/2-1/2,0.5,False,False,Chess.com
402,2017.03.12,12:38:17,panaleks,tymekkk,1434,1489,600,B50,Sicilian Defense: Deferred Wing Gambit,26,-,0-1,1,False,False,Chess.com
403,2017.03.12,15:32:56,grabherbythebox,tymekkk,1462,1502,600,D35,Queens Gambit: Declined Queens Knight Variation 3...Nf6,22,-,0-1,1,False,False,Chess.com
404,2017.03.13,00:10:28,youssefk8,tymekkk,1466,1499,600,C00,French Defense: Normal Variation 2...d5,32,-,1-0,0,False,False,Chess.com
405,2017.03.13,18:04:03,nadernf,tymekkk,1459,1498,600,C11,French Defense: Classical Variation,40,-,1-0,0,False,False,Chess.com
406,2017.03.16,11:53:39,sk77019,tymekkk,1521,1496,600,C00,French Defense: Knight Variation,38,-,0-1,1,False,False,Chess.com
407,2017.03.17,09:11:41,just4fun56,tymekkk,1455,1483,600,C00,French Defense: Knight Variation 2...d5,49,-,0-1,1,False,False,Chess.com
408,2017.03.17,09:29:11,mfs2000,tymekkk,1504,1494,600,B50,Sicilian Defense: 2.Nf3 d6,36,-,0-1,1,False,False,Chess.com
409,2017.03.17,11:01:34,jawygra,tymekkk,1212,1501,180+2,B50,Sicilian Defense: 2.Nf3 d6,71,-,0-1,1,False,True,Chess.com
410,2017.03.17,11:20:56,jawygra,tymekkk,1206,1507,180+2,C47,Four Knights: Game,34,-,0-1,1,False,True,Chess.com
411,2017.03.17,13:11:46,Apus,tymekkk,1429,1499,180+2,C00,French Defense:,53,-,0-1,1,False,True,Chess.com
412,2017.03.18,00:38:38,jawygra,tymekkk,1217,1484,300+5,B50,Sicilian Defense: 2.Nf3 d6,27,-,0-1,1,False,True,Chess.com
413,2017.03.18,15:48:30,tocarjo,tymekkk,1576,1473,300+5,B50,Sicilian Defense: Delayed Alapin Variation 3...Nf6,12,-,1/2-1/2,0.5,False,True,Chess.com
414,2017.03.18,15:51:03,mirelviorel,tymekkk,1465,1465,300+5,B21,Sicilian Defense: McDonnell Attack 2...d6,60,-,1-0,0,False,True,Chess.com
415,2017.03.18,20:45:01,amandeepgautam5,tymekkk,1394,1455,600,E00,Indian Game: East Indian Defense,19,-,1-0,0,False,False,Chess.com
416,2017.03.23,10:06:00,valeri13,tymekkk,1492,1441,180+2,C00,French Defense: La Bourdonnais Variation 2...d5,22,-,1-0,0,False,True,Chess.com
417,2017.03.26,21:33:41,EmadFekryMohamed,tymekkk,1529,1451,180+2,C00,French Defense: Knight Variation,61,-,0-1,1,False,True,Chess.com
418,2017.03.29,10:01:23,amod_sahu,tymekkk,1582,1435,180+2,C01,French Defense: Exchange Variation 3...exd5 4.Bd3 Bd6 5.Nf3,52,-,1-0,0,False,True,Chess.com
419,2017.03.29,11:06:23,Amjadalaa,tymekkk,1489,1428,180+2,A48,Indian Game: Knights Variation East Indian Defense,23,-,1-0,0,False,True,Chess.com
420,2017.03.30,08:06:04,Tinydemons,tymekkk,1400,1436,180+2,C00,French Defense: Knight Variation 2...d5 3.e5 c5,32,-,0-1,1,False,True,Chess.com
421,2017.03.30,08:14:03,ZartArn,tymekkk,1433,1444,180+2,A03,Birds Opening: Dutch Variation 2.Nf3 c5,26,-,0-1,1,False,True,Chess.com
422,2017.03.30,17:50:09,ivann7,tymekkk,1486,1455,180+2,B90,Sicilian Defense: Open Najdorf Variation,33,-,0-1,1,False,True,Chess.com
