Kod stacji;DsDusznikMOB;DsJaworMOB;DsJelGorOgin;DsWrocAlWisn;DsWrocWybCon;KpBydPlPozna;KpMogiNowMOB;KpToruDziewu;KpWloclOkrze;LbLubObywate;LbNaleczow;LdLodzCzerni;LdLodzGdansk;LdZgieMielcz;LuNowaSolMOB;LuWsKaziWiel;LuZarySzyman;LuZielKrotka;MpKrakAlKras;MpKrakBujaka;MpKrakBulwar;MpTarRoSitko;MzKonJezMos;MzLegZegrzyn;MzMinMazKaziMOB;MzOtwoBrzozo;MzPiasPulask;MzPlocMiReja;MzRadTochter;MzSiedKonars;MzWarAlNiepo;MzWarBajkowa;MzWarChrosci;MzWarKondrat;MzWarTolstoj;MzWarWokalna;MzZyraRoosev;OpKKozBSmial;OpPrudPodgor;PdBialWaszyn;PdBorsukowiz;PdSuwPulaskp;PkDebiGrottg;PkHorZdrParkMOB;PkJarosPruch;PkMielBierna;PkPrzemGrunw;PkRymZdrPark;PkRzeszPilsu;PmGdaLeczk08;SkKielTargow;SkSkarZielnaMOB;SkStaraZlota;SlBielPartyz;SlKatoKossut;SlZlotPotLes;WmElbBazynsk;WmGoldUzdrowMOB;WmOlsPuszkin;WpKaliSawick;ZpSzczAndr01;ZpSzczBudzWosMOB;ZpSzczPils02
01.03.2019 10:00;28,4994;53,0714;30,9181;43,7855;45,6968;;22,068;17,0142;28,001;25,3246;22,27078;30;32;43;45,6198;40,5042;65,3279;48,8892;51,1048;36,6549;33,6128;39,0238;23,943081;30,520152;20,94;28,133168;31,33;26,47;26,958953;10,51;43,285473;25,1;29,7569;26,785748;27,62;25,837883;22,83;53,776;71,6621;8;0,9;3,2;37,3;20,8;33,8;32,7888;28,9;28,3;28,0761;;39,2;23,3;28,03;65,6526;54,0303;32,9144;6,01095;3,09288;4,62142;30,3127;21,9735;;25,7444
01.03.2019 11:00;29,6058;43,6421;22,2114;55,0084;43,6313;15,4756;21,6096;;36,005;18,7586;16,436;30;31;45;56,7134;37,7225;51,7172;1,26819;47,1876;32,841;28,8764;34,2425;22,942677;23,438333;19,49;23,502662;28,27;28,01;23,647632;8,81;38,716145;20,3;25,8013;19,930972;21,19;21,034887;22,31;53,9478;61,6523;8;0,6;5,1;33,7;17,5;34,8;25,7677;32,8;29,5;26,77;;34,8;24,3;62,83;73,8769;50,9272;24,5267;5,53076;3,06188;3,59781;26,6517;28,3032;;22,2547
01.03.2019 12:00;42,6181;40,4446;29,3806;47,5457;45,0818;17,0447;19,9288;18,9278;37,223;14,35;12,98444;30;31;56;76,7904;34,5572;35,2459;32,8182;47,8316;37,1475;23,8739;30,0877;17,16257;17,847424;18,94;17,745817;20,91;29,96;27,468387;5,54;32,136313;16,4;20,2275;18,015667;18,4;16,678682;26,37;58,7498;54,1282;6;0,6;3,4;31,7;14,9;32,9;29,382;31,3;25,3;25,9447;;40,1;22;24,37;71,9741;47,1214;19,6664;6,1922;3,3991;3,75669;24,6359;27,7301;;19,3447
01.03.2019 13:00;47,3483;45,5606;29,5314;46,9357;46,8168;20,9071;21,9152;20,4254;28,088;11,4422;11,99828;28;;26;119,883;37,1956;32,4282;36,9776;44,6924;34,4897;24,9119;22,0496;15,495231;18,220152;15,77;18,621859;21,25;23,94;26,449519;6,19;31,95354;16,3;16,2719;15,69714;17,84;13,327755;24,78;58,3581;57,5093;7;0,8;3,1;28,6;12,7;32,3;26,8917;30,7;21,9;22,6084;;38,5;20,9;22,48;76,9027;51,1062;18,9874;6,33619;4,67896;3,6895;27,1694;22,9821;;18,1686
01.03.2019 14:00;45,0911;45,8862;24,8975;44,4141;42,8;16,6826;21,9916;16,1822;23,39;13,0368;12,98444;27;;28;51,4601;44,0031;28,2495;33,5056;46,6812;41,938;26,4023;17,6787;13,605581;18,344394;14,13;19,122454;17,4;38,35;27,468387;6,06;30,308582;17,2;15,1032;15,898751;17,32;11,987384;23,49;62,7116;67,7199;7;0,8;5,3;25,1;10,8;29,4;16,3242;25,2;17,2;19,9083;;36,5;19;20,64;78,1863;56,3157;14,344;5,63772;5,64516;4,17872;27,5765;50,1665;;31,1756
01.03.2019 15:00;48,3306;42,0036;23,7967;40,3761;44,0995;18,0103;27,9508;12,9374;25,043;12,3802;14,13496;25;33;42;51,5118;41,2733;46,3713;33,9464;54,5976;50,6684;31,8336;19,0315;11,938242;14,120152;11,32;21,375132;15,36;20,27;28,487255;4,88;29,668876;18,9;15,283;15,69714;17,17;12,322476;24,26;65,4653;67,9209;10;1,4;8,9;25,6;13,1;25,8;20,7523;27,5;21;18,1003;;24,8;21,7;19,88;78,5287;63,15;12,7492;6,66342;5,61609;4,34434;29,9632;38,4853;;18,6025
01.03.2019 16:00;36,9175;42,0458;29,5828;43,7341;35,0205;18,4931;27,1104;9,027;21,911;11,2546;17,01126;25;12;33;44,8483;36,4633;50,5152;43,9917;65,4222;55,8527;42,5302;20,7695;20,16378;5,298939;8,6;22,376323;16,72;30,75;28,614613;13,79;28,755011;13,9;14,2941;9,346392;11,06;12,880964;27,45;56,4719;53,7026;6;1,9;6,5;27,2;12,9;24,5;21,0949;22,4;17,7;17,9339;;21,1;23,3;24,51;77,9535;66,8688;20,0886;6,8837;5,54223;4,68276;25,466;16,0539;;18,0628
01.03.2019 17:00;22,4544;46,9052;30,4083;43,4008;40,2898;19,5794;28,8676;8,0286;15,56;10,6918;12,90226;24;28;31;48,1208;47,8539;50,999;49,4692;68,7262;55,2264;47,947;25,4215;9,715124;5,174697;9,6;17,996115;21,03;12,27;31,798575;12,87;19,159422;6,8;11,687;4,810144;7,46;5,508924;29,85;57,3354;46,7165;2;2,6;7,8;40,2;14,3;26,7;20,8798;21,4;20,7;20,4439;;18,9;28,6;26,74;82,9243;64,1756;23,0612;7,59234;5,92931;3,87287;25,1232;13,5249;;18,1814
01.03.2019 18:00;23,8486;39,7217;30,1367;48,1002;43,7599;18,4931;37,4244;4,867;14,864;7,2212;14,62804;26;;52;46,1137;65,3081;43,6927;45,0445;73,3894;61,7283;54,5761;31,9675;4,935419;4,553485;12,32;15,868585;10,61;6,67;36,001406;12,74;17,880011;3,7;6,7425;4,910949;6,2;3,833461;30;47,3086;47,7294;6;3,5;9;47;13,5;37;37,9806;29,1;23,9;25,6435;;25,5;23,8;28,68;63,8321;64,7148;20,3205;8,12411;5,52012;4,474;25,2019;16,4317;;28,6128
01.03.2019 19:00;46,0106;42,9725;30,5447;44,7892;46,0549;19,2173;32,9168;5,283;19,997;7,9716;11,0943;43;9;105;46,2816;77,2642;42,4791;28,6455;64,7325;62,7974;37,234;33,3934;3,935016;4,553485;18,31;18,121263;11,4;9,17;43,897632;14,57;19,707742;9,7;8,8102;5,011755;6,37;4,838739;10,75;47,5492;36,2613;8;2,5;5,2;42,3;14,5;32,6;27,4915;32,9;47,6;27,2058;;28,1;24,5;37,36;60,7185;69,1488;28,2527;7,92674;5,2256;4,42973;41,1045;27,4032;;25,7133
01.03.2019 20:00;32,1742;58,4106;31,1567;52,2122;49,6075;27,4249;32,9168;9,6926;17,909;6,2832;9,61506;36;73;154;34,5789;101,119;32,0328;32,1577;37,5141;29,73;25,0984;34,2421;4,157328;5,671667;12,77;24,378704;16,16;11,71;45,298575;14,7;24,551229;7,1;7,7314;6,01981;5,98;4,391949;10,85;47,4129;34,8842;6;2,8;3,8;54;13,1;33,8;50,1727;25,1;46,1;25,571;;35,4;28,6;34,85;61,5236;35,903;25,0484;8,62681;6,03686;4,81378;41,6805;42,2148;;25,3303
01.03.2019 21:00;32,2233;57,3591;37,1003;44,925;48,2672;22,2348;28,6384;;27,827;9,0034;9,0398;23;43;53;43,6994;102,727;28,1831;32,3814;40,1168;28,1958;23,7408;41,3167;3,601548;4,553485;13,41;20,999686;13,21;7,87;41,605179;17,85;19,616355;6,9;6,9223;3,802089;5,86;4,168554;9,42;49,4486;39,0106;4;1,1;5,7;88,1;12,3;40,7;55,7583;25,9;26,6;32,5582;;33,3;25,5;37,55;57,9471;44,6894;35,6219;6,61244;6,73507;5,73559;71,8378;30,4725;;24,7936
01.03.2019 22:00;38,6761;51,1329;40,6061;39,3543;41,3731;40,7019;31,4652;8,8606;33,83;8,6282;10,02596;17;39;23;35,2077;103,66;24,7955;33,1416;44,4873;31,6624;24,0477;39,4939;3,156925;4,305;10,05;16,36918;8,57;10,3;20,973104;19,94;19,250809;5,5;8,7203;4,205311;5,66;3,721763;6,53;55,3039;45,4585;3;1,1;4,8;38,4;6,2;47,3;44,9024;26,1;20,5;26,2205;;36,7;25,4;33,92;61,7255;43,4054;46,9158;6,67079;7,76612;4,73782;76,7038;22,6635;;30,3022
01.03.2019 23:00;35,5939;47,3544;40,775;40,9086;42,8327;90,0682;30,7776;18,9278;17,909;8,1592;5,42388;17;52;28;47,2452;94,5089;32,9138;32,8963;41,5011;31,6863;29,7116;44,2442;3,156925;4,180758;10,14;14,867394;8,46;5,65;17,9165;18,11;16,052279;4,5;5,5738;4,507727;4,65;4,056856;10,64;59,6795;44,3367;5;1,2;2,5;50,3;4,9;50,4;38,5001;28,6;23,1;30,6604;;39,5;23,2;26,04;41,9029;56,9669;48,8782;6,5266;5,45084;4,68636;72,1115;26,9421;;33,4472
02.03.2019 00:00;43,2969;48,9421;35,1478;39,3545;56,9882;84,2746;25,9644;18,5118;14,516;6,6584;4,76644;15;31;53;43,6914;120,664;36,3562;39,987;35,5981;30,9667;26,5043;41,7404;4,268484;5,920152;8,6;12,865013;5,85;4,79;9,892915;12,09;16,235053;5;5,8435;6,01981;6,25;4,503646;6,39;50,8526;54,5802;4;1,4;5;49;7;42,3;27,1522;29,8;24,7;31,961;;34,8;15,5;11,3;44,9421;53,3144;46,7834;5,50806;7,37497;4,36029;62,5334;43,1407;;27,9881
02.03.2019 01:00;43,7792;47,0907;33,7083;44,7546;72,3831;75,4635;24,1308;19,011;26,087;8,722;5,91696;12;10;32;56,7067;115,244;28,744;45,7434;34,1859;40,2882;23,4089;41,6152;6,158134;8,90197;7,69;9,861442;6,65;4,85;11,548575;11,17;13,402069;5,7;7,0122;7,330282;6,62;5,620622;4,73;42,5238;50,1036;3;1,1;3,5;39,7;6,5;31,9;31,7423;18,9;27,4;29,6067;;28,5;7,1;10,82;52,2037;54,0153;39,6543;3,64565;10,1473;4,46052;60,6076;64,914;;21,1731
02.03.2019 02:00;43,6122;44,4303;28,6725;46,8618;71,5385;72,446;29,326;21,7566;24,086;6,377;8,05364;10;;6;47,2404;108,507;27,3442;38,5837;34,2875;41,5511;20,5408;44,2816;7,492005;12,753485;6,61;10,362037;8,23;4,61;9,51084;10,12;16,691985;6,7;8,2708;9,346392;10,2;7,742876;3,86;44,7738;50,1358;6;0,9;3,9;39,9;5,2;17,6;32,2443;21,2;28,1;27,3397;;34,5;4,7;6,82;54,0664;57,0847;40,3498;4,29613;9,80774;3,80837;54,1203;44,6261;;22,5261
02.03.2019 03:00;48,8931;43,5321;27,64;47,8987;55,6618;46,3748;39,9456;12,8542;22,52;6,0018;6,73876;5;15;4;108,36;108,343;27,4655;27,0028;31,1977;38,5445;14,0122;34,7832;9,048188;10,517121;6,52;10,987781;7,1;3,94;8,61933;9,73;18,519716;7;10,5183;9,951226;11,25;9,753432;5,25;45,071;47,2253;4;1,1;4,7;40,7;5,7;23,4;26,5241;14,1;26,6;24,7664;;30,5;5,4;6,06;61,0343;58,7456;40,1345;4,19973;8,75557;3,9041;21,8686;32,6716;;23,145
02.03.2019 04:00;30,3194;44,2065;27,9639;47,2311;47,5792;11,4925;18,8592;15,267;22,868;4,501;5,50606;5;;;92,2236;98,0425;22,2077;24,5874;24,8367;34,3313;14,4367;34,1873;9,603968;8,405;6,43;10,737484;7,21;8,63;8,237255;11,17;17,148918;6,7;8,3607;9,749615;7,81;9,41834;5,48;42,1847;42,5377;3;1,1;5,6;36,1;5,5;22,9;20,8687;17,1;24,5;19,8261;;11;4,5;10,65;70,6971;56,5601;43,5045;5,38637;7,07858;3,95422;39,1677;20,8789;;18,2703
02.03.2019 05:00;26,4689;42,8819;26,3703;40,6383;37,983;14,3893;17,866;18,8446;28,436;3,4692;5,25952;4;9;8;90,7939;67,1858;14,196;26,1141;24,9202;35,2746;10,4542;28,9718;9,159344;7,038333;5,88;12,364418;10,27;17,92;8,491972;11,3;15,686733;8,5;8,5405;7,330282;7,71;7,631178;3,33;38,7191;31,9343;7;1,2;11,4;31,5;5,2;16,8;23,3644;16,8;21,9;14,7094;;15,2;4,3;6,15;79,5513;54,6686;38,5199;9,11158;6,73897;7,64011;25,4914;14,766;;23,8994
02.03.2019 06:00;28,4822;47,7347;23,3214;31,8859;33,7996;53,134;16,8728;23,3374;30,35;3,9382;5,17734;5;12;33;61,8686;62,2714;10,7546;28,3259;26,8193;37,5759;13,9178;28,984;7,936629;6,292879;6,88;14,742246;10,61;10,77;8,491972;7,24;15,686733;7;9,6193;6,624643;7,86;7,296086;4,26;46,4833;31,3315;7;1;16,5;28,3;7,2;15,2;21,8021;16,1;21,7;12,1261;;21,7;5,2;5,26;76,3157;53,6246;27,433;7,15776;13,7224;9,19227;23,5465;17,7885;;17,1425
02.03.2019 07:00;31,9178;51,2905;19,5694;29,8754;24,5461;52,6512;23,978;23,9198;25,13;4,97;6,5744;8;14;27;53,8489;62,3992;10,8644;47,0032;26,7679;35,7728;16,0618;37,1961;8,047785;5,547424;8,06;11,613525;6,19;12,75;10,784425;13,39;18,885263;5,4;7,9112;8,338337;6,1;7,854573;5,54;52,6466;32,106;8;1,1;24,5;17,6;5,9;12,9;18,8232;12,9;19,7;9,97028;;10,2;6;8,29;91,7977;55,3354;33,4608;11,5918;20,2236;9,73203;20,4911;15,1154;;20,1064
02.03.2019 08:00;36,4739;34,1142;16,84;22,7372;26,5841;55,4273;53,6212;32,6558;23,477;6,2832;7,06748;12;23;30;69,9379;62,6758;8,08877;27,3312;32,6638;34,5829;20,0227;27,1998;6,936226;6,168636;12,77;12,739865;5,85;8,62;13,331594;14,84;15,686733;5,4;6,3829;6,221421;5,83;4,391949;6,87;46,8818;29,6332;8;1,9;19,9;19,1;6,9;12,9;17,4548;12,6;16,3;10,6664;;13,9;7;7;74,7872;74,8189;29,1138;19,3944;21,9137;9,86689;30,62;22,3796;;26,4853
02.03.2019 09:00;26,7267;27,3815;17,7636;25,4937;20,7272;61,1002;43,1544;33,9038;32,003;8,8158;7,23184;6;10;32;82,7086;65,9928;10,7583;27,3018;32,2047;23,5681;15,6409;15,004;3,712704;5,423182;13,68;13,741055;5,29;8,82;14,732538;14,44;16,600599;3,9;5,2142;5,11256;5,15;3,498368;5,24;51,7644;30,0664;9;3,3;4,8;20,7;8,1;12,2;9,50337;10,7;10,4;12,3783;;11,9;8,1;10,94;50,8705;46,8247;29,0062;15,5984;37,5877;6,19762;28,0545;24,2782;;35,0392
02.03.2019 10:00;23,9375;23,2183;20,6742;24,1991;31,4036;39,3742;12,4416;22,9214;31,307;4,6886;12,57354;8;;11;63,1178;57,0347;25,0285;29,8694;21,0061;14,4214;12,9214;12,5517;2,712301;5,050455;11,32;9,611144;5,85;10,2;14,350462;14,05;17,423078;3,8;5,0344;4,608533;6,33;3,498368;9,31;57,1619;33,7232;15;5,4;4,5;17,7;7,3;12,3;10,3708;10,6;8,7;8,03139;;7,2;8,5;20,47;62,5848;27,6951;19,7823;8,37506;8,49005;5,17873;21,3868;36,8156;;42,3319
02.03.2019 11:00;28,4161;27,4401;22,545;32,4211;39,9955;7,5094;10,9136;18,0958;20,171;5,5328;12,82008;12;;19;39,4276;58,6811;12,3397;19,5356;17,1509;17,0887;10,0743;12,1274;3,490392;5,050455;10,87;10,236888;6,31;11,56;13,968387;14,05;17,514464;4,3;5,8435;4,910949;5,83;4,168554;6,87;55,6811;45,9487;14;7,2;4,5;12,9;7,1;14,2;7,52868;13,7;12,1;9,68944;;9,8;8;17,51;35,113;23,7736;19,095;6,0243;7,53978;3,87332;17,2879;33,9284;;45,0475
02.03.2019 12:00;34,8253;33,5495;24,8242;31,7098;43,0438;4,9747;16,4908;;16,517;7,8778;14,3815;13;;20;30,6114;50,6858;14,8543;21,1786;16,3951;12,8166;10,0153;14,2215;5,380043;7,411061;11,69;12,614716;7,44;12,16;11,1665;13,13;19,890515;7,1;7,0122;6,221421;6,72;4,503646;8,21;42,1983;45,086;11;8,6;5,5;15,5;7,9;14,8;7,97714;13,6;16;11,8492;;8,2;8,7;9,61;30,5979;28,8685;14,2314;6,08664;4,24942;3,58523;15,3372;24,8495;;41,5317
02.03.2019 13:00;32,4525;33,7728;23,2692;39,1433;46,4862;6,4231;19,2412;;14,951;13,1306;13,9706;12;;12;26,2932;34,3144;12,4937;17,2405;19,6373;15,2009;10,9325;15,0808;6,158134;7,286818;11,96;14,116501;5,97;12,9;14,605179;14,44;19,068036;8;6,0233;7,027865;6,48;5,173832;12,55;34,7851;36,0225;10;7,7;2,7;16,4;10,7;14,9;8,77148;14,8;15,6;11,3533;;11,3;12,9;8,78;23,6715;36,0611;16,7021;6,93449;3,895;4,02186;11,0094;20,6552;;36,7369
02.03.2019 14:00;31,9189;35,0889;21,6978;35,5352;39,9777;11,2511;78,8332;9,6094;12,776;20,2594;15,12112;10;;15;22,2482;28,2164;11,8372;18,3863;20,1529;14,0707;10,378;15,3675;6,713914;8,032273;10,69;13,115311;6,53;12,47;17,9165;15,88;19,981901;8,5;8,2708;8,741559;8,07;5,508924;13,45;41,3853;34,3421;10;6,4;3,3;21,7;11,8;15,9;7,46206;15,1;17,4;13,1922;;13,4;16;10,11;25,0186;40,7241;14,8416;7,93809;5,11776;5,23154;17,8563;17,1386;;24,1106
02.03.2019 15:00;30,9136;35,7831;21,2022;27,8626;40,4493;19,5794;53,3156;8,4446;13,037;32,0782;13,31316;9;;6;17,0946;30,2603;10,1194;13,1937;23,184;18,7916;14,9411;15,0734;7,936629;11,386818;12,32;10,487186;10,95;13,06;21,864613;15,49;22,723498;8,7;11,687;10,556059;9,66;6,960993;12,16;56,6884;30,3503;9;4,2;4,7;23,8;14,8;18,8;9,30076;17,6;16;14,1222;;14,8;15;12,04;22,8746;30,6487;15,6009;8,65629;5,65657;5,05603;22,5902;14,9824;;18,4486
02.03.2019 16:00;30,0939;35,0301;18,2589;20,6849;44,889;24,0453;37,1952;7,6958;13,994;34,4232;14,13496;12;;20;19,2747;36,3806;16,4238;20,1974;23,4394;21,2454;11,4711;16,7498;11,271306;13,623182;12,86;12,865013;16,72;15,61;24,6665;13,53;26,65312;10,4;16,7214;11,060086;12,31;9,976827;13,92;59,7994;34,0369;9;2,5;7,4;27,9;19,4;20,2;17,3092;23,1;16,9;15,1592;;13,5;14,6;13,81;32,1738;37,0642;14,1444;8,93134;8,86579;5,95155;24,866;13,5922;;16,8761
02.03.2019 17:00;31,5542;45,4134;20,8508;37,8734;55,6663;19,2173;37,1188;15,7662;25,652;28,9828;13,5597;17;;38;31,6581;42,2358;11,4786;16,4527;26,3827;24,3771;15,7768;18,4983;16,051011;21,20197;15,04;14,742246;26,57;15,49;26,704236;12,61;27,932532;14,6;20,7669;13,580224;15,73;15,114916;17,8;59,9616;35,3116;9;4,3;12,4;28,1;21,3;31,7;18,773;26,7;22,2;19,54;;16;19,7;15,96;42,8573;46,2032;14,209;13,3261;16,6206;6,99831;23,1212;10,2749;;17,7019
02.03.2019 18:00;36,6583;38,6019;29,5683;44,9411;59,935;32,2529;50,336;22,8382;69,5;34,1418;14,87458;23;;66;56,0179;35,995;12,6163;20,6616;38,4912;26,2873;11,704;28,326;21,053027;38,595909;35,09;49,158168;51,6;20,75;36,638198;21,65;44,564884;32,9;28,6781;19,326139;19,4;19,917912;60,97;57,5097;79,7851;8;4,6;23,6;62,5;30,6;62,5;41,7812;69,2;22,7;28,6803;;19,9;42,3;20,76;53,7365;54,9042;14,1502;18,1992;34,0788;11,7851;35,5808;9,06703;;17,2567
02.03.2019 19:00;39,5164;83,5154;49,3969;43,787;73,6493;65,0833;119,5544;27,4142;94,034;44,1784;33,94034;35;34;162;96,2199;47,5836;18,8089;29,1817;45,2721;35,7079;23,2494;57,0516;45,618484;72,762576;133,5;100,969775;63,14;40,87;42,751406;82,16;45,47875;88,6;43,9611;23,559971;27,29;29,747298;90,88;61,359;101,983;15;4,6;24;61,6;62,1;77,7;52,1068;103,2;50,1;49,715;;34,4;67,7;41,11;66,3461;56,4476;27,5489;26,8436;33,645;14,117;38,8229;11,2856;;18,1394
02.03.2019 20:00;47,6125;47,8846;44,42;45,7077;44,2619;72,5667;103,052;30,7422;69,413;52,7142;59,08742;61;76;111;92,2422;46,0619;27,638;59,6028;51,8462;36,6757;31,974;99,9934;54,288645;60,338333;196,8;176,684805;70,39;34,69;107,194802;141,23;51,05333;100,5;49,5349;25,878498;36,09;41,698939;89,79;70,523;61,1086;26;6,3;22,5;137;93,8;155,7;63,8026;108,2;106,1;72,1792;;58,6;68,6;79,94;53,7343;59,6837;19,7078;26,4528;24,4464;20,1154;44,8306;10,5696;;21,7358
02.03.2019 21:00;40,8631;47,384;42,4611;40,3564;39,9909;59,7725;67,526;31,8238;67,412;41,3644;75,85214;63;;72;45,2644;42,3367;32,4507;54,131;62,1256;43,506;33,1483;137,277;55,733672;79,098939;180,39;226,243734;72,77;41,23;67,586311;88,97;57,450389;123,5;45,6692;30,011525;40,94;58,788668;68,13;74,6406;50,3615;22;8,5;17,8;140,1;55,2;145,8;139,143;89,7;83,3;102,901;;84,6;124,5;77,21;47,9026;78,029;27,8139;28,5299;17,1852;27,4945;56,7998;11,9191;;19,9872
02.03.2019 22:00;32,9947;46,3672;59,8828;43,8521;41,3967;65,3247;57,3648;33,2382;73,067;43,2404;64,18258;54;;94;48,7688;35,7647;19,4125;32,6617;75,2438;54,806;37,7521;167,873;71,406656;88,789848;132,23;197,960103;62,69;47,9;62,746689;81,37;56,993456;111,5;51,243;39,789661;42,38;58,565272;47,95;61,1631;51,5777;17;10;20,4;136,1;61;165,3;93,021;90,2;58,6;126,273;;99,5;100,3;102,91;91,0884;78,2456;42,188;33,623;17,7232;18,3113;50,62;14,7852;;17,3061
02.03.2019 23:00;29,2214;49,6542;39,7908;44,8655;36,7647;62,9107;56,6008;39,9774;68,891;48,6808;72,56494;56;;76;39,3895;39,4244;18,0653;31,1895;90,1432;65,9595;42,2669;170,271;68,405446;73,632273;57,22;137,137781;55,67;48,06;67,841028;55,7;62,019716;97,3;56,7269;38,075967;40,08;58,788668;41,86;65,7489;55,7638;21;10,4;17,2;133,4;84,3;188,5;88,0839;93,8;62,5;117,864;;182,3;84,3;105,53;75,353;76,2602;56,9015;34,1329;17,9458;23,2974;50,6554;16,6084;;18,2731
03.03.2019 00:00;28,2281;36,4532;27,8211;41,9151;42,6038;50,4786;54,3852;39,9774;63,323;56,8414;61,79936;57;89;77;39,0609;37,75;16,5824;32,6291;97,5278;69,6386;50,3893;137,094;65,960016;76,862576;43,52;129,754001;51,26;45,32;73,57216;41,03;71,889464;100;54,1198;42,51141;46,54;61,581107;40,69;55,4774;38,0791;22;11,2;12,7;120,2;64,2;191,6;89,976;84,3;51;94,7658;;149,4;49,9;127,01;55,5193;56,2777;58,069;36,3596;15,0905;26,5684;48,1969;19,5187;;20,9072
03.03.2019 01:00;27,6169;35,6862;28,3189;44,2619;39,5853;43,478;45,9812;42,9726;60,974;46,4296;42,07616;56;74;78;26,5579;37,0819;12,681;31,8685;101,843;68,7544;63,3542;115,084;61,847247;62,077727;44,88;111,482275;48,2;46,18;79,175934;39,85;63,664674;105,4;58,7946;48,35813;46,24;57,783389;41,56;43,7989;30,1616;18;13,2;13,4;103,5;51,3;192,4;86,65;75,3;32,9;99,0936;;183,1;52,4;59,27;45,7875;60,8117;82,7567;36,5117;15,2874;30,6741;49,913;14,6112;;22,8719
03.03.2019 02:00;29,4775;29,4205;24,4581;38,1158;37,1459;38,8914;39,1816;40,7262;57,494;46,3358;46,18516;54;38;63;40,5792;34,6506;16,0783;29,6765;97,5778;55,1062;61,1425;114,612;58,179102;49,032273;49,69;74,563376;46,73;45,31;73,190085;44,17;64,487153;84,9;62,4805;49,971018;49,89;49,629466;48,15;38,7327;20,1951;19;15,5;15,9;90,6;42,4;91,1;80,1322;67,1;21,7;69,0836;;147,6;45,4;40,63;32,9589;56,6718;69,8872;36,8804;17,2898;34,8364;46,9382;19,2729;;24,3708
03.03.2019 03:00;31,2339;27,5498;22,67;35,4271;35,592;32,9771;37,8828;42,4734;55,319;43,3342;40,84346;50;32;66;31,2684;31,2722;14,0421;25,5333;89,2508;43,922;55,2069;109,75;52,287839;48,411061;50,51;70,433466;47,52;45,33;62,874047;40,64;63,390515;69,2;54,1198;50,979074;51,55;48,289096;48,01;29,9269;24,2004;22;;16;80,6;45,6;43,1;66,2717;59,8;16,5;56,4969;;102,4;46,3;37,43;34,8356;45,6509;64,9612;39,3035;22,0253;37,6942;41,0377;21,4728;;24,9042
03.03.2019 04:00;28,5514;25,65;26,595;31,6077;31,3;31,0459;36,8132;35,9838;52,1;37,0496;30,48878;50;;51;24,9927;29,0131;12,4835;20,5383;76,2629;32,5099;39,0298;67,8206;50,287032;49,653485;51,14;70,934061;50,01;46,83;55,487255;39,2;56,810683;60,1;47,8268;50,273435;52,75;45,720051;48,87;26,0006;26,7717;21;19,5;15,3;72,5;53,8;38,6;64,5829;52,5;17,1;53,1358;;91,8;48,6;40,97;23,1325;37,3042;60,2251;36,5388;24,7884;37,9614;38,7053;22,4497;;23,8167
03.03.2019 05:00;28,3847;20,5562;24,2914;24,2385;26,8013;27,6663;37,6536;33,0718;50,36;35,8302;32,872;49;59;48;24,4751;28,7592;19,3297;25,3721;81,5402;28,5656;39,3626;54,7807;50,175876;49,405;50,69;64,801769;48,99;46,71;50,520274;43;55,165725;57,7;47,1076;48,559741;52,21;46,501934;49,48;25,3115;25,7173;24;24,2;23,8;83,4;62,7;35,2;63,7728;49,7;18,7;50,2364;;70,4;51,8;47,37;25,3836;31,4926;49,6502;37,0196;26,8387;36,8271;37,8332;24,811;;24,7619
03.03.2019 06:00;25,5883;20,8075;10,1961;23,8304;25,7099;27,1835;37,1188;33,4046;47,228;37,9876;39,61076;44;;52;23,1966;28,3425;14,729;20,58;60,8231;21,2509;38,9646;43,6998;47,952758;47,914091;49,87;60,54671;47,97;45,9;53,831594;44,57;57,541775;55,4;46,3884;47,350075;51,05;47,283817;50,67;26,1775;21,8176;21;27,5;27;46,6;72,5;30,6;52,4892;47,7;18,3;41,79;;62,3;53,3;53,84;24,9096;28,9816;41,5405;31,7148;27,4576;37,1003;36,8137;26,9652;;25,6208
03.03.2019 07:00;15,7256;18,0952;5,8625;27,0415;24,9586;27,5456;35,5144;35,8174;47,054;43,0528;42,24052;41;56;52;21,6489;26,2608;11,7152;;75,32;19,539;34,7218;37,9168;46,507731;47,168636;51,59;64,176025;48,09;44,82;58,161783;47,58;58,912574;54,8;49,0854;48,458936;50,96;46,501934;50,09;27,363;17,9261;31;29,9;26,4;32,6;91,8;31,8;43,1398;45,4;18,6;36,3647;;61,7;51,7;60,52;20,324;27,263;38,0067;29,8785;26,6017;36,0155;32,7326;28,6995;;28,8333
03.03.2019 08:00;12,0972;7,49947;13,3908;24,3366;21,6;27,0628;34,8268;37,4814;48,794;51,87;57,69036;38;54;44;21,0116;25,5389;8,78985;12,7787;66,9516;20,0688;33,5969;30,821;47,508134;49,777727;51,23;62,924537;51,03;44,55;57,779708;53,6;58,364254;50,4;61,5815;47,148464;53,13;44,826471;48,43;29,1069;21,6912;30;30,3;27,8;28,3;84,4;29,2;53,5233;47;17,3;31,41;;63,5;48,9;77,38;26,5106;26,1738;32,1902;31,0811;29,7637;35,6171;34,3792;30,0742;;29,6106
