Data;DsGlogWiStwo;DsJaworMOB;DsJelGorSoko;DsLegAlRzecz;DsOsieczow21;DsPolKasztan;DsWalbrzWyso;DsWrocWybCon;KpBrodKochan;KpBydWarszaw;KpCiechTezni;KpGrudSienki;KpInowSolank;KpKoniczynka;KpNaklSkargi;KpToruDziewu;KpWieniZdroj;KpWloclGniaz;KpZielBoryTu;LbLubSliwins;LbZamoHrubie;LdLodzLegion;LdLodzRudzka;LdPabiKilins;LdPioTrKraPr;LdSieraPolna;LdSkierKonop;LuGorzKosGdy;LuGorzPilsud;LuNowaSolMOB;LuSulecDudka;LuWsKaziWiel;LuZarySzyman;LuZielKrotka;MpKrakBujaka;MpKrakBulwar;MpKrakWadow;MpNoSaczNadb;MpTarBitStud;MpTrzebOsZWM;MzGutyDuCzer;MzKonJezMos;MzMinMazKaziMOB;MzOstroHalle;MzOtwoBrzozo;MzPlocKroJad;MzRad25Czerw;MzSiedKonars;MzWarAKrzywo;MzWarAlNiepo;MzWarBajkowa;MzWarChrosci;OpNysaRodzie;OpOpoleOsAKr;PdBialWaszyn;PdSuwPulaskp;PkJasloSikor;PkKrosKletow;PkPrzemGrunw;PkRymZdrPark;PkRzeszRejta;PkStWolWoPol;PmGdyJozBema;PmKosTargo12;PmMalMicki15;SkKielTargow;SkStaraZlota;SlBielKossak;SlCzestoBacz;SlGodGliniki;SlKatoKossut;SlPszczBoged;SlRybniBorki;SlTarnoLitew;WmElbBazynsk;WmNiTraugutt;WmOlsPuszkin;WmPuszczaBor;WpKaliSawick;WpNoTomSzpit;WpOstWieWyso;WpPilaKusoci;WpPoznChwial;ZpKoszSpasow;ZpSzczAndr01;ZpSzczec1Maj
13.03.2019 00:00;9,926;2,156;0,335;10,031;0,115;3,68;1,374;2,683;0,5847;1,067413;0,26;0,8103;0,881238;0,26;3,068754;0,5936;0,26;0,611301;0,424597;0,5;0,5;0,76;1,02;1,02;0,95;0,96;0,62;0,6;0,6;0,6;0,6;3,06;0,6;0,6;0,5;;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0247;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;1,003;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,06;0,425;0,5;0,5;0,5;0,5;1,04;0,5;0,5;0,34;0,62;0,32;0,15;0,5;0,5;1,12;0,5;0,5;0,5;0,5;0,5
14.03.2019 00:00;9,926;2,156;0,335;10,031;0,115;3,68;1,374;2,683;0,5847;1,067413;0,26;0,8103;0,881238;0,26;3,068754;0,5936;0,26;0,611301;0,424597;0,5;0,5;0,76;1,02;1,02;0,95;0,96;0,62;0,6;0,6;0,6;0,6;3,06;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0247;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;1,003;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,06;0,425;0,5;0,5;0,5;0,5;1,04;0,5;0,5;0,34;0,62;0,32;0,15;0,5;0,5;1,12;0,5;0,5;0,5;0,5;0,5
15.03.2019 00:00;9,926;2,156;0,335;10,031;0,115;3,68;1,374;2,683;0,5847;1,067413;0,26;0,8103;0,881238;0,26;3,068754;0,5936;0,26;0,611301;0,424597;0,5;0,5;0,76;1,02;1,02;0,95;0,96;0,62;0,6;0,6;0,6;0,6;3,06;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0247;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;1,003;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,06;0,425;0,5;0,5;0,5;0,5;1,04;0,5;0,5;0,34;0,62;0,32;0,15;0,5;0,5;1,12;0,5;0,5;0,5;0,5;0,5
16.03.2019 00:00;9,926;2,156;0,335;10,031;0,115;3,68;1,374;2,683;0,5847;1,067413;0,26;0,8103;0,881238;0,26;3,068754;0,5936;0,26;0,611301;0,424597;0,5;0,5;0,76;1,02;1,02;0,95;0,96;0,62;0,6;0,6;0,6;0,6;3,06;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0247;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;1,003;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,06;0,425;0,5;0,5;0,5;0,5;1,04;0,5;0,5;0,34;0,62;0,32;0,15;0,5;0,5;1,12;0,5;0,5;0,5;0,5;0,5
17.03.2019 00:00;9,926;2,156;0,335;10,031;0,115;3,68;1,374;2,683;0,5847;1,067413;0,26;0,8103;0,881238;0,26;3,068754;0,5936;0,26;0,611301;0,424597;0,5;0,5;0,76;1,02;1,02;0,95;0,96;0,62;0,6;0,6;0,6;0,6;3,06;0,6;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0247;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,4545;1,003;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,06;0,425;0,5;0,5;0,5;0,5;1,04;0,5;0,5;0,34;0,62;0,32;0,15;0,5;0,5;1,12;0,5;0,5;0,5;0,5;0,5
18.03.2019 00:00;23,107;6,26;2,255;12,052;1,048;7,387;4,069;4,739;0,6084;0,995322;0,26;0,731;0,782742;0,26;1,638014;0,5416;0,26;0,626842;0,275338;0,5;0,5;1,56;1,93;1,94;1,61;1,8;1,23;0,6;0,6;2,39;0,6;6,96;1,64;0,6;1,49597;1,68;1,1;0,5;1,12;3,18;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,19;1,734;0,13;0,13;0,5;1,42;0,5;0,5;0,5;1,53;0,5;0,5;0,5;1,56;1,15;0,5;1,04;0,5;1,57;1,82;2,08;0,5;0,3;0,23;0,19;0,13;2,35;0,5;1,97;0,5;0,5;;;
19.03.2019 00:00;23,107;6,26;2,255;12,052;1,048;7,387;4,069;4,739;0,6084;0,995322;0,26;0,731;0,782742;0,26;1,638014;0,5416;0,26;0,626842;0,275338;0,5;0,5;1,56;1,93;1,94;1,61;1,8;1,23;0,6;0,6;2,39;1,67;6,96;1,64;0,6;1,49597;1,68;1,1;0,5;1,12;3,18;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,19;1,734;0,13;0,13;0,5;1,42;0,5;0,5;0,5;1,53;0,5;0,5;0,5;1,56;1,15;0,5;1,04;0,5;1,57;1,82;2,08;0,5;0,3;0,23;0,19;0,13;2,35;0,5;1,97;0,5;0,5;;;
20.03.2019 00:00;23,107;6,26;2,255;12,052;1,048;7,387;4,069;4,739;0,6084;0,995322;0,26;0,731;0,782742;0,26;1,638014;0,5416;0,26;0,626842;0,275338;0,5;0,5;1,56;1,93;1,94;1,61;1,8;1,23;0,6;0,6;2,39;1,67;6,96;1,64;0,6;1,49597;1,68;1,1;0,5;1,12;3,18;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,19;1,734;0,13;0,13;0,5;1,42;0,5;0,5;0,5;1,53;0,5;0,5;0,5;1,56;1,15;0,5;1,04;0,5;1,57;1,82;2,08;0,5;0,3;0,23;0,19;0,13;2,35;0,5;1,97;0,5;0,5;;;
21.03.2019 00:00;23,107;6,26;2,255;12,052;1,048;7,387;4,069;4,739;0,6084;0,995322;0,26;0,731;0,782742;0,26;1,638014;0,5416;0,26;0,626842;0,275338;0,5;0,5;1,56;1,93;1,94;1,61;1,8;1,23;0,6;0,6;2,39;1,67;6,96;1,64;0,6;1,49597;1,68;1,1;0,5;1,12;3,18;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,19;1,734;0,13;0,13;0,5;1,42;0,5;0,5;0,5;1,53;0,5;0,5;0,5;1,56;1,15;0,5;1,04;0,5;1,57;1,82;2,08;0,5;0,3;0,23;0,19;0,13;2,35;0,5;1,97;0,5;0,5;;;
22.03.2019 00:00;23,107;6,26;2,255;12,052;1,048;7,387;4,069;4,739;0,6084;0,995322;0,26;0,731;0,782742;0,26;1,638014;0,5416;0,26;0,626842;0,275338;0,5;0,5;1,56;1,93;1,94;1,61;1,8;1,23;0,6;0,6;2,39;1,67;6,96;1,64;0,6;1,49597;1,68;1,1;0,5;1,12;3,18;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,19;1,734;0,13;0,13;0,5;1,42;0,5;0,5;0,5;1,53;0,5;0,5;0,5;1,56;1,15;0,5;1,04;0,5;1,57;1,82;2,08;0,5;0,3;0,23;0,19;0,13;2,35;0,5;1,97;0,5;0,5;;;
23.03.2019 00:00;23,107;6,26;2,255;12,052;1,048;7,387;4,069;4,739;0,6084;0,995322;0,26;0,731;0,782742;0,26;1,638014;0,5416;0,26;0,626842;0,275338;0,5;0,5;1,56;1,93;1,94;1,61;1,8;1,23;0,6;0,6;2,39;1,67;6,96;1,64;0,6;1,49597;1,68;1,1;0,5;1,12;3,18;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,19;1,734;0,13;0,13;0,5;1,42;0,5;0,5;0,5;1,53;0,5;0,5;0,5;1,56;1,15;0,5;1,04;0,5;1,57;1,82;2,08;0,5;0,3;0,23;0,19;0,13;2,35;0,5;1,97;0,5;0,5;;;
24.03.2019 00:00;23,107;6,26;2,255;12,052;1,048;7,387;4,069;4,739;0,6084;0,995322;0,26;0,731;0,782742;0,26;1,638014;0,5416;0,26;0,626842;0,275338;0,5;0,5;1,56;1,93;1,94;1,61;1,8;1,23;0,6;0,6;2,39;1,67;6,96;1,64;0,6;1,49597;1,68;1,1;0,5;1,12;3,18;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,19;1,734;0,13;0,13;0,5;1,42;0,5;0,5;0,5;1,53;0,5;0,5;0,5;1,56;1,15;0,5;1,04;0,5;1,57;1,82;2,08;0,5;0,3;0,23;0,19;0,13;2,35;0,5;1,97;0,5;0,5;;;
25.03.2019 00:00;21,149;4,936;0,989;2,929;0,835;5,728;2,566;4,566;0,79;1,619318;0,694616;0,7708;0,958979;0,6608;2,042365;0,7354;0,26;1,175977;0,534945;0,5;0,5;1,27;1,51;1,46;1,5;2,18;0,86;0,6;0,6;0,6;0,6;6,86;0,6;0,6;2,94822;2,33;2,41;1,98;2,24;4,85;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,428;3,284;0,13;0,13;1,49;1,79;1,29;1,12;1,41;1,51;0,5;0,5;0,5;1,83;1,23;1,83;2,09;0,5;3,65;3,63;3,39;2,6;0,43;0,58;0,135;0,26;2,97;2,42;2,75;0,5;1,68;0,5;0,5;0,5
26.03.2019 00:00;21,149;4,936;0,989;2,929;0,835;5,728;2,566;4,566;0,79;1,619318;0,694616;0,7708;0,958979;0,6608;2,042365;0,7354;0,26;1,175977;0,534945;0,5;0,5;1,27;1,51;1,46;1,5;2,18;0,86;0,6;0,6;0,6;0,6;6,86;0,6;0,6;2,94822;2,33;2,41;1,98;2,24;4,85;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,428;3,284;0,13;0,13;1,49;1,79;1,29;1,12;1,41;1,51;0,5;0,5;0,5;1,83;1,23;1,83;2,09;0,5;3,65;3,63;3,39;2,6;0,43;0,58;0,135;0,26;;2,42;2,75;0,5;1,68;0,5;0,5;0,5
27.03.2019 00:00;21,149;4,936;0,989;2,929;0,835;5,728;2,566;4,566;0,79;1,619318;0,694616;0,7708;0,958979;0,6608;2,042365;0,7354;0,26;1,175977;0,534945;0,5;0,5;1,27;1,51;1,46;1,5;2,18;0,86;0,6;0,6;0,6;0,6;6,86;0,6;0,6;2,94822;2,33;2,41;1,98;2,24;4,85;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,428;3,284;0,13;0,13;1,49;1,79;1,29;1,12;1,41;1,51;0,5;0,5;0,5;1,83;1,23;1,83;2,09;0,5;3,65;3,63;3,39;2,6;0,43;0,58;0,135;0,26;2,97;2,42;2,75;0,5;1,68;0,5;0,5;0,5
28.03.2019 00:00;21,149;4,936;0,989;2,929;0,835;5,728;2,566;4,566;0,79;1,619318;0,694616;0,7708;0,958979;0,6608;2,042365;0,7354;0,26;1,175977;0,534945;0,5;0,5;1,27;1,51;1,46;1,5;2,18;0,86;0,6;0,6;0,6;0,6;6,86;0,6;0,6;2,94822;2,33;2,41;1,98;2,24;4,85;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,428;3,284;0,13;0,13;1,49;1,79;1,29;1,12;1,41;1,51;0,5;0,5;0,5;1,83;1,23;1,83;2,09;0,5;3,65;3,63;3,39;2,6;0,43;0,58;0,135;0,26;2,97;2,42;2,75;0,5;1,68;0,5;0,5;0,5
29.03.2019 00:00;21,149;4,936;0,989;2,929;0,835;5,728;2,566;4,566;0,79;1,619318;0,694616;0,7708;0,958979;0,6608;2,042365;0,7354;0,26;1,175977;0,534945;0,5;0,5;1,27;1,51;1,46;1,5;2,18;0,86;0,6;0,6;0,6;0,6;6,86;0,6;0,6;2,94822;2,33;2,41;1,98;2,24;4,85;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,428;3,284;0,13;0,13;1,49;1,79;1,29;1,12;1,41;1,51;0,5;0,5;0,5;1,83;1,23;1,83;2,09;0,5;3,65;3,63;3,39;2,6;0,43;0,58;0,135;0,26;2,97;2,42;2,75;0,5;1,68;0,5;0,5;0,5
30.03.2019 00:00;21,149;4,936;0,989;2,929;0,835;5,728;2,566;4,566;0,79;1,619318;0,694616;0,7708;0,958979;0,6608;2,042365;0,7354;0,26;1,175977;0,534945;0,5;0,5;1,27;1,51;1,46;1,5;2,18;0,86;0,6;0,6;0,6;0,6;6,86;0,6;0,6;2,94822;2,33;2,41;1,98;2,24;4,85;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,428;3,284;0,13;0,13;1,49;1,79;1,29;1,12;1,41;1,51;0,5;0,5;0,5;1,83;1,23;1,83;2,09;0,5;3,65;3,63;3,39;2,6;0,43;0,58;0,135;0,26;2,97;2,42;2,75;0,5;1,68;0,5;0,5;0,5
31.03.2019 00:00;21,149;4,936;0,989;2,929;0,835;5,728;2,566;4,566;0,79;1,619318;0,694616;0,7708;0,958979;0,6608;2,042365;0,7354;0,26;1,175977;0,534945;0,5;0,5;1,27;1,51;1,46;1,5;2,18;0,86;0,6;0,6;0,6;0,6;6,86;0,6;0,6;2,94822;2,33;2,41;1,98;2,24;4,85;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,428;3,284;0,13;0,13;1,49;1,79;1,29;1,12;1,41;1,51;0,5;0,5;0,5;1,83;1,23;1,83;2,09;0,5;3,65;3,63;3,39;2,6;0,43;0,58;0,135;0,26;2,97;2,42;2,75;0,5;1,68;0,5;0,5;0,5
01.04.2019 00:00;5,65;1,585;0,335;1,451;3,974;1,607;1,788;1,062;1,2581;0,89734;0,694616;1,4134;0,68941;0,9131;1,518813;0,26;0,673476;1,367656;0,447706;0,5;0,5;0,76;0,76;0,95;0,79;1;0,75;0,6;0,6;12,86;1,71;1,98;5,02;9,38;0,5;1,57;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0294;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,731;1,247;0,13;0,13;0,5;0,5;;0,5;0,5;0,5;0,5;1;0,5;1,12;1,69;1,05;0,5;0,5;1,3;1,3;0,5;0,5;0,62;0,5;0,51;0,2;1,94;1,43;1,01;0,5;0,5;;;
02.04.2019 00:00;5,65;1,585;0,335;1,451;3,974;1,607;1,788;1,062;1,2581;0,89734;0,694616;1,4134;0,68941;0,9131;1,518813;0,26;0,673476;1,367656;0,447706;0,5;0,5;0,76;0,76;0,95;0,79;1;0,75;0,6;0,6;12,86;1,71;1,98;5,02;9,38;0,5;1,57;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0294;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,731;1,247;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1;0,5;1,12;1,69;1,05;0,5;0,5;1,3;1,3;0,5;0,5;0,62;0,5;0,51;0,2;1,94;1,43;1,01;0,5;0,5;;;
03.04.2019 00:00;5,65;1,585;0,335;1,451;3,974;1,607;1,788;1,062;1,2581;0,89734;0,694616;1,4134;0,68941;0,9131;1,518813;0,26;0,673476;1,367656;0,447706;0,5;0,5;0,76;0,76;0,95;0,79;1;0,75;0,6;0,6;12,86;1,71;1,98;5,02;9,38;0,5;1,57;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0294;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,731;1,247;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1;0,5;1,12;1,69;1,05;0,5;0,5;1,3;1,3;0,5;0,5;0,62;0,5;0,51;0,2;1,94;1,43;1,01;0,5;0,5;;;
04.04.2019 00:00;5,65;1,585;0,335;1,451;3,974;1,607;1,788;1,062;1,2581;0,89734;0,694616;1,4134;0,68941;0,9131;1,518813;0,26;0,673476;1,367656;0,447706;0,5;0,5;0,76;0,76;0,95;0,79;1;0,75;0,6;0,6;12,86;1,71;1,98;5,02;9,38;0,5;1,57;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0294;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,731;1,247;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1;0,5;1,12;1,69;1,05;0,5;0,5;1,3;1,3;0,5;0,5;0,62;0,5;0,51;0,2;1,94;1,43;1,01;0,5;0,5;;;
05.04.2019 00:00;5,65;1,585;0,335;1,451;3,974;1,607;1,788;1,062;1,2581;0,89734;0,694616;1,4134;0,68941;0,9131;1,518813;0,26;0,673476;1,367656;0,447706;0,5;0,5;0,76;0,76;0,95;0,79;1;0,75;0,6;0,6;12,86;1,71;1,98;5,02;9,38;0,5;1,57;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0294;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,731;1,247;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1;0,5;1,12;1,69;1,05;0,5;0,5;1,3;1,3;0,5;0,5;0,62;0,5;0,51;0,2;1,94;1,43;1,01;0,5;;;;
06.04.2019 00:00;5,65;1,585;0,335;1,451;3,974;1,607;1,788;1,062;1,2581;0,89734;0,694616;1,4134;0,68941;0,9131;1,518813;0,26;0,673476;1,367656;0,447706;0,5;0,5;0,76;0,76;0,95;0,79;1;0,75;0,6;0,6;12,86;1,71;1,98;5,02;9,38;0,5;1,57;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0294;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,731;1,247;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1;0,5;1,12;1,69;1,05;0,5;0,5;1,3;1,3;0,5;0,5;0,62;0,5;0,51;0,2;1,94;1,43;1,01;0,5;0,5;;;
07.04.2019 00:00;5,65;1,585;0,335;1,451;3,974;1,607;1,788;1,062;1,2581;0,89734;0,694616;1,4134;0,68941;0,9131;1,518813;0,26;0,673476;1,367656;0,447706;0,5;0,5;0,76;0,76;0,95;0,79;1;0,75;0,6;0,6;12,86;1,71;1,98;5,02;9,38;0,5;1,57;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,0294;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,731;1,247;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1;0,5;1,12;1,69;1,05;0,5;0,5;1,3;1,3;0,5;0,5;0,62;0,5;0,51;0,2;1,94;1,43;1,01;0,5;0,5;;;
08.04.2019 00:00;20,448;2,78;3,991;1,815;5,894;2,127;1,503;0,335;0,8972;0,26;0,26;1,4073;0,746432;0,6104;0,26;0,26;0,26;0,880688;0,1;0,5;0,5;0,48;0,47;0,84;0,53;0,51;0,51;0,6;0,6;0,6;1,46;1,46;1,92;1,64;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,431;1,985;0,13;0,13;0,5;0,5;0,5;0,5;0,5;2,37;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,35;0,135;0,36;0,13;;;;;;0,5;0,5;0,5
09.04.2019 00:00;20,448;2,78;3,991;1,815;5,894;2,127;1,503;0,335;0,8972;0,26;0,26;1,4073;0,746432;0,6104;0,26;0,26;0,26;0,880688;0,1;0,5;0,5;0,48;0,47;0,84;0,53;0,51;0,51;0,6;0,6;0,6;1,46;1,46;1,92;1,64;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,431;1,985;0,13;0,13;0,5;0,5;0,5;0,5;0,5;2,37;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,35;0,135;0,36;0,13;;;;;;0,5;0,5;0,5
10.04.2019 00:00;20,448;2,78;3,991;1,815;5,894;2,127;1,503;0,335;0,8972;0,26;0,26;1,4073;0,746432;0,6104;0,26;0,26;0,26;0,880688;0,1;0,5;0,5;0,48;0,47;0,84;0,53;0,51;0,51;0,6;0,6;0,6;1,46;1,46;1,92;1,64;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,431;1,985;0,13;0,13;0,5;0,5;0,5;0,5;0,5;2,37;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,35;0,135;0,36;0,13;;;;;;0,5;0,5;0,5
11.04.2019 00:00;20,448;2,78;3,991;1,815;5,894;2,127;1,503;0,335;0,8972;0,26;0,26;1,4073;0,746432;0,6104;0,26;0,26;0,26;0,880688;0,1;0,5;0,5;0,48;0,47;0,84;0,53;0,51;0,51;0,6;0,6;0,6;1,46;1,46;1,92;1,64;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,431;1,985;0,13;0,13;0,5;0,5;0,5;0,5;0,5;2,37;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,35;0,135;0,36;0,13;;;;;;0,5;0,5;0,5
12.04.2019 00:00;20,448;2,78;3,991;1,815;5,894;2,127;1,503;0,335;0,8972;0,26;0,26;1,4073;0,746432;0,6104;0,26;0,26;0,26;0,880688;0,1;0,5;0,5;0,48;0,47;0,84;0,53;0,51;0,51;0,6;0,6;0,6;1,46;1,46;1,92;1,64;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,431;1,985;0,13;0,13;0,5;0,5;0,5;0,5;0,5;2,37;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,35;0,135;0,36;0,13;;;;;;0,5;0,5;0,5
13.04.2019 00:00;20,448;2,78;3,991;1,815;5,894;2,127;1,503;0,335;0,8972;0,26;0,26;1,4073;0,746432;0,6104;0,26;0,26;0,26;0,880688;0,1;0,5;0,5;0,48;0,47;0,84;0,53;0,51;0,51;0,6;0,6;0,6;1,46;1,46;1,92;1,64;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,431;1,985;0,13;0,13;0,5;0,5;0,5;0,5;0,5;2,37;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,35;0,135;0,36;0,13;;;;;;0,5;0,5;0,5
14.04.2019 00:00;20,448;2,78;3,991;1,815;5,894;2,127;1,503;0,335;0,8972;0,26;0,26;1,4073;0,746432;0,6104;0,26;0,26;0,26;0,880688;0,1;0,5;0,5;0,48;0,47;0,84;0,53;0,51;0,51;0,6;0,6;0,6;1,46;1,46;1,92;1,64;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,431;1,985;0,13;0,13;0,5;0,5;0,5;0,5;0,5;2,37;0,5;0,5;0,5;0,425;0,425;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,35;0,135;0,36;0,13;;;;;;0,5;0,5;0,5
15.04.2019 00:00;3,421;4,078;0,985;2,903;2,044;1,477;2,981;0,335;1,0702;0,654938;0,26;1,2362;0,840123;0,8822;0,710168;0,26;0,26;1,077547;0,249216;0,5;0,5;0,46;0,54;0,92;0,94;0,61;0,71;1,62;0,6;0,6;1,54;1,95;9,08;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,656;1,589;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,425;1,09;0,5;0,5;0,5;1,04;1,04;0,5;2,08;0,31;0,28;0,46;0,13;2,62;1,14;2,26;0,5;0,5;;;
16.04.2019 00:00;3,421;4,078;0,985;2,903;2,044;1,477;2,981;0,335;1,0702;0,654938;0,26;1,2362;0,840123;0,8822;0,710168;0,26;0,26;1,077547;0,249216;0,5;0,5;0,46;0,54;0,92;0,94;0,61;0,71;1,62;0,6;0,6;1,54;1,95;9,08;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,656;1,589;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,425;1,09;0,5;0,5;0,5;1,04;1,04;0,5;2,08;0,31;0,28;0,46;0,13;2,62;1,14;2,26;0,5;0,5;;;
17.04.2019 00:00;3,421;4,078;0,985;2,903;2,044;1,477;2,981;0,335;1,0702;0,654938;0,26;1,2362;0,840123;0,8822;0,710168;0,26;0,26;1,077547;0,249216;0,5;0,5;0,46;0,54;0,92;0,94;0,61;0,71;1,62;0,6;0,6;1,54;1,95;9,08;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,656;1,589;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,425;1,09;0,5;0,5;0,5;1,04;1,04;0,5;2,08;0,31;0,28;0,46;0,13;2,62;1,14;2,26;0,5;0,5;;;
18.04.2019 00:00;3,421;4,078;0,985;2,903;2,044;1,477;2,981;0,335;1,0702;0,654938;0,26;1,2362;0,840123;0,8822;0,710168;0,26;0,26;1,077547;0,249216;0,5;0,5;0,46;0,54;0,92;0,94;0,61;0,71;1,62;0,6;0,6;1,54;1,95;9,08;0,6;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;1,656;1,589;0,13;0,13;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,5;0,425;1,09;0,5;0,5;0,5;1,04;1,04;0,5;2,08;0,31;0,28;0,46;0,13;2,62;1,14;2,26;0,5;0,5;;;
