"spotify_track_uri","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature"
"spotify:track:0CpGzLGclJZ32wH9yvtm6j","german soundtrack, soundtrack","0.16","0.234","7","-19.054","0","0.0499","0.579","0.733","0.147","0.0661","76.325","audio_features","0CpGzLGclJZ32wH9yvtm6j","spotify:track:0CpGzLGclJZ32wH9yvtm6j","https://api.spotify.com/v1/tracks/0CpGzLGclJZ32wH9yvtm6j","https://api.spotify.com/v1/audio-analysis/0CpGzLGclJZ32wH9yvtm6j","294920","3"
"spotify:track:6KLZb0hu6sYNeIiubbQM19","polish jazz","0.288","0.506","9","-10.167","0","0.0576","0.267","0.000921","0.235","0.369","64.155","audio_features","6KLZb0hu6sYNeIiubbQM19","spotify:track:6KLZb0hu6sYNeIiubbQM19","https://api.spotify.com/v1/tracks/6KLZb0hu6sYNeIiubbQM19","https://api.spotify.com/v1/audio-analysis/6KLZb0hu6sYNeIiubbQM19","956267","4"
"spotify:track:2LsPFFRhA0cpZCJ6d8Y9mw","french soundtrack, soundtrack","0.578","0.237","4","-13.313","1","0.0293","0.947","0.918","0.12","0.0671","100.007","audio_features","2LsPFFRhA0cpZCJ6d8Y9mw","spotify:track:2LsPFFRhA0cpZCJ6d8Y9mw","https://api.spotify.com/v1/tracks/2LsPFFRhA0cpZCJ6d8Y9mw","https://api.spotify.com/v1/audio-analysis/2LsPFFRhA0cpZCJ6d8Y9mw","159600","4"
"spotify:track:7eBYMVok43QesT0KnuIkjn","polish hip hop","0.664","0.739","9","-7.207","0","0.207","0.541","0","0.139","0.438","98.091","audio_features","7eBYMVok43QesT0KnuIkjn","spotify:track:7eBYMVok43QesT0KnuIkjn","https://api.spotify.com/v1/tracks/7eBYMVok43QesT0KnuIkjn","https://api.spotify.com/v1/audio-analysis/7eBYMVok43QesT0KnuIkjn","284000","4"
"spotify:track:6HKdAUo3oOcxyVtlRxjbFj","polish alternative, polish indie, polish pop","0.751","0.903","2","-6.513","1","0.062","0.0197","1.72e-05","0.214","0.752","130","audio_features","6HKdAUo3oOcxyVtlRxjbFj","spotify:track:6HKdAUo3oOcxyVtlRxjbFj","https://api.spotify.com/v1/tracks/6HKdAUo3oOcxyVtlRxjbFj","https://api.spotify.com/v1/audio-analysis/6HKdAUo3oOcxyVtlRxjbFj","202850","4"
"spotify:track:5vLeU765uvXtbMyuGgRo4q","classical, early romantic era, german romanticism","0.241","0.129","9","-22.046","1","0.0438","0.93","0.758","0.341","0.255","145.236","audio_features","5vLeU765uvXtbMyuGgRo4q","spotify:track:5vLeU765uvXtbMyuGgRo4q","https://api.spotify.com/v1/tracks/5vLeU765uvXtbMyuGgRo4q","https://api.spotify.com/v1/audio-analysis/5vLeU765uvXtbMyuGgRo4q","658887","4"
"spotify:track:0v8zHc3WtquQHbMx9wyznf","american modern classical, classical, early modern classical","0.15","0.0833","4","-23.481","1","0.0468","0.892","0.489","0.117","0.033","100.43","audio_features","0v8zHc3WtquQHbMx9wyznf","spotify:track:0v8zHc3WtquQHbMx9wyznf","https://api.spotify.com/v1/tracks/0v8zHc3WtquQHbMx9wyznf","https://api.spotify.com/v1/audio-analysis/0v8zHc3WtquQHbMx9wyznf","547360","4"
"spotify:track:73tZgpqMsIpHQZALeB8kde","baroque, classical, early music, german baroque","0.545","0.391","4","-13.517","1","0.0408","0.898","0.0072","0.182","0.747","107.026","audio_features","73tZgpqMsIpHQZALeB8kde","spotify:track:73tZgpqMsIpHQZALeB8kde","https://api.spotify.com/v1/tracks/73tZgpqMsIpHQZALeB8kde","https://api.spotify.com/v1/audio-analysis/73tZgpqMsIpHQZALeB8kde","415013","4"
"spotify:track:3BGGAmfyfVB2vx8kMvsYFy","classical, early romantic era, german romanticism","0.438","0.151","5","-17.188","1","0.0413","0.98","0.924","0.0825","0.253","110.823","audio_features","3BGGAmfyfVB2vx8kMvsYFy","spotify:track:3BGGAmfyfVB2vx8kMvsYFy","https://api.spotify.com/v1/tracks/3BGGAmfyfVB2vx8kMvsYFy","https://api.spotify.com/v1/audio-analysis/3BGGAmfyfVB2vx8kMvsYFy","340000","4"
"spotify:track:76lvGdrRLYvHA4gcszAKgz","soundtrack","0.16","0.185","7","-20.527","1","0.0446","0.784","0.52","0.0829","0.0739","92.045","audio_features","76lvGdrRLYvHA4gcszAKgz","spotify:track:76lvGdrRLYvHA4gcszAKgz","https://api.spotify.com/v1/tracks/76lvGdrRLYvHA4gcszAKgz","https://api.spotify.com/v1/audio-analysis/76lvGdrRLYvHA4gcszAKgz","214540","4"
"spotify:track:1I1MqxgC1S77pZkx43PlIZ","classical, classical era, early romantic era, german romanticism","0.391","0.112","9","-20.178","0","0.0526","0.952","0.394","0.0709","0.117","132.637","audio_features","1I1MqxgC1S77pZkx43PlIZ","spotify:track:1I1MqxgC1S77pZkx43PlIZ","https://api.spotify.com/v1/tracks/1I1MqxgC1S77pZkx43PlIZ","https://api.spotify.com/v1/audio-analysis/1I1MqxgC1S77pZkx43PlIZ","917507","4"
"spotify:track:2ZoPWfgRfECpHUhqEz73bJ","classical, impressionism, neoclassicism, post-romantic era","0.363","0.26","2","-16.103","1","0.0642","0.951","0.235","0.0763","0.0945","94.871","audio_features","2ZoPWfgRfECpHUhqEz73bJ","spotify:track:2ZoPWfgRfECpHUhqEz73bJ","https://api.spotify.com/v1/tracks/2ZoPWfgRfECpHUhqEz73bJ","https://api.spotify.com/v1/audio-analysis/2ZoPWfgRfECpHUhqEz73bJ","601000","4"
"spotify:track:4w3aG0qWqCQKhvsQYzX3nY","baroque, classical, early music, german baroque","0.435","0.0585","7","-25.416","1","0.0384","0.993","0.934","0.157","0.635","52.059","audio_features","4w3aG0qWqCQKhvsQYzX3nY","spotify:track:4w3aG0qWqCQKhvsQYzX3nY","https://api.spotify.com/v1/tracks/4w3aG0qWqCQKhvsQYzX3nY","https://api.spotify.com/v1/audio-analysis/4w3aG0qWqCQKhvsQYzX3nY","76027","4"
"spotify:track:12UZ9ke7aZbTFkBsGliyT3","ambient, compositional ambient, experimental classical, icelandic classical, icelandic experimental, nordic soundtrack, soundtrack","0.176","0.024","5","-31.929","0","0.0367","0.949","0.531","0.0775","0.068","138.097","audio_features","12UZ9ke7aZbTFkBsGliyT3","spotify:track:12UZ9ke7aZbTFkBsGliyT3","https://api.spotify.com/v1/tracks/12UZ9ke7aZbTFkBsGliyT3","https://api.spotify.com/v1/audio-analysis/12UZ9ke7aZbTFkBsGliyT3","51348","3"
"spotify:track:6N57mvrlpGr2yl0FfiHnY4","contemporary jazz, ecm-style jazz, modern jazz piano, polish jazz, swedish jazz","0.372","0.0891","7","-21.78","1","0.0357","0.916","0.911","0.158","0.0798","137.995","audio_features","6N57mvrlpGr2yl0FfiHnY4","spotify:track:6N57mvrlpGr2yl0FfiHnY4","https://api.spotify.com/v1/tracks/6N57mvrlpGr2yl0FfiHnY4","https://api.spotify.com/v1/audio-analysis/6N57mvrlpGr2yl0FfiHnY4","329600","4"
"spotify:track:3HlOk3Iy7vkOfROwBbJqfx","art rock, classic rock, glam rock, permanent wave, rock","0.559","0.308","0","-11.75","1","0.0376","0.505","0","0.109","0.414","113.633","audio_features","3HlOk3Iy7vkOfROwBbJqfx","spotify:track:3HlOk3Iy7vkOfROwBbJqfx","https://api.spotify.com/v1/tracks/3HlOk3Iy7vkOfROwBbJqfx","https://api.spotify.com/v1/audio-analysis/3HlOk3Iy7vkOfROwBbJqfx","217747","4"
"spotify:track:68CrdgHR3fCjlfDyucl29j","classical, italian opera, italian romanticism, late romantic era","0.242","0.0594","10","-20.299","1","0.0427","0.973","8.37e-05","0.153","0.0543","94.027","audio_features","68CrdgHR3fCjlfDyucl29j","spotify:track:68CrdgHR3fCjlfDyucl29j","https://api.spotify.com/v1/tracks/68CrdgHR3fCjlfDyucl29j","https://api.spotify.com/v1/audio-analysis/68CrdgHR3fCjlfDyucl29j","247800","4"
"spotify:track:5nrhKTNkK1xPvVdd0CQd2d","classical, post-romantic era","0.176","0.0288","8","-27.666","1","0.043","0.917","0.236","0.0836","0.104","93.253","audio_features","5nrhKTNkK1xPvVdd0CQd2d","spotify:track:5nrhKTNkK1xPvVdd0CQd2d","https://api.spotify.com/v1/tracks/5nrhKTNkK1xPvVdd0CQd2d","https://api.spotify.com/v1/audio-analysis/5nrhKTNkK1xPvVdd0CQd2d","611227","3"
"spotify:track:1O2hifLpcfAItR4rbPZMZo","classical, classical era","0.416","0.174","7","-16.689","0","0.0353","0.943","0.916","0.118","0.198","109.35","audio_features","1O2hifLpcfAItR4rbPZMZo","spotify:track:1O2hifLpcfAItR4rbPZMZo","https://api.spotify.com/v1/tracks/1O2hifLpcfAItR4rbPZMZo","https://api.spotify.com/v1/audio-analysis/1O2hifLpcfAItR4rbPZMZo","451333","4"
"spotify:track:2oUX4i8ByoaDrHHz9z5Bga","classical, late romantic era, russian romanticism","0.139","0.148","7","-18.882","1","0.0386","0.929","0.954","0.106","0.0788","142.536","audio_features","2oUX4i8ByoaDrHHz9z5Bga","spotify:track:2oUX4i8ByoaDrHHz9z5Bga","https://api.spotify.com/v1/tracks/2oUX4i8ByoaDrHHz9z5Bga","https://api.spotify.com/v1/audio-analysis/2oUX4i8ByoaDrHHz9z5Bga","306533","3"
"spotify:track:4y6NuAATy7gmh5yudEcfde","ambient, compositional ambient, experimental classical, icelandic classical, icelandic experimental, nordic soundtrack, soundtrack","0.258","0.134","9","-19.193","0","0.0398","0.928","0.963","0.116","0.0726","113.732","audio_features","4y6NuAATy7gmh5yudEcfde","spotify:track:4y6NuAATy7gmh5yudEcfde","https://api.spotify.com/v1/tracks/4y6NuAATy7gmh5yudEcfde","https://api.spotify.com/v1/audio-analysis/4y6NuAATy7gmh5yudEcfde","157222","4"
"spotify:track:3Wadbk42UtsJOT5mCx9Bb0","bebop, free jazz, hard bop, japanese jazz, jazz, jazz fusion, jazz piano, stride","0.558","0.0891","2","-17.633","0","0.0643","0.946","0.924","0.0966","0.13","100.523","audio_features","3Wadbk42UtsJOT5mCx9Bb0","spotify:track:3Wadbk42UtsJOT5mCx9Bb0","https://api.spotify.com/v1/tracks/3Wadbk42UtsJOT5mCx9Bb0","https://api.spotify.com/v1/audio-analysis/3Wadbk42UtsJOT5mCx9Bb0","243773","4"
"spotify:track:3YCbx1QqGrnxMsPEZLC1CT","adult standards, easy listening, lounge","0.547","0.208","9","-13.458","1","0.0334","0.676","0","0.1","0.424","108.999","audio_features","3YCbx1QqGrnxMsPEZLC1CT","spotify:track:3YCbx1QqGrnxMsPEZLC1CT","https://api.spotify.com/v1/tracks/3YCbx1QqGrnxMsPEZLC1CT","https://api.spotify.com/v1/audio-analysis/3YCbx1QqGrnxMsPEZLC1CT","162840","4"
"spotify:track:6bWeuF8zgJeuMd2bioe1Do","classical, post-romantic era, russian romanticism, ukrainian classical","0.1","0.0089","0","-39.082","0","0.0433","0.995","0.983","0.131","0.907","150.993","audio_features","6bWeuF8zgJeuMd2bioe1Do","spotify:track:6bWeuF8zgJeuMd2bioe1Do","https://api.spotify.com/v1/tracks/6bWeuF8zgJeuMd2bioe1Do","https://api.spotify.com/v1/audio-analysis/6bWeuF8zgJeuMd2bioe1Do","17533","4"
"spotify:track:31s6wdB4mxh5VzBifPv2y0","soundtrack","0.146","0.115","11","-13.435","0","0.0377","0.916","0.917","0.345","0.0738","70.018","audio_features","31s6wdB4mxh5VzBifPv2y0","spotify:track:31s6wdB4mxh5VzBifPv2y0","https://api.spotify.com/v1/tracks/31s6wdB4mxh5VzBifPv2y0","https://api.spotify.com/v1/audio-analysis/31s6wdB4mxh5VzBifPv2y0","129057","3"
"spotify:track:4pgYIPihsXijrV4NWy8db1","late romantic era, russian romanticism","0.173","0.0104","9","-33.071","1","0.043","0.957","0.00438","0.139","0.109","83.847","audio_features","4pgYIPihsXijrV4NWy8db1","spotify:track:4pgYIPihsXijrV4NWy8db1","https://api.spotify.com/v1/tracks/4pgYIPihsXijrV4NWy8db1","https://api.spotify.com/v1/audio-analysis/4pgYIPihsXijrV4NWy8db1","194160","1"
"spotify:track:4D3UsBzWF7pJJWVNwoV3hO","baroque, classical, early music, italian baroque","0.524","0.158","0","-17.625","1","0.0412","0.722","2.35e-05","0.0652","0.335","93.19","audio_features","4D3UsBzWF7pJJWVNwoV3hO","spotify:track:4D3UsBzWF7pJJWVNwoV3hO","https://api.spotify.com/v1/tracks/4D3UsBzWF7pJJWVNwoV3hO","https://api.spotify.com/v1/audio-analysis/4D3UsBzWF7pJJWVNwoV3hO","253733","4"
"spotify:track:5SStbZiZngZAW84fHqS8ym","baroque, classical, early music, german baroque","0.291","0.33","6","-20.926","1","0.0479","0.749","0.976","0.338","0.525","132.064","audio_features","5SStbZiZngZAW84fHqS8ym","spotify:track:5SStbZiZngZAW84fHqS8ym","https://api.spotify.com/v1/tracks/5SStbZiZngZAW84fHqS8ym","https://api.spotify.com/v1/audio-analysis/5SStbZiZngZAW84fHqS8ym","275174","5"
"spotify:track:1w3anknrQ02oQmUJigubeA","baroque, classical, early music, german baroque","0.517","0.261","2","-18.027","0","0.0445","0.914","0.146","0.262","0.656","92.281","audio_features","1w3anknrQ02oQmUJigubeA","spotify:track:1w3anknrQ02oQmUJigubeA","https://api.spotify.com/v1/tracks/1w3anknrQ02oQmUJigubeA","https://api.spotify.com/v1/audio-analysis/1w3anknrQ02oQmUJigubeA","312053","3"
"spotify:track:23Jf3zWGjf3aHJJrMxtkfr","baroque, classical, early music, german baroque","0.246","0.106","7","-18.987","1","0.0581","0.878","0.897","0.123","0.322","78.2","audio_features","23Jf3zWGjf3aHJJrMxtkfr","spotify:track:23Jf3zWGjf3aHJJrMxtkfr","https://api.spotify.com/v1/tracks/23Jf3zWGjf3aHJJrMxtkfr","https://api.spotify.com/v1/audio-analysis/23Jf3zWGjf3aHJJrMxtkfr","159000","4"
"spotify:track:1Ud6moTC0KyXMq1Oxfien0","british invasion, classic rock, rock","0.702","0.668","9","-9.237","1","0.214","0.518","0","0.0588","0.561","116.063","audio_features","1Ud6moTC0KyXMq1Oxfien0","spotify:track:1Ud6moTC0KyXMq1Oxfien0","https://api.spotify.com/v1/tracks/1Ud6moTC0KyXMq1Oxfien0","https://api.spotify.com/v1/audio-analysis/1Ud6moTC0KyXMq1Oxfien0","378147","4"
"spotify:track:7dCiqEHU97OX7mkRG1Kdjm","art rock, classic rock, glam rock, permanent wave, rock","0.444","0.674","7","-7.791","1","0.0298","8.5e-05","0.254","0.116","0.485","112.459","audio_features","7dCiqEHU97OX7mkRG1Kdjm","spotify:track:7dCiqEHU97OX7mkRG1Kdjm","https://api.spotify.com/v1/tracks/7dCiqEHU97OX7mkRG1Kdjm","https://api.spotify.com/v1/audio-analysis/7dCiqEHU97OX7mkRG1Kdjm","220707","4"
"spotify:track:1b4wAHHBFsWfLE1wYiiiNC","uwielbienie","0.328","0.00227","0","-36.849","1","0.0719","0.994","0.931","0.126","0.0344","175.496","audio_features","1b4wAHHBFsWfLE1wYiiiNC","spotify:track:1b4wAHHBFsWfLE1wYiiiNC","https://api.spotify.com/v1/tracks/1b4wAHHBFsWfLE1wYiiiNC","https://api.spotify.com/v1/audio-analysis/1b4wAHHBFsWfLE1wYiiiNC","143013","3"
"spotify:track:60MSt11Pa7xxDH6yZGiuur","classical, italian opera, italian romanticism","0.493","0.296","0","-17.851","1","0.0883","0.982","0.0625","0.21","0.442","71.456","audio_features","60MSt11Pa7xxDH6yZGiuur","spotify:track:60MSt11Pa7xxDH6yZGiuur","https://api.spotify.com/v1/tracks/60MSt11Pa7xxDH6yZGiuur","https://api.spotify.com/v1/audio-analysis/60MSt11Pa7xxDH6yZGiuur","284960","4"
"spotify:track:7dBPM9WICPXz4GVITMlwEA","baroque, classical, early music, german baroque","0.278","0.0778","11","-20.082","0","0.0643","0.988","0.000153","0.178","0.597","97.535","audio_features","7dBPM9WICPXz4GVITMlwEA","spotify:track:7dBPM9WICPXz4GVITMlwEA","https://api.spotify.com/v1/tracks/7dBPM9WICPXz4GVITMlwEA","https://api.spotify.com/v1/audio-analysis/7dBPM9WICPXz4GVITMlwEA","252120","4"
"spotify:track:0E8q2Fx2XuzXCO2NSAppkR","adult standards, african-american classical, big band, harlem renaissance, jazz, jazz piano, swing, vocal jazz","0.464","0.305","3","-12.435","0","0.0316","0.936","0.0846","0.208","0.282","108.229","audio_features","0E8q2Fx2XuzXCO2NSAppkR","spotify:track:0E8q2Fx2XuzXCO2NSAppkR","https://api.spotify.com/v1/tracks/0E8q2Fx2XuzXCO2NSAppkR","https://api.spotify.com/v1/audio-analysis/0E8q2Fx2XuzXCO2NSAppkR","255227","4"
"spotify:track:0xlO2J6n1J1u0qOpHHfVOx","classical, late romantic era, russian romanticism","0.24","0.272","4","-18.988","1","0.0437","0.928","0.946","0.0953","0.221","141.451","audio_features","0xlO2J6n1J1u0qOpHHfVOx","spotify:track:0xlO2J6n1J1u0qOpHHfVOx","https://api.spotify.com/v1/tracks/0xlO2J6n1J1u0qOpHHfVOx","https://api.spotify.com/v1/audio-analysis/0xlO2J6n1J1u0qOpHHfVOx","703462","4"
"spotify:track:1K0KFnDXce6SUs8ps6WySK","ecm-style jazz, polish jazz","0.34","0.128","0","-18.176","0","0.0337","0.816","0.632","0.106","0.221","102.614","audio_features","1K0KFnDXce6SUs8ps6WySK","spotify:track:1K0KFnDXce6SUs8ps6WySK","https://api.spotify.com/v1/tracks/1K0KFnDXce6SUs8ps6WySK","https://api.spotify.com/v1/audio-analysis/1K0KFnDXce6SUs8ps6WySK","126333","3"
"spotify:track:1GhDF8jJYkDtwH4NYXsDuh","bebop, free jazz, jazz, jazz saxophone","0.413","0.0552","8","-18.538","1","0.0346","0.977","0.00091","0.185","0.106","107.842","audio_features","1GhDF8jJYkDtwH4NYXsDuh","spotify:track:1GhDF8jJYkDtwH4NYXsDuh","https://api.spotify.com/v1/tracks/1GhDF8jJYkDtwH4NYXsDuh","https://api.spotify.com/v1/audio-analysis/1GhDF8jJYkDtwH4NYXsDuh","330427","5"
"spotify:track:3vXnnXluEiB3oc62q6QckE","adult standards, classic country pop, folk, folk rock, mellow gold, soft rock","0.618","0.501","0","-12.861","1","0.167","0.718","0","0.257","0.509","179.615","audio_features","3vXnnXluEiB3oc62q6QckE","spotify:track:3vXnnXluEiB3oc62q6QckE","https://api.spotify.com/v1/tracks/3vXnnXluEiB3oc62q6QckE","https://api.spotify.com/v1/audio-analysis/3vXnnXluEiB3oc62q6QckE","107267","4"
"spotify:track:1xJIlhkCQGcgidpYwTUxVg","compositional ambient, contemporary classical, minimalism, polish contemporary classical","0.113","0.047","11","-24.879","0","0.0402","0.828","0.757","0.129","0.032","79.925","audio_features","1xJIlhkCQGcgidpYwTUxVg","spotify:track:1xJIlhkCQGcgidpYwTUxVg","https://api.spotify.com/v1/tracks/1xJIlhkCQGcgidpYwTUxVg","https://api.spotify.com/v1/audio-analysis/1xJIlhkCQGcgidpYwTUxVg","1117000","4"
"spotify:track:4uHu6ZsgqEbhhckoyKGlVp","baroque, classical, early music, german baroque","0.367","0.0901","0","-17.825","1","0.0547","0.993","0.0666","0.235","0.629","123.943","audio_features","4uHu6ZsgqEbhhckoyKGlVp","spotify:track:4uHu6ZsgqEbhhckoyKGlVp","https://api.spotify.com/v1/tracks/4uHu6ZsgqEbhhckoyKGlVp","https://api.spotify.com/v1/audio-analysis/4uHu6ZsgqEbhhckoyKGlVp","705173","4"
"spotify:track:1C8nGDemdf5mTMiXRCv8E3","greek contemporary classical, soundtrack","0.241","0.103","2","-20.626","0","0.0421","0.989","0.869","0.0518","0.0548","92.661","audio_features","1C8nGDemdf5mTMiXRCv8E3","spotify:track:1C8nGDemdf5mTMiXRCv8E3","https://api.spotify.com/v1/tracks/1C8nGDemdf5mTMiXRCv8E3","https://api.spotify.com/v1/audio-analysis/1C8nGDemdf5mTMiXRCv8E3","336520","3"
"spotify:track:5pUCsPXZ4k8aibI05wjKNg","classical, early romantic era, polish classical","0.263","0.2","2","-25.515","1","0.0413","0.991","0.783","0.114","0.244","130.618","audio_features","5pUCsPXZ4k8aibI05wjKNg","spotify:track:5pUCsPXZ4k8aibI05wjKNg","https://api.spotify.com/v1/tracks/5pUCsPXZ4k8aibI05wjKNg","https://api.spotify.com/v1/audio-analysis/5pUCsPXZ4k8aibI05wjKNg","31347","4"
"spotify:track:0yxmGYhh56bHYNHr0vYHhf","avant-garde jazz, contemporary post-bop, jazz, jazz fusion, jazz guitar","0.456","0.325","5","-14.893","0","0.0343","0.829","0.898","0.0778","0.136","163.572","audio_features","0yxmGYhh56bHYNHr0vYHhf","spotify:track:0yxmGYhh56bHYNHr0vYHhf","https://api.spotify.com/v1/tracks/0yxmGYhh56bHYNHr0vYHhf","https://api.spotify.com/v1/audio-analysis/0yxmGYhh56bHYNHr0vYHhf","373445","3"
"spotify:track:252YuUdUaC5OojaBU0H1CP","adult standards, brill building pop, bubblegum pop, doo-wop, folk rock, merseybeat, rock-and-roll","0.636","0.684","3","-9.302","1","0.057","0.52","0.0015","0.534","0.881","132.509","audio_features","252YuUdUaC5OojaBU0H1CP","spotify:track:252YuUdUaC5OojaBU0H1CP","https://api.spotify.com/v1/tracks/252YuUdUaC5OojaBU0H1CP","https://api.spotify.com/v1/audio-analysis/252YuUdUaC5OojaBU0H1CP","166667","4"
"spotify:track:3Z9L0nA2uUBXGz4YVGQwbY","early modern classical, polish classical, post-romantic era","0.301","0.164","5","-20.89","1","0.0319","0.971","0.948","0.111","0.289","89.884","audio_features","3Z9L0nA2uUBXGz4YVGQwbY","spotify:track:3Z9L0nA2uUBXGz4YVGQwbY","https://api.spotify.com/v1/tracks/3Z9L0nA2uUBXGz4YVGQwbY","https://api.spotify.com/v1/audio-analysis/3Z9L0nA2uUBXGz4YVGQwbY","164413","4"
"spotify:track:0nw1eZ983LCK89gsfXpzk7","classical, classical era, early romantic era","0.229","0.174","10","-17.945","1","0.0481","0.958","0.828","0.722","0.329","77.862","audio_features","0nw1eZ983LCK89gsfXpzk7","spotify:track:0nw1eZ983LCK89gsfXpzk7","https://api.spotify.com/v1/tracks/0nw1eZ983LCK89gsfXpzk7","https://api.spotify.com/v1/audio-analysis/0nw1eZ983LCK89gsfXpzk7","358547","4"
"spotify:track:6aFZaxO55W2Rhm25eK8AfD","","0.525","0.608","5","-7.085","0","0.0387","0.668","0.0271","0.0934","0.494","204.071","audio_features","6aFZaxO55W2Rhm25eK8AfD","spotify:track:6aFZaxO55W2Rhm25eK8AfD","https://api.spotify.com/v1/tracks/6aFZaxO55W2Rhm25eK8AfD","https://api.spotify.com/v1/audio-analysis/6aFZaxO55W2Rhm25eK8AfD","250365","4"
"spotify:track:506pc7xaII8WZ3V6KyBfsC","soundtrack","0.294","0.0646","8","-20.602","1","0.0442","0.853","0.845","0.118","0.0517","119.782","audio_features","506pc7xaII8WZ3V6KyBfsC","spotify:track:506pc7xaII8WZ3V6KyBfsC","https://api.spotify.com/v1/tracks/506pc7xaII8WZ3V6KyBfsC","https://api.spotify.com/v1/audio-analysis/506pc7xaII8WZ3V6KyBfsC","249627","4"
"spotify:track:2bQqOVOml9LQYfyjO3BbOW","bebop, cool jazz, free jazz, jazz","0.353","0.131","9","-16.809","0","0.0389","0.7","2.19e-05","0.121","0.3","72.981","audio_features","2bQqOVOml9LQYfyjO3BbOW","spotify:track:2bQqOVOml9LQYfyjO3BbOW","https://api.spotify.com/v1/tracks/2bQqOVOml9LQYfyjO3BbOW","https://api.spotify.com/v1/audio-analysis/2bQqOVOml9LQYfyjO3BbOW","236992","3"
"spotify:track:5H7k2XbU934XRAPXzqUhVF","galante era, german baroque","0.189","0.0554","8","-23.256","0","0.0423","0.681","0.0798","0.0839","0.0371","107.268","audio_features","5H7k2XbU934XRAPXzqUhVF","spotify:track:5H7k2XbU934XRAPXzqUhVF","https://api.spotify.com/v1/tracks/5H7k2XbU934XRAPXzqUhVF","https://api.spotify.com/v1/audio-analysis/5H7k2XbU934XRAPXzqUhVF","178613","4"
"spotify:track:3Kc6NS8ec7sQWqmtjQ7gAw","classical, classical era, early romantic era, german romanticism","0.336","0.169","5","-18.156","1","0.0392","0.956","0.791","0.136","0.219","78.299","audio_features","3Kc6NS8ec7sQWqmtjQ7gAw","spotify:track:3Kc6NS8ec7sQWqmtjQ7gAw","https://api.spotify.com/v1/tracks/3Kc6NS8ec7sQWqmtjQ7gAw","https://api.spotify.com/v1/audio-analysis/3Kc6NS8ec7sQWqmtjQ7gAw","569467","4"
"spotify:track:2S2ASICVK0L1LtjaysKsel","cello, compositional ambient, drone, icelandic classical, icelandic experimental, modern cello, soundtrack","0.202","0.238","7","-16.526","1","0.0338","0.727","0.938","0.126","0.0383","97.274","audio_features","2S2ASICVK0L1LtjaysKsel","spotify:track:2S2ASICVK0L1LtjaysKsel","https://api.spotify.com/v1/tracks/2S2ASICVK0L1LtjaysKsel","https://api.spotify.com/v1/audio-analysis/2S2ASICVK0L1LtjaysKsel","159267","3"
"spotify:track:34AtFTC6quBUOgJ1n4xSGV","poezja spiewana, polish alternative, polish pop","0.389","0.373","5","-11.482","0","0.0333","0.896","0.0133","0.101","0.0969","139.828","audio_features","34AtFTC6quBUOgJ1n4xSGV","spotify:track:34AtFTC6quBUOgJ1n4xSGV","https://api.spotify.com/v1/tracks/34AtFTC6quBUOgJ1n4xSGV","https://api.spotify.com/v1/audio-analysis/34AtFTC6quBUOgJ1n4xSGV","447780","4"
"spotify:track:5S94PIQplSfBHZXsZowyGY","baroque, classical, early music, german baroque","0.246","0.0543","2","-21.787","0","0.0513","0.993","0.24","0.137","0.456","76.256","audio_features","5S94PIQplSfBHZXsZowyGY","spotify:track:5S94PIQplSfBHZXsZowyGY","https://api.spotify.com/v1/tracks/5S94PIQplSfBHZXsZowyGY","https://api.spotify.com/v1/audio-analysis/5S94PIQplSfBHZXsZowyGY","312800","4"
"spotify:track:2BaV7ceZ1WYz13Kdl1kT0n","soundtrack","0.266","0.276","4","-13.575","0","0.0378","0.819","0.658","0.111","0.0391","108.823","audio_features","2BaV7ceZ1WYz13Kdl1kT0n","spotify:track:2BaV7ceZ1WYz13Kdl1kT0n","https://api.spotify.com/v1/tracks/2BaV7ceZ1WYz13Kdl1kT0n","https://api.spotify.com/v1/audio-analysis/2BaV7ceZ1WYz13Kdl1kT0n","338133","3"
"spotify:track:7ybJUcpanzvnmRkgSYGQV6","classical, early romantic era, italian romanticism","0.274","0.0473","2","-30.571","1","0.0496","0.845","0.19","0.121","0.118","110.146","audio_features","7ybJUcpanzvnmRkgSYGQV6","spotify:track:7ybJUcpanzvnmRkgSYGQV6","https://api.spotify.com/v1/tracks/7ybJUcpanzvnmRkgSYGQV6","https://api.spotify.com/v1/audio-analysis/7ybJUcpanzvnmRkgSYGQV6","381307","4"
"spotify:track:1dc8hvHKY1nL3NSovCzBf0","uk pop, vocal jazz","0.387","0.228","7","-16.676","1","0.0509","0.865","0.000428","0.944","0.181","122.009","audio_features","1dc8hvHKY1nL3NSovCzBf0","spotify:track:1dc8hvHKY1nL3NSovCzBf0","https://api.spotify.com/v1/tracks/1dc8hvHKY1nL3NSovCzBf0","https://api.spotify.com/v1/audio-analysis/1dc8hvHKY1nL3NSovCzBf0","250013","4"
"spotify:track:5PQyzNZ4BytrNBsBaJUPsp","classical, early romantic era, german romanticism","0.425","0.228","5","-18.505","1","0.0428","0.977","0.637","0.223","0.618","154.386","audio_features","5PQyzNZ4BytrNBsBaJUPsp","spotify:track:5PQyzNZ4BytrNBsBaJUPsp","https://api.spotify.com/v1/tracks/5PQyzNZ4BytrNBsBaJUPsp","https://api.spotify.com/v1/audio-analysis/5PQyzNZ4BytrNBsBaJUPsp","322787","4"
