Województwo;Miejscowoœæ;Kod punktu pomiarowego;Nazwa punktu pomiarowego;Wspó³rz. pp WGS84 (d³. geogr.);Wspó³rz. pp WGS84 (szer. geogr.);Cel pomiaru;Data rozpoczêcia;Data zakoñczenia;Nazwa odcinka drogi;Czas odniesienia;Laeq po korekcie [dB]
dolnoœl¹skie;Oleœnica;D_02_000387_001;ul. Wojska Polskiego;17,400611;51,215583;Pañstwowy monitoring œrodowiska, art. 26 Poœ;10.09.2020 22:00;19.10.2020 04:00;Oleœnica, ul. Wojska Polskiego;Noc 8h;60,4
dolnoœl¹skie;Oleœnica;D_02_000388_001;ul. Wroc³awska 35;17,370028;51,213667;Pañstwowy monitoring œrodowiska, art. 26 Poœ;13.08.2020 14:00;27.10.2020 14:00;Oleœnica, ul. Wroc³awska;Dzieñ 16h;63,4
dolnoœl¹skie;Oleœnica;D_02_000388_001;ul. Wroc³awska 35;17,370028;51,213667;Pañstwowy monitoring œrodowiska, art. 26 Poœ;03.09.2020 22:00;28.10.2020 04:00;Oleœnica, ul. Wroc³awska;Noc 8h;56,1
dolnoœl¹skie;Oleœnica;D_02_000389_001;ul. Ks. Sudo³a;17,393;51,207306;Pañstwowy monitoring œrodowiska, art. 26 Poœ;09.03.2020 09:00;29.10.2020 22:00;Oleœnica, ul. Ks. Sudo³a;Dzieñ 16h;66,7
dolnoœl¹skie;Oleœnica;D_02_000389_001;ul. Ks. Sudo³a;17,393;51,207306;Pañstwowy monitoring œrodowiska, art. 26 Poœ;03.09.2020 22:00;28.10.2020 06:00;Oleœnica, ul. Ks. Sudo³a;Noc 8h;59,1
dolnoœl¹skie;Wisznia Ma³a;D_02_000398_001;PPH3;17,037256;51,246664;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);07.05.2020 15:00;08.05.2020 15:00;S5 147+100;Dzieñ 16h;79,3
dolnoœl¹skie;Wisznia Ma³a;D_02_000398_001;PPH3;17,037256;51,246664;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);07.05.2020 15:00;08.05.2020 15:00;S5 147+100;Noc 8h;74,6
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000390_001;ul. Staszica;16,821111;50,589472;Pañstwowy monitoring œrodowiska, art. 26 Poœ;15.06.2020 12:04;12.10.2020 18:45;Z¹bkowice Œl¹skie, ul. Staszica;Dzieñ 16h;65,2
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000390_001;ul. Staszica;16,821111;50,589472;Pañstwowy monitoring œrodowiska, art. 26 Poœ;16.07.2020 22:12;16.07.2020 22:34;Z¹bkowice Œl¹skie, ul. Staszica;Noc 8h;57,6
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000391_001;ul. Stokrotkowa 2;16,826917;50,587556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;15.06.2020 11:15;12.10.2020 19:32;Z¹bkowice Œl¹skie, ul. Stokrotkowa 2;Dzieñ 16h;64,5
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000391_001;ul. Stokrotkowa 2;16,826917;50,587556;Pañstwowy monitoring œrodowiska, art. 26 Poœ;16.07.2020 23:05;16.07.2020 23:33;Z¹bkowice Œl¹skie, ul. Stokrotkowa 2;Noc 8h;57,5
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000392_001;ul. Wroc³awska;16,816944;50,596722;Pañstwowy monitoring œrodowiska, art. 26 Poœ;08.06.2020 13:16;24.08.2020 19:49;Z¹bkowice Œl¹skie, ul. Wroc³awska;Dzieñ 16h;65,8
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000392_001;ul. Wroc³awska;16,816944;50,596722;Pañstwowy monitoring œrodowiska, art. 26 Poœ;15.07.2020 23:04;15.07.2020 23:35;Z¹bkowice Œl¹skie, ul. Wroc³awska;Noc 8h;56,6
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000393_001;ul. ¯eromskiego 8;16,817194;50,593194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;15.07.2020 10:57;24.08.2020 18:51;Z¹bkowice Œl¹skie, ul. ¯eromskiego 8;Dzieñ 16h;66,8
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000393_001;ul. ¯eromskiego 8;16,817194;50,593194;Pañstwowy monitoring œrodowiska, art. 26 Poœ;15.07.2020 22:00;15.07.2020 23:35;Z¹bkowice Œl¹skie, ul. ¯eromskiego 8;Noc 8h;58,6
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000394_001;ul. Daleka 12;16,805028;50,597417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;08.06.2020 15:04;18.08.2020 18:40;Z¹bkowice Œl¹skie, ul. Daleka 12;Dzieñ 16h;62,1
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000394_001;ul. Daleka 12;16,805028;50,597417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;23.07.2020 22:20;23.07.2020 23:20;Z¹bkowice Œl¹skie, ul. Daleka 12;Noc 8h;60,8
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Dzieñ 12h;61,8
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Dzieñ 12h;62,4
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Dzieñ 12h;62,7
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Dzieñ 12h;65,4
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Dzieñ 12h;67,3
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Dzieñ 12h;67,4
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Dzieñ 12h;68,4
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Dzieñ 16h;62,5
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Dzieñ 16h;65,7
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Dzieñ 16h;66,8
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Dzieñ 16h;67,8
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Noc 8h;56,3
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Noc 8h;57,1
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Noc 8h;58
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Noc 8h;58,4
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Noc 8h;58,6
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Noc 8h;58,8
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Noc 8h;60,6
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Noc 8h;61,9
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Wieczór 4h;61,7
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Wieczór 4h;62,8
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Wieczór 4h;64
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Wieczór 4h;64,5
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Wieczór 4h;64,7
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Wieczór 4h;65
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Wieczór 4h;65,3
dolnoœl¹skie;Z¹bkowice Œl¹skie;D_02_000395_001;ul. Legnicka na wysokoœci nr 4;16,809556;50,596417;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.12.2020 23:59;Z¹bkowice Œl¹skie, ul. Legnicka;Wieczór 4h;66,3
dolnoœl¹skie;Zabrodzie;D_02_000397_001;PPH2;16,931733;51,057078;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);11.08.2020 23:00;12.08.2020 23:00;A8 7+870;Dzieñ 16h;81,6
dolnoœl¹skie;Zabrodzie;D_02_000397_001;PPH2;16,931733;51,057078;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);11.08.2020 23:00;12.08.2020 23:00;A8 7+870;Noc 8h;77,2
dolnoœl¹skie;Pasikurowice;D_02_000399_001;PPH4;17,121403;51,202661;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);13.07.2020 22:00;14.07.2020 22:00;S8 33+100;Dzieñ 16h;62,7
dolnoœl¹skie;Pasikurowice;D_02_000399_001;PPH4;17,121403;51,202661;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);13.07.2020 22:00;14.07.2020 22:00;S8 33+100;Noc 8h;58,9
dolnoœl¹skie;Radomierz;D_02_000400_001;PPH5;15,934056;50,909597;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);30.07.2020 18:00;31.07.2020 18:00;DK3 449+900;Dzieñ 16h;72,5
dolnoœl¹skie;Radomierz;D_02_000400_001;PPH5;15,934056;50,909597;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);30.07.2020 18:00;31.07.2020 18:00;DK3 449+900;Noc 8h;66,2
dolnoœl¹skie;Jaroszów;D_02_000401_001;PPH6;16,405814;50,989433;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);06.08.2020 07:00;07.08.2020 07:00;DK5 386+550;Dzieñ 16h;70,8
dolnoœl¹skie;Jaroszów;D_02_000401_001;PPH6;16,405814;50,989433;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);06.08.2020 07:00;07.08.2020 07:00;DK5 386+550;Noc 8h;66
dolnoœl¹skie;Kobierzyce;D_02_000402_001;PPH7;16,939197;50,972067;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);09.07.2020 14:00;10.07.2020 14:00;DK8 106+770;Dzieñ 16h;73,4
dolnoœl¹skie;Kobierzyce;D_02_000402_001;PPH7;16,939197;50,972067;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);09.07.2020 14:00;10.07.2020 14:00;DK8 106+770;Noc 8h;69,9
dolnoœl¹skie;Krosnowice;D_02_000406_001;PPH11;16,661608;50,3868;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);27.07.2020 22:00;28.07.2020 22:00;DK33 8+545;Dzieñ 16h;68,9
dolnoœl¹skie;Krosnowice;D_02_000406_001;PPH11;16,661608;50,3868;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);27.07.2020 22:00;28.07.2020 22:00;DK33 8+545;Noc 8h;63,6
dolnoœl¹skie;Œwiebodzice;D_02_000407_001;PPH12;16,331069;50,853686;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);27.10.2020 22:00;28.10.2020 22:00;DK35 32+450;Dzieñ 16h;71,5
dolnoœl¹skie;Œwiebodzice;D_02_000407_001;PPH12;16,331069;50,853686;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);27.10.2020 22:00;28.10.2020 22:00;DK35 32+450;Noc 8h;64,6
dolnoœl¹skie;Ma³uszów;D_02_000408_001;PPH13;16,874722;51,012403;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);01.06.2020 12:00;01.06.2020 12:00;DK35 79+351;Dzieñ 16h;71,4
dolnoœl¹skie;Ma³uszów;D_02_000408_001;PPH13;16,874722;51,012403;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);01.06.2020 12:00;01.06.2020 12:00;DK35 79+351;Noc 8h;64,6
dolnoœl¹skie;Mi³osna;D_02_000409_001;PPH14;16,304994;51,330711;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);20.08.2020 11:00;21.08.2020 11:00;DK36 7+700;Dzieñ 16h;70,5
dolnoœl¹skie;Mi³osna;D_02_000409_001;PPH14;16,304994;51,330711;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);20.08.2020 11:00;21.08.2020 11:00;DK36 7+700;Noc 8h;67,1
dolnoœl¹skie;Mikoszów;D_02_000410_001;PPH15;17,036897;50,779869;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);10.08.2020 22:00;11.08.2020 22:00;DK39 15+460;Dzieñ 16h;68
dolnoœl¹skie;Mikoszów;D_02_000410_001;PPH15;17,036897;50,779869;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);10.08.2020 22:00;11.08.2020 22:00;DK39 15+460;Noc 8h;61,2
dolnoœl¹skie;Wilczków;D_02_000411_001;PPH16;16,520511;51,184233;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);13.08.2020 06:00;14.08.2020 06:00;DK94 58-900;Dzieñ 16h;71,4
dolnoœl¹skie;Wilczków;D_02_000411_001;PPH16;16,520511;51,184233;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);13.08.2020 06:00;14.08.2020 06:00;DK94 58-900;Noc 8h;67,7
dolnoœl¹skie;Siechnice;D_02_000412_001;PPH17;17,145822;51,028433;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);06.10.2020 09:00;07.10.2020 09:00;DK94 109+660;Dzieñ 16h;68,8
dolnoœl¹skie;Siechnice;D_02_000412_001;PPH17;17,145822;51,028433;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);06.10.2020 09:00;07.10.2020 09:00;DK94 109+660;Noc 8h;64,6
dolnoœl¹skie;Mirków;D_02_000413_001;PPH18;17,160561;51,173397;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);06.05.2020 13:00;07.05.2020 13:00;DK98 5+315;Dzieñ 16h;73,7
dolnoœl¹skie;Mirków;D_02_000413_001;PPH18;17,160561;51,173397;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);06.05.2020 13:00;07.05.2020 13:00;DK98 5+315;Noc 8h;68,1
kujawsko-pomorskie;Aleksandrów Kujawski;D_04_000170_001;PPH1 - Aleksandrów Kujawski;18,752669;52,872247;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);14.09.2020 22:00;15.09.2020 22:00;A1 - gmina Aleksandrów Kujawski;Dzieñ 16h;76,5
kujawsko-pomorskie;Aleksandrów Kujawski;D_04_000170_001;PPH1 - Aleksandrów Kujawski;18,752669;52,872247;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);14.09.2020 22:00;15.09.2020 22:00;A1 - gmina Aleksandrów Kujawski;Noc 8h;73,9
kujawsko-pomorskie;Bia³e B³ota;D_04_000186_001;PPH17 - gmina Bia³e B³ota;17,966953;53,057381;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);07.10.2020 22:00;08.10.2020 22:00;S5/S10 - gmina Bia³e B³ota;Dzieñ 16h;75,6
kujawsko-pomorskie;Bia³e B³ota;D_04_000186_001;PPH17 - gmina Bia³e B³ota;17,966953;53,057381;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);07.10.2020 22:00;08.10.2020 22:00;S5/S10 - gmina Bia³e B³ota;Noc 8h;71,1
kujawsko-pomorskie;Brodnica;D_04_000177_001;PPH8 gm. m. Brodnica;19,366183;53,259747;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);12.08.2020 22:00;13.08.2020 22:00;DK15 - gmina Brodnica;Dzieñ 16h;70,5
kujawsko-pomorskie;Brodnica;D_04_000177_001;PPH8 gm. m. Brodnica;19,366183;53,259747;Pomiar w trybie art.175 ust.1 Poœ (pomiary okresowe);12.08.2020 22:00;13.08.2020 22:00;DK15 - gmina Brodnica;Noc 8h;67,4
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.01.2020 23:59;Plac Poznañski;Dzieñ 12h;64
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.01.2020 23:59;Plac Poznañski;Dzieñ 16h;63,6
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.01.2020 23:59;Plac Poznañski;Noc 8h;55,6
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.01.2020 00:00;31.01.2020 23:59;Plac Poznañski;Wieczór 4h;62,2
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.02.2020 00:00;29.02.2020 23:59;Plac Poznañski;Dzieñ 12h;64
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.02.2020 00:00;29.02.2020 23:59;Plac Poznañski;Dzieñ 16h;63,6
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.02.2020 00:00;29.02.2020 23:59;Plac Poznañski;Noc 8h;55,6
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.02.2020 00:00;29.02.2020 23:59;Plac Poznañski;Wieczór 4h;62,4
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.03.2020 00:00;31.03.2020 23:59;Plac Poznañski;Dzieñ 12h;63,1
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.03.2020 00:00;31.03.2020 23:59;Plac Poznañski;Dzieñ 16h;62,6
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.03.2020 00:00;31.03.2020 23:59;Plac Poznañski;Noc 8h;53,3
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.03.2020 00:00;31.03.2020 23:59;Plac Poznañski;Wieczór 4h;60,6
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.04.2020 00:00;30.04.2020 23:59;Plac Poznañski;Dzieñ 12h;62,4
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.04.2020 00:00;30.04.2020 23:59;Plac Poznañski;Dzieñ 16h;61,7
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.04.2020 00:00;30.04.2020 23:59;Plac Poznañski;Noc 8h;51,8
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.04.2020 00:00;30.04.2020 23:59;Plac Poznañski;Wieczór 4h;58,9
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.05.2020 00:00;31.05.2020 23:59;Plac Poznañski;Dzieñ 12h;62,6
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.05.2020 00:00;31.05.2020 23:59;Plac Poznañski;Dzieñ 16h;62,2
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.05.2020 00:00;31.05.2020 23:59;Plac Poznañski;Noc 8h;53
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.05.2020 00:00;31.05.2020 23:59;Plac Poznañski;Wieczór 4h;60,7
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.06.2020 00:00;30.06.2020 23:59;Plac Poznañski;Dzieñ 12h;62,7
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.06.2020 00:00;30.06.2020 23:59;Plac Poznañski;Dzieñ 16h;62,4
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.06.2020 00:00;30.06.2020 23:59;Plac Poznañski;Noc 8h;53,4
kujawsko-pomorskie;Bydgoszcz;D_04_000005_001;Plac Poznañski , Bydgoszcz, ci¹g³y roczny;17,987974;53,121749;Pañstwowy monitoring œrodowiska, art. 26 Poœ;01.06.2020 00:00;30.06.2020 23:59;Plac Poznañski;Wieczór 4h;61,1
